ItemID,CategoryID,ItemName,CurrentPrice,DeliveryAvailable
ITEM08626,CAT00307,Cup,20.91,0
ITEM08627,CAT00891,Artist,35.47,0
ITEM08628,CAT00668,Company,82.74,0
ITEM08629,CAT00544,Television,36.65,1
ITEM08630,CAT00430,Answer,82.83,1
ITEM08631,CAT00593,Indeed,85.06,1
ITEM08632,CAT00249,Road,43.94,0
ITEM08633,CAT00521,Major,46.81,0
ITEM08634,CAT00187,Response,21.9,0
ITEM08635,CAT00658,Worker,38.89,0
ITEM08636,CAT00213,Center,52.3,1
ITEM08637,CAT00372,Draw,32.86,1
ITEM08638,CAT00362,Politics,53.95,1
ITEM08639,CAT00160,Source,70.31,1
ITEM08640,CAT00665,Hotel,91.53,1
ITEM08641,CAT00976,Fear,18.84,1
ITEM08642,CAT00285,Stand,89.52,1
ITEM08643,CAT00483,Strategy,98.39,0
ITEM08644,CAT00285,Garden,30.15,0
ITEM08645,CAT00190,Country,57.82,0
ITEM08646,CAT00934,Nation,16.69,0
ITEM08647,CAT00996,He,52.89,0
ITEM08648,CAT00362,Owner,32.75,1
ITEM08649,CAT00893,Increase,78.34,0
ITEM08650,CAT00510,Note,8.14,1
ITEM08651,CAT00418,College,70.25,0
ITEM08652,CAT00263,Attention,38.44,1
ITEM08653,CAT00719,Yard,28.54,0
ITEM08654,CAT00484,Person,43.03,1
ITEM08655,CAT00325,Whatever,67.7,1
ITEM08656,CAT00328,Show,54.02,1
ITEM08657,CAT00362,Education,91.2,0
ITEM08658,CAT00246,Rule,92.85,1
ITEM08659,CAT00086,Field,26.82,0
ITEM08660,CAT00220,Guy,58.79,0
ITEM08661,CAT00678,Environmental,16.8,1
ITEM08662,CAT00486,Security,81.69,1
ITEM08663,CAT00189,Across,34.01,0
ITEM08664,CAT00199,Because,67.95,1
ITEM08665,CAT00774,Her,92.9,1
ITEM08666,CAT00212,Nation,100.0,1
ITEM08667,CAT00343,Guess,74.75,1
ITEM08668,CAT00941,Sound,51.3,0
ITEM08669,CAT00681,Either,23.47,0
ITEM08670,CAT00388,Since,49.04,0
ITEM08671,CAT00876,Him,25.02,1
ITEM08672,CAT00335,Long,62.65,1
ITEM08673,CAT00484,Democratic,29.19,1
ITEM08674,CAT00434,Character,88.37,0
ITEM08675,CAT00306,Hot,96.98,0
ITEM08676,CAT00367,Seat,99.2,0
ITEM08677,CAT00530,Give,81.84,0
ITEM08678,CAT00975,Protect,37.23,1
ITEM08679,CAT00682,Would,71.29,1
ITEM08680,CAT00649,Five,10.37,0
ITEM08681,CAT00011,Information,94.34,0
ITEM08682,CAT00139,Family,84.18,0
ITEM08683,CAT00187,Friend,41.65,0
ITEM08684,CAT00733,Each,50.4,0
ITEM08685,CAT00956,Culture,6.22,1
ITEM08686,CAT00996,Many,16.27,0
ITEM08687,CAT00271,Way,15.01,0
ITEM08688,CAT00066,Experience,51.82,1
ITEM08689,CAT00974,Ready,19.04,0
ITEM08690,CAT00990,Process,92.1,1
ITEM08691,CAT00717,Maybe,45.88,0
ITEM08692,CAT00478,Position,82.78,0
ITEM08693,CAT00613,Subject,71.94,1
ITEM08694,CAT00030,Already,5.29,1
ITEM08695,CAT00549,Central,84.42,1
ITEM08696,CAT00269,Left,97.47,0
ITEM08697,CAT00319,Activity,87.58,1
ITEM08698,CAT00442,Heart,33.51,1
ITEM08699,CAT00113,Summer,74.41,0
ITEM08700,CAT00187,Chair,83.59,1
ITEM08701,CAT00261,Offer,22.99,0
ITEM08702,CAT00848,Defense,52.54,1
ITEM08703,CAT00494,Look,47.97,1
ITEM08704,CAT00254,Radio,71.26,1
ITEM08705,CAT00213,Entire,78.73,1
ITEM08706,CAT00283,Check,17.56,0
ITEM08707,CAT00388,World,91.62,1
ITEM08708,CAT00542,Others,26.69,1
ITEM08709,CAT00825,Impact,95.76,0
ITEM08710,CAT00232,Big,14.9,0
ITEM08711,CAT00195,Event,22.2,0
ITEM08712,CAT00942,Probably,30.49,0
ITEM08713,CAT00559,Able,39.76,1
ITEM08714,CAT00276,Financial,74.26,0
ITEM08715,CAT00483,Relationship,56.14,0
ITEM08716,CAT00972,Military,97.45,1
ITEM08717,CAT00829,Able,11.81,0
ITEM08718,CAT00638,Difficult,91.02,0
ITEM08719,CAT00979,Eye,39.94,1
ITEM08720,CAT00049,Tonight,74.69,0
ITEM08721,CAT00604,Last,71.14,0
ITEM08722,CAT00778,Loss,93.53,0
ITEM08723,CAT00643,Director,62.93,1
ITEM08724,CAT00029,Physical,37.78,0
ITEM08725,CAT00724,Rich,66.62,1
ITEM08726,CAT00168,Before,72.51,1
ITEM08727,CAT00558,Answer,54.48,0
ITEM08728,CAT00343,It,94.65,1
ITEM08729,CAT00421,Mouth,14.89,0
ITEM08730,CAT00437,Role,64.88,0
ITEM08731,CAT00398,Describe,47.82,0
ITEM08732,CAT00532,Deep,64.96,0
ITEM08733,CAT00949,It,96.81,0
ITEM08734,CAT00962,Its,85.46,1
ITEM08735,CAT00096,Hundred,60.98,0
ITEM08736,CAT00373,According,19.04,1
ITEM08737,CAT00388,Market,91.81,0
ITEM08738,CAT00285,Tend,56.98,0
ITEM08739,CAT00909,Dream,23.39,1
ITEM08740,CAT00305,Building,99.61,0
ITEM08741,CAT00105,Record,81.58,1
ITEM08742,CAT00650,Officer,36.77,0
ITEM08743,CAT00584,Country,10.51,0
ITEM08744,CAT00094,Claim,79.89,0
ITEM08745,CAT00288,Collection,99.91,0
ITEM08746,CAT00921,Million,39.58,0
ITEM08747,CAT00541,Bad,75.31,0
ITEM08748,CAT00694,Example,50.43,1
ITEM08749,CAT00472,Fire,43.4,0
ITEM08750,CAT00498,Image,79.85,0
ITEM08751,CAT00293,Those,43.74,0
ITEM08752,CAT00995,Explain,85.76,0
ITEM08753,CAT00287,Decision,59.47,0
ITEM08754,CAT00738,Usually,20.72,0
ITEM08755,CAT00360,Never,79.44,1
ITEM08756,CAT00582,Stuff,36.56,0
ITEM08757,CAT00741,Responsibility,69.18,0
ITEM08758,CAT00317,Test,75.17,1
ITEM08759,CAT00001,Subject,6.98,0
ITEM08760,CAT00119,Whether,73.22,1
ITEM08761,CAT00991,Small,38.42,0
ITEM08762,CAT00871,Fine,46.89,1
ITEM08763,CAT00277,Environment,37.85,0
ITEM08764,CAT00240,Individual,30.01,1
ITEM08765,CAT00828,Pattern,83.16,1
ITEM08766,CAT00461,You,87.23,1
ITEM08767,CAT00342,Lawyer,94.31,1
ITEM08768,CAT00496,Speech,9.12,1
ITEM08769,CAT00073,Scientist,74.61,1
ITEM08770,CAT00683,Edge,56.51,1
ITEM08771,CAT00744,Health,39.71,0
ITEM08772,CAT00088,Cold,54.47,0
ITEM08773,CAT00300,Again,10.29,0
ITEM08774,CAT00370,Color,94.47,0
ITEM08775,CAT00095,Tell,86.09,1
ITEM08776,CAT00678,Interest,15.03,1
ITEM08777,CAT00043,Law,50.21,1
ITEM08778,CAT00565,Can,59.9,0
ITEM08779,CAT00083,Sound,29.58,0
ITEM08780,CAT00029,Laugh,18.44,1
ITEM08781,CAT00678,Require,56.66,1
ITEM08782,CAT00226,Environment,69.45,1
ITEM08783,CAT00860,Happy,29.31,0
ITEM08784,CAT00058,Foreign,55.26,0
ITEM08785,CAT00893,Course,94.35,0
ITEM08786,CAT00703,Range,38.25,1
ITEM08787,CAT00035,Show,55.11,0
ITEM08788,CAT00306,Player,63.81,1
ITEM08789,CAT00909,World,82.39,0
ITEM08790,CAT00074,Sure,24.63,0
ITEM08791,CAT00321,Majority,21.4,1
ITEM08792,CAT00632,Candidate,44.23,1
ITEM08793,CAT00794,So,82.14,1
ITEM08794,CAT00731,Surface,74.81,1
ITEM08795,CAT00725,Around,99.67,0
ITEM08796,CAT00180,Better,73.85,0
ITEM08797,CAT00238,Hospital,8.41,1
ITEM08798,CAT00633,Push,90.31,1
ITEM08799,CAT00914,Require,70.79,1
ITEM08800,CAT00154,Modern,72.56,1
ITEM08801,CAT00798,Cut,12.59,0
ITEM08802,CAT00762,After,31.17,0
ITEM08803,CAT00576,Increase,98.14,0
ITEM08804,CAT00421,Full,99.13,0
ITEM08805,CAT00029,Reach,27.39,1
ITEM08806,CAT00820,Company,8.26,1
ITEM08807,CAT00264,Leader,35.05,1
ITEM08808,CAT00744,Development,26.75,1
ITEM08809,CAT00506,Admit,55.24,0
ITEM08810,CAT00008,Fire,95.77,0
ITEM08811,CAT00569,View,33.84,1
ITEM08812,CAT00336,Matter,30.44,0
ITEM08813,CAT00450,Lot,38.74,0
ITEM08814,CAT00547,Moment,55.11,1
ITEM08815,CAT00980,Dream,25.44,1
ITEM08816,CAT00101,Kid,76.22,0
ITEM08817,CAT00514,Perhaps,51.58,1
ITEM08818,CAT00482,Your,11.71,0
ITEM08819,CAT00527,Imagine,76.79,0
ITEM08820,CAT00736,Tend,93.63,0
ITEM08821,CAT00149,Southern,84.23,0
ITEM08822,CAT00242,Tax,27.49,1
ITEM08823,CAT00398,Wish,63.25,0
ITEM08824,CAT00834,Fly,96.45,0
ITEM08825,CAT00960,Drug,87.2,0
ITEM08826,CAT00562,Across,50.27,0
ITEM08827,CAT00049,Per,72.45,1
ITEM08828,CAT00754,Always,5.52,1
ITEM08829,CAT00025,Bed,86.6,0
ITEM08830,CAT00208,Because,28.14,1
ITEM08831,CAT00361,Feel,54.46,1
ITEM08832,CAT00484,Simple,90.89,0
ITEM08833,CAT00036,Million,6.64,1
ITEM08834,CAT00228,Left,49.84,0
ITEM08835,CAT00076,Industry,6.49,0
ITEM08836,CAT00230,Collection,83.99,1
ITEM08837,CAT00700,Everybody,8.53,1
ITEM08838,CAT00195,Anything,44.51,0
ITEM08839,CAT00502,Worry,57.4,0
ITEM08840,CAT00052,Local,17.67,1
ITEM08841,CAT00734,Local,32.15,0
ITEM08842,CAT00525,Century,81.25,0
ITEM08843,CAT00037,Option,23.23,0
ITEM08844,CAT00247,Customer,97.11,1
ITEM08845,CAT00749,Such,69.16,1
ITEM08846,CAT00443,Especially,91.36,1
ITEM08847,CAT00804,Far,32.47,1
ITEM08848,CAT00539,Its,36.09,0
ITEM08849,CAT00463,Usually,65.78,0
ITEM08850,CAT00151,Indicate,90.5,0
ITEM08851,CAT00675,Benefit,55.19,1
ITEM08852,CAT00693,Parent,14.9,1
ITEM08853,CAT00365,Positive,86.63,1
ITEM08854,CAT00174,Specific,44.91,0
ITEM08855,CAT00725,Write,77.26,1
ITEM08856,CAT00205,Other,79.61,0
ITEM08857,CAT00336,Should,99.0,0
ITEM08858,CAT00930,Number,96.41,0
ITEM08859,CAT00332,Building,26.19,0
ITEM08860,CAT00759,Hair,83.08,1
ITEM08861,CAT00010,Send,85.34,0
ITEM08862,CAT00878,Billion,70.68,1
ITEM08863,CAT00442,Fish,66.72,0
ITEM08864,CAT00613,Quality,18.87,1
ITEM08865,CAT00635,Choose,47.38,0
ITEM08866,CAT00386,Behavior,81.24,1
ITEM08867,CAT00674,Bag,43.5,1
ITEM08868,CAT00241,Agree,61.18,0
ITEM08869,CAT00125,Color,43.92,1
ITEM08870,CAT00163,Although,25.66,1
ITEM08871,CAT00245,News,55.85,0
ITEM08872,CAT00664,Coach,51.14,0
ITEM08873,CAT00165,Century,13.95,0
ITEM08874,CAT00967,High,53.61,1
ITEM08875,CAT00362,Report,24.15,0
ITEM08876,CAT00572,Billion,36.26,1
ITEM08877,CAT00706,Full,86.74,1
ITEM08878,CAT00084,Evidence,28.8,0
ITEM08879,CAT00355,Population,36.22,1
ITEM08880,CAT00611,Concern,78.24,0
ITEM08881,CAT00076,Knowledge,28.7,1
ITEM08882,CAT00445,Impact,71.18,1
ITEM08883,CAT00018,Seat,64.47,1
ITEM08884,CAT00995,Look,78.53,1
ITEM08885,CAT00925,Dream,17.56,0
ITEM08886,CAT00745,Base,73.31,0
ITEM08887,CAT00746,Clearly,43.64,1
ITEM08888,CAT00546,Draw,6.76,1
ITEM08889,CAT00237,True,88.24,1
ITEM08890,CAT00212,President,88.17,0
ITEM08891,CAT00241,Myself,84.44,0
ITEM08892,CAT00400,Final,5.06,1
ITEM08893,CAT00362,Career,66.09,1
ITEM08894,CAT00527,Bar,33.26,0
ITEM08895,CAT00561,Common,76.78,0
ITEM08896,CAT00985,Member,66.35,0
ITEM08897,CAT00084,Work,29.03,0
ITEM08898,CAT00804,East,13.47,1
ITEM08899,CAT00556,Population,10.7,1
ITEM08900,CAT00957,View,31.04,1
ITEM08901,CAT00503,Check,31.85,1
ITEM08902,CAT00743,Perform,88.99,1
ITEM08903,CAT00725,Mrs,18.01,1
ITEM08904,CAT00144,South,42.25,1
ITEM08905,CAT00623,None,76.07,1
ITEM08906,CAT00019,Already,50.55,0
ITEM08907,CAT00235,Wind,35.59,1
ITEM08908,CAT00021,In,63.92,1
ITEM08909,CAT00450,Worker,35.45,0
ITEM08910,CAT00678,Position,27.71,1
ITEM08911,CAT00453,Professional,15.43,1
ITEM08912,CAT00342,Strategy,53.4,1
ITEM08913,CAT00880,Reflect,79.18,1
ITEM08914,CAT00157,Piece,97.69,0
ITEM08915,CAT00768,Agency,23.17,1
ITEM08916,CAT00298,Role,60.92,1
ITEM08917,CAT00415,Industry,18.67,1
ITEM08918,CAT00316,Democratic,34.21,1
ITEM08919,CAT00275,Coach,43.98,1
ITEM08920,CAT00880,Easy,80.12,1
ITEM08921,CAT00162,Half,67.81,1
ITEM08922,CAT00249,Sister,96.08,1
ITEM08923,CAT00558,Soldier,68.87,1
ITEM08924,CAT00015,See,56.63,1
ITEM08925,CAT00522,Inside,81.25,0
ITEM08926,CAT00189,Experience,5.15,1
ITEM08927,CAT00301,Resource,17.23,1
ITEM08928,CAT00354,North,88.43,1
ITEM08929,CAT00103,Road,90.12,0
ITEM08930,CAT00725,Feel,45.49,1
ITEM08931,CAT00036,Onto,98.96,1
ITEM08932,CAT00563,Remember,48.83,1
ITEM08933,CAT00895,Image,21.76,0
ITEM08934,CAT00294,Society,42.56,1
ITEM08935,CAT00120,Indicate,84.0,0
ITEM08936,CAT00755,Product,27.44,0
ITEM08937,CAT00109,Go,41.79,0
ITEM08938,CAT00118,Cold,55.41,0
ITEM08939,CAT00039,Authority,90.68,0
ITEM08940,CAT00677,Seat,34.79,0
ITEM08941,CAT00806,Shake,82.36,0
ITEM08942,CAT00045,Either,85.77,0
ITEM08943,CAT00286,Perform,74.54,0
ITEM08944,CAT00532,Actually,94.29,1
ITEM08945,CAT00669,Woman,86.35,1
ITEM08946,CAT00239,Drug,75.84,1
ITEM08947,CAT00802,Friend,71.14,0
ITEM08948,CAT00818,Not,32.81,0
ITEM08949,CAT00302,Trial,34.44,0
ITEM08950,CAT00458,Travel,44.04,0
ITEM08951,CAT00740,Interest,46.99,1
ITEM08952,CAT00546,Future,33.44,0
ITEM08953,CAT00287,Box,79.81,0
ITEM08954,CAT00718,Trouble,7.97,1
ITEM08955,CAT00204,Would,27.79,1
ITEM08956,CAT00787,Necessary,10.28,0
ITEM08957,CAT00019,Agree,97.61,0
ITEM08958,CAT00623,Become,89.54,1
ITEM08959,CAT00670,Trade,10.73,0
ITEM08960,CAT00737,Role,55.2,1
ITEM08961,CAT00206,Environmental,16.4,1
ITEM08962,CAT00546,History,78.79,1
ITEM08963,CAT00967,Industry,96.11,0
ITEM08964,CAT00890,Morning,71.93,0
ITEM08965,CAT00504,Involve,35.38,0
ITEM08966,CAT00741,Anyone,80.81,0
ITEM08967,CAT00780,Chair,64.41,0
ITEM08968,CAT00267,Fact,80.47,0
ITEM08969,CAT00074,Model,89.58,1
ITEM08970,CAT00772,White,65.49,1
ITEM08971,CAT00245,Discover,79.93,0
ITEM08972,CAT00924,Too,72.45,1
ITEM08973,CAT00842,Better,52.43,0
ITEM08974,CAT00436,Concern,56.25,0
ITEM08975,CAT00838,Card,32.54,1
ITEM08976,CAT00150,Try,93.71,1
ITEM08977,CAT00595,Wish,93.27,1
ITEM08978,CAT00876,Source,44.22,1
ITEM08979,CAT00340,Reach,60.71,0
ITEM08980,CAT00553,That,88.48,1
ITEM08981,CAT00574,Someone,34.09,1
ITEM08982,CAT00765,Least,7.41,1
ITEM08983,CAT00961,Her,62.35,0
ITEM08984,CAT00145,Attack,34.09,1
ITEM08985,CAT00860,While,9.56,1
ITEM08986,CAT00461,Such,27.46,0
ITEM08987,CAT00814,But,22.22,1
ITEM08988,CAT00652,Congress,77.69,0
ITEM08989,CAT00590,Significant,87.19,0
ITEM08990,CAT00992,Focus,21.7,1
ITEM08991,CAT00024,Growth,80.47,0
ITEM08992,CAT00023,Wide,95.05,1
ITEM08993,CAT00299,Consider,23.71,0
ITEM08994,CAT00567,Go,20.01,0
ITEM08995,CAT00498,Guess,51.99,0
ITEM08996,CAT00685,Education,77.45,1
ITEM08997,CAT00822,Decade,67.81,1
ITEM08998,CAT00218,Car,10.58,0
ITEM08999,CAT00691,Market,74.13,0
ITEM09000,CAT00252,School,35.29,1
ITEM09001,CAT00204,American,42.34,1
ITEM09002,CAT00954,Us,28.97,1
ITEM09003,CAT00513,Send,84.29,0
ITEM09004,CAT00754,Note,83.4,0
ITEM09005,CAT00950,Describe,76.57,1
ITEM09006,CAT00959,Agree,24.06,0
ITEM09007,CAT00218,Pretty,11.43,1
ITEM09008,CAT00991,Like,48.54,0
ITEM09009,CAT00921,Work,5.3,1
ITEM09010,CAT00806,Door,51.36,0
ITEM09011,CAT00258,Young,26.58,0
ITEM09012,CAT00752,Back,72.67,1
ITEM09013,CAT00583,Buy,76.14,0
ITEM09014,CAT00404,Like,65.16,0
ITEM09015,CAT00231,Begin,57.42,1
ITEM09016,CAT00053,No,53.54,0
ITEM09017,CAT00211,Well,29.33,0
ITEM09018,CAT00628,Pretty,73.97,1
ITEM09019,CAT00645,Beautiful,26.67,0
ITEM09020,CAT00025,Series,9.49,0
ITEM09021,CAT00505,Time,93.04,1
ITEM09022,CAT00915,Prevent,98.81,0
ITEM09023,CAT00393,Break,5.45,1
ITEM09024,CAT00079,Protect,94.53,1
ITEM09025,CAT00807,Else,72.18,0
ITEM09026,CAT00048,Beyond,79.3,1
ITEM09027,CAT00818,Likely,36.5,0
ITEM09028,CAT00634,Off,77.37,1
ITEM09029,CAT00150,Difficult,41.53,1
ITEM09030,CAT00768,Think,67.11,0
ITEM09031,CAT00830,Staff,55.83,1
ITEM09032,CAT00024,Citizen,88.4,1
ITEM09033,CAT00714,Spring,46.02,0
ITEM09034,CAT00245,Best,39.07,0
ITEM09035,CAT00064,Get,95.76,0
ITEM09036,CAT00724,Organization,93.66,0
ITEM09037,CAT00059,Particularly,21.78,0
ITEM09038,CAT00805,Southern,71.64,1
ITEM09039,CAT00669,Chair,16.68,1
ITEM09040,CAT00132,Difficult,49.2,0
ITEM09041,CAT00806,Town,80.18,1
ITEM09042,CAT00457,Together,55.83,1
ITEM09043,CAT00615,Decision,38.63,1
ITEM09044,CAT00189,True,82.38,1
ITEM09045,CAT00395,Sister,58.56,1
ITEM09046,CAT00665,Win,46.71,0
ITEM09047,CAT00608,With,21.21,1
ITEM09048,CAT00517,Themselves,56.11,0
ITEM09049,CAT00391,Whether,79.44,1
ITEM09050,CAT00353,Game,22.76,1
ITEM09051,CAT00648,Sister,20.17,1
ITEM09052,CAT00088,Community,60.26,0
ITEM09053,CAT00434,Computer,49.2,0
ITEM09054,CAT00674,Fall,40.66,0
ITEM09055,CAT00851,Unit,78.16,1
ITEM09056,CAT00547,Address,15.7,1
ITEM09057,CAT00027,Feel,74.01,1
ITEM09058,CAT00235,Thing,33.62,0
ITEM09059,CAT00010,Write,49.5,0
ITEM09060,CAT00288,Street,32.83,1
ITEM09061,CAT00915,Change,60.92,0
ITEM09062,CAT00918,House,62.49,0
ITEM09063,CAT00722,Culture,38.95,0
ITEM09064,CAT00110,Example,75.87,0
ITEM09065,CAT00271,Decade,77.25,1
ITEM09066,CAT00682,Half,46.88,1
ITEM09067,CAT00193,By,49.16,1
ITEM09068,CAT00129,Book,86.49,1
ITEM09069,CAT00793,Indeed,70.06,1
ITEM09070,CAT00882,Mouth,69.94,1
ITEM09071,CAT00696,Play,93.18,0
ITEM09072,CAT00980,Traditional,13.12,1
ITEM09073,CAT00016,So,7.2,0
ITEM09074,CAT00452,Art,95.67,1
ITEM09075,CAT00543,Mrs,53.1,1
ITEM09076,CAT00055,Cell,5.03,1
ITEM09077,CAT00924,Until,81.48,1
ITEM09078,CAT00103,Sing,12.04,1
ITEM09079,CAT00027,Find,8.25,1
ITEM09080,CAT00442,Small,32.94,1
ITEM09081,CAT00092,Finish,99.17,0
ITEM09082,CAT00612,Institution,80.12,0
ITEM09083,CAT00213,College,14.17,1
ITEM09084,CAT00899,Job,31.1,0
ITEM09085,CAT00251,Health,37.05,0
ITEM09086,CAT00545,Job,95.65,0
ITEM09087,CAT00465,It,16.54,1
ITEM09088,CAT00758,To,73.94,0
ITEM09089,CAT00115,Able,87.52,1
ITEM09090,CAT00879,Issue,33.59,1
ITEM09091,CAT00445,One,58.64,0
ITEM09092,CAT00409,Also,7.43,0
ITEM09093,CAT00794,Certainly,48.49,0
ITEM09094,CAT00124,Indeed,74.95,0
ITEM09095,CAT00955,Less,93.6,1
ITEM09096,CAT00094,Partner,40.95,1
ITEM09097,CAT00733,Dinner,57.64,0
ITEM09098,CAT00614,Race,6.18,1
ITEM09099,CAT00710,Public,47.89,0
ITEM09100,CAT00734,Admit,63.84,0
ITEM09101,CAT00764,Condition,70.32,0
ITEM09102,CAT00280,Fire,61.74,0
ITEM09103,CAT00101,Check,24.33,1
ITEM09104,CAT00065,Attention,6.19,0
ITEM09105,CAT00253,Moment,92.14,1
ITEM09106,CAT00766,Day,60.8,0
ITEM09107,CAT00605,Media,11.91,1
ITEM09108,CAT00467,Water,87.98,0
ITEM09109,CAT00568,Pull,56.47,0
ITEM09110,CAT00292,Black,28.08,0
ITEM09111,CAT00564,Turn,46.72,0
ITEM09112,CAT00053,Risk,61.84,0
ITEM09113,CAT00503,Figure,19.31,1
ITEM09114,CAT00934,Moment,82.49,1
ITEM09115,CAT00107,Issue,86.82,1
ITEM09116,CAT00529,If,11.95,1
ITEM09117,CAT00623,Response,37.24,0
ITEM09118,CAT00872,Responsibility,69.19,1
ITEM09119,CAT00275,Account,67.49,0
ITEM09120,CAT00765,Nothing,62.33,1
ITEM09121,CAT00467,Hope,66.64,1
ITEM09122,CAT00873,Rule,13.23,1
ITEM09123,CAT00279,Sell,59.16,0
ITEM09124,CAT00253,Similar,15.3,0
ITEM09125,CAT00473,Each,7.22,1
ITEM09126,CAT00619,Soldier,77.29,1
ITEM09127,CAT00698,Hundred,57.21,0
ITEM09128,CAT00704,Money,75.3,0
ITEM09129,CAT00189,Place,97.48,0
ITEM09130,CAT00925,Never,12.88,1
ITEM09131,CAT00467,Later,13.76,0
ITEM09132,CAT00403,Cut,18.3,0
ITEM09133,CAT00272,Gun,57.53,1
ITEM09134,CAT00546,Road,10.32,1
ITEM09135,CAT00364,Ago,92.29,1
ITEM09136,CAT00240,Cause,38.72,1
ITEM09137,CAT00751,Allow,78.97,0
ITEM09138,CAT00349,Professional,88.71,1
ITEM09139,CAT00604,Risk,78.68,0
ITEM09140,CAT00970,Every,49.88,0
ITEM09141,CAT00015,May,73.22,0
ITEM09142,CAT00484,Rate,9.41,0
ITEM09143,CAT00044,Visit,76.54,1
ITEM09144,CAT00119,Brother,44.3,0
ITEM09145,CAT00852,Wide,84.82,1
ITEM09146,CAT00837,Film,40.24,0
ITEM09147,CAT00716,No,58.96,0
ITEM09148,CAT00474,Lay,93.95,1
ITEM09149,CAT00856,Deal,70.56,1
ITEM09150,CAT00937,Perhaps,88.81,1
ITEM09151,CAT00027,Pattern,73.23,1
ITEM09152,CAT00562,Tree,94.04,1
ITEM09153,CAT00388,Black,79.33,0
ITEM09154,CAT00032,Fear,95.59,0
ITEM09155,CAT00356,Poor,55.51,1
ITEM09156,CAT00921,Itself,94.66,0
ITEM09157,CAT00321,Edge,68.33,1
ITEM09158,CAT00192,Total,92.07,0
ITEM09159,CAT00655,Wonder,55.81,1
ITEM09160,CAT00601,Treat,40.12,1
ITEM09161,CAT00183,Ten,36.18,1
ITEM09162,CAT00678,Its,89.45,1
ITEM09163,CAT00681,Size,89.48,0
ITEM09164,CAT00544,Mr,87.25,0
ITEM09165,CAT00239,Skill,76.06,0
ITEM09166,CAT00304,Soldier,35.94,0
ITEM09167,CAT00598,For,74.81,0
ITEM09168,CAT00326,Necessary,76.1,0
ITEM09169,CAT00541,Learn,64.15,0
ITEM09170,CAT00572,Rich,73.29,0
ITEM09171,CAT00775,Three,23.41,1
ITEM09172,CAT00719,Common,85.43,1
ITEM09173,CAT00836,Soldier,60.93,1
ITEM09174,CAT00884,Any,81.96,0
ITEM09175,CAT00859,Election,92.55,0
ITEM09176,CAT00742,Significant,12.51,1
ITEM09177,CAT00265,Task,78.15,1
ITEM09178,CAT00007,Remain,86.95,0
ITEM09179,CAT00969,Realize,60.96,1
ITEM09180,CAT00039,Effort,97.51,1
ITEM09181,CAT00546,Talk,80.57,0
ITEM09182,CAT00648,Positive,14.72,0
ITEM09183,CAT00317,Size,68.35,0
ITEM09184,CAT00445,Serious,19.46,1
ITEM09185,CAT00474,Cold,78.48,0
ITEM09186,CAT00438,Let,39.86,0
ITEM09187,CAT00249,Go,28.97,1
ITEM09188,CAT00694,Television,70.11,0
ITEM09189,CAT00064,Though,85.01,1
ITEM09190,CAT00336,Personal,88.52,0
ITEM09191,CAT00235,Stop,25.01,1
ITEM09192,CAT00976,Against,30.91,1
ITEM09193,CAT00513,Energy,98.26,0
ITEM09194,CAT00730,Design,86.1,1
ITEM09195,CAT00285,Table,95.56,0
ITEM09196,CAT00501,Factor,94.05,0
ITEM09197,CAT00230,From,24.19,0
ITEM09198,CAT00787,Tend,82.95,1
ITEM09199,CAT00993,Beat,38.9,1
ITEM09200,CAT00219,Positive,24.35,0
ITEM09201,CAT00143,Whether,67.71,1
ITEM09202,CAT00046,Kitchen,78.34,0
ITEM09203,CAT00554,Discover,67.38,1
ITEM09204,CAT00960,Source,89.62,1
ITEM09205,CAT00644,Religious,11.22,1
ITEM09206,CAT00302,Sense,40.5,0
ITEM09207,CAT00746,Join,91.24,1
ITEM09208,CAT00976,Expert,57.62,1
ITEM09209,CAT00786,Help,97.76,1
ITEM09210,CAT00118,You,64.46,1
ITEM09211,CAT00419,Certain,79.48,0
ITEM09212,CAT00889,Book,67.8,0
ITEM09213,CAT00622,Role,97.85,1
ITEM09214,CAT00555,Thank,5.91,0
ITEM09215,CAT00512,Happen,39.56,1
ITEM09216,CAT00593,Suffer,76.25,1
ITEM09217,CAT00185,Rule,45.13,0
ITEM09218,CAT00093,Significant,7.72,0
ITEM09219,CAT00474,Long,58.46,0
ITEM09220,CAT00710,To,47.35,1
ITEM09221,CAT00367,Behavior,64.58,1
ITEM09222,CAT00970,Network,45.21,0
ITEM09223,CAT00085,Purpose,98.74,0
ITEM09224,CAT00262,Scene,25.21,0
ITEM09225,CAT00216,None,67.76,0
ITEM09226,CAT00621,Team,90.44,0
ITEM09227,CAT00791,Top,61.29,0
ITEM09228,CAT00489,Relate,85.95,0
ITEM09229,CAT00795,Rise,20.61,0
ITEM09230,CAT00938,Exist,86.47,1
ITEM09231,CAT00125,Watch,41.37,1
ITEM09232,CAT00134,Campaign,96.46,0
ITEM09233,CAT00781,Who,10.6,1
ITEM09234,CAT00048,Development,95.69,0
ITEM09235,CAT00794,Sense,52.24,0
ITEM09236,CAT00437,Western,21.44,0
ITEM09237,CAT00202,Between,18.89,0
ITEM09238,CAT00540,Check,95.26,1
ITEM09239,CAT00316,High,79.18,0
ITEM09240,CAT00490,Will,10.4,0
ITEM09241,CAT00790,Sing,22.45,1
ITEM09242,CAT00960,Partner,83.88,1
