OrderID,ItemID,Quantity
ORD05269,ITEM08662,1
ORD01045,ITEM03255,9
ORD05653,ITEM03593,2
ORD08040,ITEM00318,3
ORD07665,ITEM09595,8
ORD04249,ITEM00022,7
ORD04432,ITEM05966,6
ORD01814,ITEM07515,10
ORD01280,ITEM03698,9
ORD02177,ITEM08459,4
ORD09459,ITEM05460,7
ORD06132,ITEM08674,5
ORD06660,ITEM04332,3
ORD07527,ITEM03160,8
ORD05092,ITEM04380,4
ORD07542,ITEM04559,8
ORD01502,ITEM02444,7
ORD05207,ITEM09311,5
ORD05089,ITEM01147,9
ORD00636,ITEM09009,10
ORD03899,ITEM04243,4
ORD03684,ITEM00859,3
ORD03889,ITEM00900,4
ORD02075,ITEM00674,10
ORD00036,ITEM00954,2
ORD09906,ITEM06022,3
ORD05757,ITEM04748,2
ORD04275,ITEM05977,10
ORD09643,ITEM09369,5
ORD02680,ITEM01745,1
ORD05143,ITEM06780,6
ORD08907,ITEM03387,7
ORD08302,ITEM01581,1
ORD02497,ITEM00971,10
ORD05539,ITEM03789,9
ORD06415,ITEM08716,4
ORD01762,ITEM00315,6
ORD09917,ITEM08075,6
ORD06461,ITEM09793,3
ORD06251,ITEM00581,6
ORD03554,ITEM01560,1
ORD00530,ITEM08606,4
ORD08436,ITEM04241,8
ORD00446,ITEM01271,9
ORD08571,ITEM02223,7
ORD09215,ITEM09360,5
ORD05264,ITEM06764,2
ORD00860,ITEM04638,8
ORD03580,ITEM05678,1
ORD07402,ITEM07666,3
ORD07739,ITEM09897,3
ORD04971,ITEM05762,7
ORD09789,ITEM07774,9
ORD09793,ITEM06729,9
ORD08227,ITEM05713,4
ORD08349,ITEM01064,7
ORD02882,ITEM00589,7
ORD01663,ITEM07811,8
ORD03633,ITEM05244,9
ORD02742,ITEM01921,5
ORD01029,ITEM06746,3
ORD05031,ITEM03727,8
ORD01560,ITEM00088,9
ORD02615,ITEM08435,5
ORD02826,ITEM00100,7
ORD01306,ITEM03945,10
ORD04993,ITEM00707,1
ORD08876,ITEM03352,5
ORD00032,ITEM07014,7
ORD07991,ITEM01687,1
ORD01984,ITEM05979,4
ORD06019,ITEM09340,9
ORD00881,ITEM09835,9
ORD04947,ITEM05190,8
ORD01984,ITEM09014,5
ORD02586,ITEM01944,10
ORD05537,ITEM08595,5
ORD09242,ITEM07417,5
ORD05482,ITEM03139,7
ORD01904,ITEM07618,10
ORD01770,ITEM07554,9
ORD01790,ITEM04169,1
ORD01241,ITEM02519,4
ORD02957,ITEM03916,1
ORD08376,ITEM03348,8
ORD01937,ITEM08556,6
ORD09888,ITEM03703,7
ORD01158,ITEM04791,8
ORD09752,ITEM09152,9
ORD04247,ITEM09747,6
ORD05012,ITEM00686,3
ORD02696,ITEM03397,1
ORD01519,ITEM03181,6
ORD02827,ITEM03603,5
ORD02695,ITEM05400,6
ORD00272,ITEM01956,4
ORD03428,ITEM07763,7
ORD04928,ITEM03541,7
ORD06179,ITEM02676,8
ORD00295,ITEM05949,9
ORD09518,ITEM04241,1
ORD04105,ITEM02772,9
ORD07795,ITEM08591,3
ORD04352,ITEM04831,10
ORD04350,ITEM05474,3
ORD02630,ITEM00565,9
ORD06113,ITEM03683,6
ORD08496,ITEM01135,2
ORD03998,ITEM01609,10
ORD00265,ITEM01006,2
ORD04861,ITEM08198,9
ORD05310,ITEM04681,10
ORD06699,ITEM05881,2
ORD04592,ITEM09755,9
ORD07743,ITEM03455,4
ORD02649,ITEM02656,8
ORD01919,ITEM03043,1
ORD09706,ITEM03266,7
ORD02041,ITEM02022,7
ORD07717,ITEM09039,8
ORD06684,ITEM01670,2
ORD04053,ITEM08160,3
ORD04746,ITEM07295,5
ORD05293,ITEM09398,5
ORD07159,ITEM06917,8
ORD01108,ITEM02892,10
ORD05550,ITEM00526,2
ORD04419,ITEM00445,9
ORD08501,ITEM01453,5
ORD01009,ITEM08185,9
ORD00835,ITEM08769,2
ORD02531,ITEM04829,5
ORD06612,ITEM09507,8
ORD02935,ITEM00679,9
ORD02528,ITEM03161,4
ORD03312,ITEM05460,6
ORD00475,ITEM08739,10
ORD01027,ITEM04415,10
ORD04000,ITEM06735,1
ORD08331,ITEM05931,8
ORD01532,ITEM06295,9
ORD09384,ITEM05903,1
ORD00630,ITEM03548,8
ORD06051,ITEM09569,5
ORD04407,ITEM09827,6
ORD00846,ITEM02814,6
ORD04357,ITEM02880,7
ORD02448,ITEM02876,1
ORD04684,ITEM01500,4
ORD04216,ITEM05527,9
ORD05066,ITEM06976,2
ORD04689,ITEM04909,9
ORD05092,ITEM08492,3
ORD03530,ITEM08469,1
ORD04610,ITEM05429,5
ORD00224,ITEM06959,5
ORD01221,ITEM09111,2
ORD03748,ITEM02733,3
ORD07244,ITEM04293,9
ORD00777,ITEM08684,7
ORD03635,ITEM08642,2
ORD03393,ITEM07578,5
ORD03579,ITEM04384,4
ORD09363,ITEM03499,5
ORD01938,ITEM09183,6
ORD02246,ITEM08343,4
ORD04190,ITEM07339,5
ORD02593,ITEM09251,2
ORD06915,ITEM07124,7
ORD09877,ITEM04564,1
ORD09672,ITEM01167,1
ORD05938,ITEM05976,4
ORD05299,ITEM03567,6
ORD01899,ITEM01343,2
ORD07311,ITEM01913,4
ORD04469,ITEM01414,9
ORD00911,ITEM02675,9
ORD02136,ITEM08434,3
ORD07106,ITEM07663,6
ORD06140,ITEM06255,8
ORD07915,ITEM01609,7
ORD03549,ITEM08734,5
ORD01202,ITEM04290,3
ORD03363,ITEM08934,8
ORD08855,ITEM06554,9
ORD09359,ITEM09335,2
ORD09359,ITEM01102,10
ORD07019,ITEM01614,4
ORD01988,ITEM07759,6
ORD07040,ITEM07277,5
ORD09709,ITEM09489,10
ORD07292,ITEM02790,6
ORD06658,ITEM08174,8
ORD04185,ITEM09632,8
ORD08920,ITEM09749,8
ORD04530,ITEM06682,7
ORD06588,ITEM05378,3
ORD01184,ITEM09215,2
ORD04424,ITEM06219,10
ORD01365,ITEM01470,2
ORD02594,ITEM08221,1
ORD00458,ITEM02952,8
ORD08908,ITEM02015,4
ORD07156,ITEM08422,5
ORD03002,ITEM09677,10
ORD06723,ITEM03011,6
ORD02908,ITEM09969,1
ORD06154,ITEM04675,1
ORD07281,ITEM00103,1
ORD08860,ITEM04576,5
ORD05112,ITEM02784,2
ORD06794,ITEM08529,3
ORD00442,ITEM02155,6
ORD09756,ITEM00143,10
ORD08270,ITEM03852,2
ORD02574,ITEM01697,9
ORD03654,ITEM09789,7
ORD03775,ITEM03832,1
ORD05107,ITEM00233,2
ORD04006,ITEM02288,9
ORD09687,ITEM03580,6
ORD05112,ITEM01358,3
ORD05284,ITEM06808,9
ORD05479,ITEM00311,8
ORD08418,ITEM09312,7
ORD03910,ITEM07647,10
ORD08801,ITEM08544,8
ORD08981,ITEM03670,4
ORD01049,ITEM03214,4
ORD07236,ITEM09759,6
ORD08154,ITEM09946,2
ORD01838,ITEM07773,3
ORD09999,ITEM01919,1
ORD00414,ITEM07101,1
ORD03816,ITEM04990,6
ORD03614,ITEM04017,10
ORD00984,ITEM07570,2
ORD07430,ITEM04089,4
ORD09492,ITEM06670,7
ORD00465,ITEM06283,3
ORD03066,ITEM01480,4
ORD09959,ITEM00759,6
ORD02873,ITEM04096,6
ORD04008,ITEM05798,7
ORD00970,ITEM00273,10
ORD05523,ITEM08202,5
ORD07816,ITEM05143,4
ORD05502,ITEM00653,4
ORD07529,ITEM09393,6
ORD00617,ITEM03857,3
ORD01313,ITEM09800,8
ORD06119,ITEM05781,3
ORD01217,ITEM05331,1
ORD00451,ITEM02148,9
ORD03059,ITEM09728,3
ORD09981,ITEM04562,3
ORD01830,ITEM02831,5
ORD09960,ITEM09743,9
ORD02017,ITEM06721,2
ORD04860,ITEM00225,4
ORD08901,ITEM09190,10
ORD04262,ITEM09005,7
ORD03390,ITEM07763,10
ORD04056,ITEM08116,10
ORD08153,ITEM02181,8
ORD08423,ITEM05770,10
ORD09472,ITEM04598,6
ORD04381,ITEM01993,5
ORD00796,ITEM02325,2
ORD00769,ITEM04195,7
ORD08803,ITEM04860,5
ORD06974,ITEM05676,6
ORD08453,ITEM05340,5
ORD03200,ITEM04799,7
ORD03288,ITEM05303,8
ORD02305,ITEM06661,2
ORD00454,ITEM09385,10
ORD05651,ITEM05672,7
ORD06876,ITEM09456,6
ORD06283,ITEM04423,6
ORD09863,ITEM01283,6
ORD08272,ITEM02464,4
ORD08290,ITEM05740,7
ORD03201,ITEM08105,9
ORD02769,ITEM01638,9
ORD03789,ITEM03172,10
ORD01241,ITEM06512,2
ORD09969,ITEM01435,10
ORD08492,ITEM05824,7
ORD07635,ITEM02196,1
ORD03596,ITEM09848,5
ORD06360,ITEM01060,1
ORD09165,ITEM02445,2
ORD04789,ITEM02156,9
ORD04818,ITEM01123,9
ORD06018,ITEM00427,5
ORD04815,ITEM03979,3
ORD04897,ITEM02572,8
ORD07887,ITEM04135,8
ORD04635,ITEM09899,8
ORD04158,ITEM01226,9
ORD01679,ITEM07329,4
ORD00984,ITEM07865,10
ORD06230,ITEM09869,9
ORD06990,ITEM02889,2
ORD05457,ITEM02591,7
ORD01763,ITEM02895,10
ORD04471,ITEM09809,2
ORD07701,ITEM02469,3
ORD04230,ITEM03602,9
ORD07303,ITEM04823,2
ORD07118,ITEM02130,9
ORD05779,ITEM05477,1
ORD00730,ITEM04466,6
ORD01965,ITEM04275,5
ORD09974,ITEM09718,7
ORD05918,ITEM07949,2
ORD02746,ITEM02588,10
ORD04861,ITEM04127,3
ORD00423,ITEM01985,3
ORD04601,ITEM01487,4
ORD03408,ITEM04140,8
ORD05393,ITEM01509,1
ORD02634,ITEM06892,1
ORD06353,ITEM03451,7
ORD01447,ITEM01685,5
ORD07108,ITEM01689,7
ORD06631,ITEM04106,3
ORD00590,ITEM04827,9
ORD00941,ITEM00829,7
ORD04079,ITEM08231,2
ORD02870,ITEM03662,3
ORD09632,ITEM03085,1
ORD07153,ITEM01742,8
ORD03308,ITEM02308,4
ORD01126,ITEM02036,7
ORD06740,ITEM09802,3
ORD02470,ITEM06396,4
ORD08843,ITEM01461,2
ORD03920,ITEM00535,7
ORD00376,ITEM04665,1
ORD00910,ITEM08249,6
ORD01321,ITEM07835,1
ORD00857,ITEM05563,4
ORD01061,ITEM05031,7
ORD08695,ITEM04404,10
ORD00992,ITEM06327,3
ORD07512,ITEM07274,8
ORD02788,ITEM00184,9
ORD03210,ITEM09144,5
ORD02620,ITEM04019,8
ORD09764,ITEM05950,3
ORD03697,ITEM04918,10
ORD01196,ITEM06480,6
ORD00954,ITEM08610,1
ORD03024,ITEM05448,7
ORD07002,ITEM08316,4
ORD08412,ITEM02650,9
ORD05320,ITEM07951,9
ORD00079,ITEM04992,2
ORD08640,ITEM01008,4
ORD01208,ITEM07908,2
ORD03697,ITEM02498,4
ORD01568,ITEM02536,4
ORD03780,ITEM02633,3
ORD01500,ITEM01748,5
ORD09252,ITEM03987,3
ORD03967,ITEM09697,9
ORD06650,ITEM07929,3
ORD02803,ITEM09449,3
ORD05589,ITEM03487,6
ORD00486,ITEM01925,4
ORD06344,ITEM08175,5
ORD01945,ITEM04698,3
ORD01409,ITEM05872,9
ORD05635,ITEM04234,3
ORD07394,ITEM00980,2
ORD00766,ITEM08841,1
ORD07727,ITEM07056,1
ORD00780,ITEM04126,10
ORD07807,ITEM01240,10
ORD08842,ITEM03085,3
ORD07101,ITEM05186,6
ORD04479,ITEM01178,9
ORD04652,ITEM08046,7
ORD07649,ITEM04401,3
ORD07881,ITEM07239,3
ORD04477,ITEM07670,9
ORD04793,ITEM04576,1
ORD04139,ITEM02096,1
ORD07411,ITEM05183,7
ORD00462,ITEM03060,6
ORD07778,ITEM08278,7
ORD07351,ITEM00218,8
ORD00320,ITEM07836,3
ORD06665,ITEM05630,4
ORD02856,ITEM04038,4
ORD00182,ITEM01667,2
ORD00395,ITEM05228,1
ORD01073,ITEM06778,7
ORD06939,ITEM02413,1
ORD00898,ITEM08032,6
ORD05213,ITEM00093,4
ORD09403,ITEM07697,2
ORD00452,ITEM00399,9
ORD03232,ITEM04075,2
ORD07178,ITEM06548,8
ORD09692,ITEM07740,6
ORD02426,ITEM08192,5
ORD00141,ITEM00108,7
ORD08030,ITEM01130,8
ORD01791,ITEM00949,10
ORD02039,ITEM02705,8
ORD07082,ITEM02727,5
ORD05667,ITEM05743,3
ORD00060,ITEM06271,6
ORD05511,ITEM06412,7
ORD02919,ITEM01921,9
ORD03849,ITEM08674,10
ORD03181,ITEM02028,10
ORD00466,ITEM05624,9
ORD09246,ITEM01241,2
ORD06618,ITEM03201,5
ORD03815,ITEM08861,1
ORD09081,ITEM01296,7
ORD07905,ITEM08348,1
ORD04692,ITEM08124,4
ORD06996,ITEM04657,7
ORD06212,ITEM08449,9
ORD01927,ITEM02510,4
ORD01064,ITEM06302,8
ORD02174,ITEM05635,5
ORD03721,ITEM08113,6
ORD08121,ITEM05727,3
ORD05783,ITEM02013,3
ORD04785,ITEM01572,3
ORD08164,ITEM03367,4
ORD01209,ITEM07998,10
ORD01859,ITEM01714,9
ORD01540,ITEM02358,5
ORD09275,ITEM05944,4
ORD04595,ITEM08915,3
ORD05125,ITEM05030,6
ORD07273,ITEM05935,2
ORD04133,ITEM05356,6
ORD08161,ITEM04839,6
ORD00461,ITEM00821,1
ORD05122,ITEM02581,10
ORD01249,ITEM04934,4
ORD04408,ITEM03313,6
ORD09724,ITEM03669,2
ORD05952,ITEM07934,1
ORD00437,ITEM01573,4
ORD03256,ITEM01748,1
ORD05463,ITEM09858,5
ORD07444,ITEM05887,7
ORD02489,ITEM03053,7
ORD03433,ITEM00090,9
ORD07193,ITEM02319,4
ORD07867,ITEM06460,4
ORD07768,ITEM03600,4
ORD09660,ITEM06110,5
ORD06841,ITEM09970,6
ORD07664,ITEM05037,9
ORD06613,ITEM02687,1
ORD06999,ITEM05045,7
ORD08952,ITEM00707,2
ORD00599,ITEM00847,3
ORD07875,ITEM02669,7
ORD04130,ITEM06371,4
ORD03031,ITEM07609,3
ORD08792,ITEM00609,3
ORD01210,ITEM04327,5
ORD05044,ITEM03258,2
ORD03203,ITEM06357,3
ORD09819,ITEM02595,1
ORD06724,ITEM06004,10
ORD02680,ITEM00195,5
ORD06489,ITEM06193,4
ORD01200,ITEM03971,7
ORD07678,ITEM08612,8
ORD03924,ITEM07312,8
ORD05229,ITEM02485,4
ORD07870,ITEM00024,10
ORD07411,ITEM04774,10
ORD03719,ITEM06441,5
ORD01659,ITEM04439,1
ORD05632,ITEM01673,6
ORD03202,ITEM02850,10
ORD06228,ITEM07093,8
ORD07148,ITEM05442,6
ORD00208,ITEM06337,9
ORD04794,ITEM04913,4
ORD07990,ITEM01234,8
ORD08340,ITEM03742,1
ORD05687,ITEM05566,3
ORD02783,ITEM07132,4
ORD06348,ITEM00129,9
ORD03040,ITEM08737,2
ORD01300,ITEM07360,8
ORD05793,ITEM00140,2
ORD06397,ITEM01092,9
ORD05632,ITEM01782,9
ORD02419,ITEM00764,10
ORD09792,ITEM05493,7
ORD09626,ITEM03932,5
ORD01879,ITEM09324,8
ORD06573,ITEM02242,8
ORD09924,ITEM00230,7
ORD01592,ITEM00272,2
ORD07526,ITEM03990,4
ORD02430,ITEM00325,6
ORD03229,ITEM06469,4
ORD06315,ITEM01630,10
ORD04107,ITEM00627,8
ORD03985,ITEM04634,8
ORD03096,ITEM02278,2
ORD07898,ITEM08005,1
ORD06855,ITEM04006,5
ORD06230,ITEM02734,7
ORD09213,ITEM01433,2
ORD04731,ITEM06355,6
ORD00938,ITEM02995,3
ORD01297,ITEM06428,4
ORD08482,ITEM05965,6
ORD06506,ITEM02768,5
ORD04007,ITEM09173,9
ORD02074,ITEM09035,10
ORD02984,ITEM06037,7
ORD09617,ITEM05126,6
ORD04155,ITEM09755,1
ORD01073,ITEM07807,3
ORD08342,ITEM00354,3
ORD03784,ITEM06260,10
ORD05022,ITEM05072,5
ORD00278,ITEM07010,5
ORD09143,ITEM07670,8
ORD04097,ITEM03404,2
ORD05605,ITEM00176,1
ORD01694,ITEM07538,5
ORD02846,ITEM03709,5
ORD02502,ITEM01510,8
ORD07485,ITEM05880,1
ORD09537,ITEM03615,4
ORD02810,ITEM01577,7
ORD06457,ITEM07225,8
ORD07734,ITEM06626,7
ORD06549,ITEM07832,10
ORD07256,ITEM02860,3
ORD01413,ITEM04157,8
ORD07657,ITEM08782,8
ORD03250,ITEM08745,9
ORD04323,ITEM01984,1
ORD02465,ITEM01007,8
ORD08770,ITEM08583,1
ORD08259,ITEM01507,8
ORD07569,ITEM07279,8
ORD00427,ITEM00999,6
ORD08909,ITEM00264,3
ORD07139,ITEM03580,9
ORD07721,ITEM07184,4
ORD03998,ITEM07506,8
ORD01643,ITEM02721,5
ORD00020,ITEM05942,10
ORD02727,ITEM08860,9
ORD05971,ITEM08202,9
ORD05019,ITEM02433,8
ORD05208,ITEM05833,4
ORD08561,ITEM05470,3
ORD09747,ITEM04287,7
ORD09503,ITEM07231,4
ORD03615,ITEM09095,9
ORD01866,ITEM01557,2
ORD03988,ITEM04154,7
ORD03893,ITEM05621,2
ORD04945,ITEM03648,6
ORD08388,ITEM06231,6
ORD09072,ITEM05692,8
ORD04902,ITEM04757,6
ORD00904,ITEM09212,2
ORD07089,ITEM00680,2
ORD07830,ITEM07256,3
ORD03638,ITEM04381,5
ORD07102,ITEM08345,3
ORD05156,ITEM01046,8
ORD01595,ITEM04556,10
ORD06558,ITEM01868,6
ORD07997,ITEM07542,3
ORD04007,ITEM02778,2
ORD04653,ITEM04071,3
ORD01168,ITEM08778,6
ORD07182,ITEM05955,8
ORD09950,ITEM04297,3
ORD07940,ITEM08266,7
ORD00988,ITEM02207,3
ORD04947,ITEM00548,1
ORD09579,ITEM03461,4
ORD07904,ITEM06257,10
ORD07437,ITEM03088,2
ORD04669,ITEM08346,4
ORD08481,ITEM08810,7
ORD01865,ITEM07580,9
ORD09254,ITEM08934,9
ORD08977,ITEM04276,10
ORD09368,ITEM08385,4
ORD07836,ITEM00314,5
ORD01248,ITEM00480,1
ORD01724,ITEM06309,6
ORD09720,ITEM00708,6
ORD06629,ITEM03339,2
ORD06526,ITEM06178,5
ORD09080,ITEM04191,6
ORD06521,ITEM07425,1
ORD05555,ITEM08960,4
ORD06325,ITEM07443,5
ORD03706,ITEM08388,1
ORD06920,ITEM00740,1
ORD03470,ITEM08689,6
ORD03265,ITEM05944,6
ORD09832,ITEM00433,4
ORD08175,ITEM04107,6
ORD09089,ITEM05268,10
ORD07843,ITEM09342,3
ORD09373,ITEM00026,10
ORD05242,ITEM09135,10
ORD09218,ITEM03068,6
ORD00971,ITEM07542,2
ORD05416,ITEM03232,9
ORD09417,ITEM00043,1
ORD06593,ITEM03519,5
ORD03391,ITEM01463,2
ORD02849,ITEM04243,3
ORD09818,ITEM04421,3
ORD06705,ITEM08079,6
ORD03973,ITEM08434,9
ORD05131,ITEM07057,2
ORD00968,ITEM03632,6
ORD04897,ITEM04563,6
ORD02580,ITEM02425,4
ORD03958,ITEM09112,7
ORD06335,ITEM01562,5
ORD04965,ITEM03356,4
ORD06018,ITEM04290,5
ORD04851,ITEM08688,8
ORD06784,ITEM05462,6
ORD05993,ITEM06779,10
ORD04138,ITEM02928,4
ORD00060,ITEM02425,7
ORD01160,ITEM04671,8
ORD05229,ITEM03978,8
ORD00810,ITEM08745,9
ORD02365,ITEM04439,7
ORD06937,ITEM01709,5
ORD09590,ITEM04753,5
ORD09663,ITEM05368,5
ORD08886,ITEM01442,6
ORD02273,ITEM00679,2
ORD05534,ITEM06724,2
ORD04348,ITEM00292,6
ORD00915,ITEM05544,1
ORD02147,ITEM02337,5
ORD03590,ITEM03622,6
ORD04900,ITEM08572,2
ORD00915,ITEM03680,10
ORD06210,ITEM06712,8
ORD03892,ITEM09780,5
ORD01591,ITEM04153,3
ORD00174,ITEM01320,10
ORD00915,ITEM05875,1
ORD09674,ITEM05242,10
ORD06824,ITEM08304,7
ORD01395,ITEM05248,7
ORD07365,ITEM07149,5
ORD01514,ITEM09899,8
ORD05966,ITEM07160,8
ORD01376,ITEM03192,2
ORD04751,ITEM06499,9
ORD08083,ITEM09708,1
ORD03318,ITEM02760,1
ORD06251,ITEM02883,5
ORD05273,ITEM01668,2
ORD09469,ITEM08691,5
ORD00260,ITEM07325,4
ORD03487,ITEM07863,7
ORD00793,ITEM05165,2
ORD01978,ITEM04814,3
ORD04363,ITEM01114,3
ORD01166,ITEM04359,5
ORD08866,ITEM06318,4
ORD04104,ITEM05091,6
ORD09678,ITEM05749,1
ORD08375,ITEM06016,1
ORD08299,ITEM03493,5
ORD00725,ITEM03886,5
ORD05687,ITEM01992,1
ORD08872,ITEM07808,3
ORD08074,ITEM08058,6
ORD04519,ITEM06599,6
ORD04789,ITEM05692,4
ORD04511,ITEM05074,3
ORD01273,ITEM01649,8
ORD04328,ITEM09048,1
ORD07853,ITEM05252,2
ORD07479,ITEM07177,10
ORD08548,ITEM02229,5
ORD01548,ITEM06032,3
ORD03707,ITEM06039,5
ORD03410,ITEM06721,2
ORD08682,ITEM05685,5
ORD05348,ITEM09510,4
ORD03155,ITEM08820,6
ORD09536,ITEM03263,4
ORD04788,ITEM05315,7
ORD05630,ITEM00547,1
ORD04886,ITEM00147,8
ORD06777,ITEM07601,5
ORD06600,ITEM08945,1
ORD03259,ITEM06146,6
ORD05304,ITEM06681,2
ORD00786,ITEM03822,9
ORD06975,ITEM08480,10
ORD09593,ITEM00592,3
ORD02772,ITEM00713,5
ORD00176,ITEM04220,3
ORD01308,ITEM06883,3
ORD01588,ITEM08507,1
ORD00164,ITEM05305,9
ORD01333,ITEM07510,9
ORD05118,ITEM00361,6
ORD04413,ITEM01512,7
ORD02949,ITEM07880,4
ORD02094,ITEM09557,7
ORD08979,ITEM06365,9
ORD09050,ITEM07413,8
ORD06729,ITEM03961,10
ORD09860,ITEM08950,6
ORD00296,ITEM02765,1
ORD01308,ITEM09997,2
ORD07567,ITEM05311,3
ORD07333,ITEM02102,6
ORD09552,ITEM03366,1
ORD01720,ITEM01628,7
ORD06324,ITEM01319,7
ORD04659,ITEM03977,9
ORD01161,ITEM02923,2
ORD09735,ITEM02298,3
ORD00965,ITEM03021,1
ORD08407,ITEM07037,6
ORD02638,ITEM03488,2
ORD07527,ITEM01653,5
ORD05989,ITEM00714,3
ORD06751,ITEM02696,9
ORD00261,ITEM06200,3
ORD05683,ITEM00510,4
ORD09195,ITEM07908,1
ORD08930,ITEM01406,3
ORD08969,ITEM07025,6
ORD01013,ITEM04998,10
ORD01261,ITEM02800,7
ORD05399,ITEM08850,8
ORD06068,ITEM01881,5
ORD03867,ITEM01228,5
ORD03322,ITEM02309,9
ORD06558,ITEM06237,2
ORD07665,ITEM06686,8
ORD04242,ITEM09827,7
ORD09470,ITEM07524,2
ORD05827,ITEM04052,5
ORD01245,ITEM06993,4
ORD08371,ITEM01989,8
ORD05904,ITEM02439,5
ORD06555,ITEM08203,1
ORD08951,ITEM08896,1
ORD02281,ITEM01009,7
ORD09190,ITEM07184,5
ORD04331,ITEM08507,4
ORD06923,ITEM08799,6
ORD09576,ITEM09292,1
ORD07476,ITEM05684,3
ORD04999,ITEM01190,5
ORD02280,ITEM05608,6
ORD02517,ITEM02931,2
ORD09457,ITEM08538,6
ORD05745,ITEM02006,6
ORD07717,ITEM09200,6
ORD04349,ITEM09257,3
ORD01396,ITEM05041,7
ORD02272,ITEM09670,1
ORD06694,ITEM05141,6
ORD01420,ITEM06191,3
ORD08378,ITEM00020,2
ORD05820,ITEM02929,1
ORD08304,ITEM07150,5
ORD00597,ITEM09992,10
ORD02737,ITEM05385,5
ORD02362,ITEM02155,2
ORD03518,ITEM08693,8
ORD03469,ITEM00888,3
ORD02252,ITEM01183,9
ORD04666,ITEM07983,3
ORD06457,ITEM08589,3
ORD09100,ITEM01011,4
ORD09458,ITEM06822,6
ORD09088,ITEM02973,3
ORD04563,ITEM01821,7
ORD02130,ITEM00443,1
ORD08216,ITEM07337,6
ORD04697,ITEM03520,2
ORD03467,ITEM02051,5
ORD04310,ITEM04465,3
ORD03170,ITEM02035,10
ORD04361,ITEM04364,1
ORD01344,ITEM08985,6
ORD08565,ITEM04770,6
ORD03260,ITEM06604,7
ORD00726,ITEM01263,3
ORD02325,ITEM02480,10
ORD09317,ITEM09389,2
ORD00272,ITEM05388,4
ORD08597,ITEM01128,1
ORD02238,ITEM00387,1
ORD01834,ITEM00345,3
ORD02061,ITEM07758,9
ORD09626,ITEM01996,5
ORD06520,ITEM04544,3
ORD00222,ITEM01006,1
ORD07190,ITEM09374,5
ORD04838,ITEM02207,2
ORD02258,ITEM04690,5
ORD04987,ITEM02631,6
ORD05882,ITEM02811,3
ORD03081,ITEM03451,1
ORD07367,ITEM04783,7
ORD07978,ITEM09148,8
ORD06196,ITEM06879,9
ORD03362,ITEM09177,5
ORD01903,ITEM03162,8
ORD00543,ITEM09183,8
ORD06655,ITEM03500,7
ORD02428,ITEM01942,5
ORD05178,ITEM00646,1
ORD05397,ITEM08666,9
ORD01827,ITEM00053,7
ORD06436,ITEM02721,2
ORD03945,ITEM09061,6
ORD03642,ITEM05823,7
ORD07879,ITEM09311,5
ORD02291,ITEM02956,2
ORD08180,ITEM05770,4
ORD01852,ITEM05560,3
ORD04463,ITEM03001,3
ORD01827,ITEM00039,1
ORD00571,ITEM06144,5
ORD03957,ITEM07402,9
ORD06263,ITEM05912,3
ORD01166,ITEM00495,1
ORD03142,ITEM01481,1
ORD05582,ITEM02251,10
ORD03462,ITEM08141,1
ORD07966,ITEM07343,6
ORD00379,ITEM07735,10
ORD08216,ITEM02106,10
ORD00997,ITEM07768,7
ORD08388,ITEM04546,10
ORD05014,ITEM07841,5
ORD09570,ITEM05396,6
ORD09359,ITEM00998,4
ORD08322,ITEM08681,7
ORD07984,ITEM09944,6
ORD01074,ITEM06987,10
ORD09499,ITEM00740,8
ORD02555,ITEM03250,3
ORD05698,ITEM06049,9
ORD09004,ITEM03683,1
ORD09517,ITEM03744,2
ORD05903,ITEM05542,8
ORD07419,ITEM01827,5
ORD08585,ITEM00920,6
ORD03906,ITEM05596,6
ORD03993,ITEM09207,6
ORD09043,ITEM03373,9
ORD06222,ITEM05881,6
ORD03260,ITEM03986,10
ORD02531,ITEM03589,5
ORD00158,ITEM01252,1
ORD05966,ITEM04309,6
ORD03932,ITEM09995,3
ORD01841,ITEM01159,6
ORD01602,ITEM01626,6
ORD01048,ITEM07839,4
ORD06773,ITEM09136,6
ORD09055,ITEM03427,7
ORD08624,ITEM08994,5
ORD01579,ITEM03794,6
ORD02419,ITEM02437,3
ORD09883,ITEM01424,6
ORD09817,ITEM05950,2
ORD02131,ITEM00015,3
ORD05663,ITEM07402,6
ORD01156,ITEM09123,1
ORD00604,ITEM04626,1
ORD02397,ITEM07411,8
ORD06801,ITEM03366,1
ORD01849,ITEM09957,5
ORD03961,ITEM01051,4
ORD05844,ITEM02070,5
ORD00471,ITEM01274,5
ORD08051,ITEM02867,1
ORD04747,ITEM08684,4
ORD05110,ITEM01412,6
ORD04792,ITEM07560,3
ORD08532,ITEM09583,2
ORD02489,ITEM07247,7
ORD08202,ITEM06823,2
ORD05933,ITEM08831,6
ORD03369,ITEM07355,3
ORD06983,ITEM01291,7
ORD07431,ITEM03084,4
ORD01793,ITEM08192,10
ORD09628,ITEM04084,5
ORD06463,ITEM00155,4
ORD05598,ITEM00668,8
ORD06955,ITEM08510,1
ORD03084,ITEM01336,3
ORD03989,ITEM05391,6
ORD01359,ITEM00259,6
ORD07657,ITEM09193,10
ORD02124,ITEM05670,6
ORD08152,ITEM01700,2
ORD00019,ITEM08019,9
ORD00755,ITEM00893,10
ORD07837,ITEM04229,9
