BookingID,ItemID,Quantity
1033,ITEM09757,2
2398,ITEM05136,8
3131,ITEM05620,6
1770,ITEM08043,7
1831,ITEM06975,2
512,ITEM05985,4
2317,ITEM08335,1
1927,ITEM06350,4
2523,ITEM07058,2
3615,ITEM07028,5
3631,ITEM09639,9
3923,ITEM06127,10
1677,ITEM07008,4
4816,ITEM08638,10
2836,ITEM08111,10
4662,ITEM06405,4
2956,ITEM07081,3
2670,ITEM09115,4
2924,ITEM09997,5
4529,ITEM05063,3
3420,ITEM09835,1
4253,ITEM05624,2
4961,ITEM08312,9
1502,ITEM05494,4
4628,ITEM08636,1
3674,ITEM09486,3
44,ITEM08456,9
953,ITEM09797,8
3789,ITEM05941,3
4479,ITEM06641,3
3366,ITEM07562,6
4272,ITEM07783,8
739,ITEM07320,2
4444,ITEM06224,1
3565,ITEM09568,7
2177,ITEM05394,2
2904,ITEM05933,1
2731,ITEM09897,10
3362,ITEM07803,2
1206,ITEM07431,1
155,ITEM05115,8
4348,ITEM08754,7
428,ITEM06687,9
2844,ITEM09504,1
387,ITEM06100,9
4789,ITEM08033,5
2050,ITEM07423,4
272,ITEM09185,7
2665,ITEM08017,9
646,ITEM05532,2
2776,ITEM07234,3
1691,ITEM07787,7
3778,ITEM08168,5
3102,ITEM07242,1
2708,ITEM07475,2
1134,ITEM09334,2
3568,ITEM05725,6
4811,ITEM06493,5
4262,ITEM08502,6
2336,ITEM09795,1
2109,ITEM08591,7
4451,ITEM05796,4
2447,ITEM08197,9
3781,ITEM09309,6
2916,ITEM09923,5
4127,ITEM05712,10
631,ITEM06940,9
32,ITEM08422,5
1619,ITEM08323,5
4617,ITEM09422,1
1340,ITEM07430,6
1965,ITEM06592,7
1256,ITEM06651,3
2193,ITEM08418,5
4446,ITEM08738,9
1366,ITEM06606,10
2499,ITEM09185,9
764,ITEM09649,6
933,ITEM05080,10
4247,ITEM05980,7
1524,ITEM07514,8
1021,ITEM06290,9
139,ITEM09177,1
2285,ITEM06138,5
374,ITEM06202,1
2215,ITEM07711,10
3233,ITEM06004,3
2717,ITEM06340,1
2169,ITEM05053,1
671,ITEM06701,1
212,ITEM07914,3
3866,ITEM07767,3
2791,ITEM08552,7
1030,ITEM07320,9
2934,ITEM09943,9
3579,ITEM08667,3
1437,ITEM08255,2
161,ITEM05383,2
4031,ITEM07767,10
2157,ITEM05825,5
2042,ITEM06552,3
4754,ITEM06137,10
732,ITEM05528,2
1126,ITEM06959,7
319,ITEM06258,3
2748,ITEM09576,4
113,ITEM08947,1
1037,ITEM05038,6
4668,ITEM08726,10
2575,ITEM07189,1
2076,ITEM05632,8
4452,ITEM06053,10
550,ITEM05557,4
2233,ITEM09816,7
4466,ITEM07096,9
4264,ITEM09045,2
2941,ITEM07842,5
3482,ITEM07143,2
466,ITEM07538,7
2192,ITEM07893,8
2636,ITEM05486,3
4514,ITEM07204,4
1077,ITEM09511,3
4867,ITEM06479,7
2425,ITEM09341,6
3839,ITEM08054,10
6,ITEM06686,6
1905,ITEM07771,6
3890,ITEM05879,10
3999,ITEM08500,4
169,ITEM07663,6
375,ITEM06379,3
2121,ITEM07523,2
2006,ITEM07167,8
4070,ITEM06804,10
4361,ITEM08302,4
4574,ITEM08359,7
1884,ITEM09455,3
1671,ITEM06467,1
336,ITEM05430,5
808,ITEM08879,3
4576,ITEM05347,1
804,ITEM09042,6
4441,ITEM06874,7
3723,ITEM07664,5
665,ITEM07333,7
669,ITEM05944,8
3533,ITEM09618,9
2818,ITEM07801,1
3126,ITEM06824,9
2386,ITEM05080,6
3825,ITEM07502,4
4829,ITEM07257,6
2640,ITEM09823,1
4140,ITEM05909,3
132,ITEM08314,5
2288,ITEM06569,2
3399,ITEM07607,1
533,ITEM06603,7
4892,ITEM09205,7
3980,ITEM07161,8
653,ITEM06181,5
1002,ITEM08271,4
4431,ITEM07646,4
251,ITEM05468,1
2347,ITEM05819,9
499,ITEM09800,6
3944,ITEM07026,6
3044,ITEM05453,1
2798,ITEM09323,2
4389,ITEM07051,5
934,ITEM05481,10
3414,ITEM09772,3
4707,ITEM07724,7
3926,ITEM06686,1
4362,ITEM06743,5
4634,ITEM05657,6
3145,ITEM09811,5
1083,ITEM08409,3
3563,ITEM05008,4
4230,ITEM07885,5
4598,ITEM09173,8
3458,ITEM09120,9
1281,ITEM09278,9
170,ITEM05004,3
987,ITEM06457,2
3393,ITEM07142,9
573,ITEM09628,10
1297,ITEM05951,6
1865,ITEM08048,1
77,ITEM06694,5
484,ITEM06481,5
3324,ITEM06771,4
2080,ITEM07556,10
3380,ITEM07083,1
4691,ITEM08717,7
687,ITEM08266,7
4678,ITEM06097,4
4285,ITEM07776,5
1059,ITEM06047,6
4685,ITEM09148,10
1485,ITEM06588,10
293,ITEM09836,4
2944,ITEM05799,7
4111,ITEM06392,2
3568,ITEM05038,2
669,ITEM07480,5
4961,ITEM09626,8
2211,ITEM08198,7
4165,ITEM09848,6
1651,ITEM05182,5
4446,ITEM08721,10
4393,ITEM07900,6
3185,ITEM06414,4
1393,ITEM08590,5
4731,ITEM06756,8
696,ITEM05130,1
523,ITEM09114,6
2591,ITEM07382,6
2993,ITEM08254,3
3633,ITEM05847,7
1400,ITEM08962,3
806,ITEM07936,7
4830,ITEM06462,3
4388,ITEM09216,1
2835,ITEM05215,8
1049,ITEM07681,9
2204,ITEM09721,2
4053,ITEM06084,4
4917,ITEM07954,5
346,ITEM05950,10
4856,ITEM09385,8
2546,ITEM09013,6
4819,ITEM05743,6
1761,ITEM06833,6
295,ITEM05619,7
4891,ITEM07335,6
27,ITEM06675,5
3753,ITEM06552,3
1269,ITEM08779,1
4017,ITEM05153,7
1788,ITEM07062,2
4516,ITEM08387,10
1990,ITEM09353,3
2913,ITEM08935,2
1915,ITEM07363,8
2358,ITEM06490,3
3647,ITEM06919,8
1153,ITEM09048,10
21,ITEM07462,9
2107,ITEM08129,9
282,ITEM06710,4
243,ITEM08537,9
3988,ITEM05354,6
2721,ITEM07344,2
4568,ITEM08183,3
3798,ITEM06349,9
4328,ITEM06591,4
4571,ITEM06246,9
49,ITEM05514,2
4278,ITEM09999,8
166,ITEM09344,7
3490,ITEM07406,2
4628,ITEM05767,5
2237,ITEM08675,2
2362,ITEM05216,1
1697,ITEM07666,4
2284,ITEM05296,7
780,ITEM09645,8
2062,ITEM09333,8
3490,ITEM08744,2
690,ITEM05903,10
2359,ITEM05116,3
1856,ITEM09463,4
2252,ITEM09107,3
705,ITEM07601,8
616,ITEM08115,8
4138,ITEM08064,3
3483,ITEM09707,3
562,ITEM05245,1
4751,ITEM07098,10
1288,ITEM09184,3
606,ITEM07379,7
1840,ITEM08429,9
1302,ITEM09485,4
2255,ITEM08304,2
1833,ITEM09834,8
3403,ITEM08689,6
1158,ITEM08273,7
4300,ITEM05258,7
4807,ITEM07547,5
1462,ITEM07271,7
2162,ITEM06175,7
4826,ITEM08385,5
235,ITEM06954,2
1773,ITEM07221,4
2380,ITEM05986,1
2723,ITEM08057,10
2497,ITEM08964,7
1027,ITEM09385,1
2051,ITEM07773,9
4615,ITEM09907,7
926,ITEM08926,8
673,ITEM07600,3
43,ITEM07254,6
2095,ITEM09990,4
4022,ITEM06908,3
4910,ITEM05581,10
4717,ITEM06548,8
1348,ITEM08775,9
3586,ITEM07774,8
3208,ITEM08601,6
3729,ITEM05598,9
2191,ITEM08117,5
2207,ITEM07320,1
3601,ITEM05839,10
3261,ITEM06598,10
4994,ITEM05185,1
3996,ITEM06150,10
2000,ITEM05857,6
4120,ITEM08722,2
112,ITEM06599,1
2064,ITEM09116,7
1105,ITEM06830,3
30,ITEM09021,10
149,ITEM06626,10
2705,ITEM07631,9
1861,ITEM09727,3
899,ITEM06213,5
3705,ITEM08719,10
3884,ITEM05127,7
3719,ITEM09066,4
3266,ITEM08102,5
81,ITEM08185,2
430,ITEM06063,8
1554,ITEM08615,1
3784,ITEM05767,8
2510,ITEM06676,4
3198,ITEM06610,8
2038,ITEM05015,2
2427,ITEM05605,10
2941,ITEM09547,4
2519,ITEM09915,2
383,ITEM05317,2
2796,ITEM06044,7
69,ITEM09220,4
2208,ITEM06380,3
1433,ITEM05541,8
731,ITEM07478,4
467,ITEM06811,8
2909,ITEM07884,8
4142,ITEM07119,7
3626,ITEM09959,4
1346,ITEM06219,3
3188,ITEM08803,1
1508,ITEM06017,3
955,ITEM05374,1
2713,ITEM05699,6
979,ITEM07919,6
1162,ITEM07285,3
2666,ITEM09725,8
4034,ITEM09487,10
4713,ITEM05834,4
2194,ITEM06081,4
3292,ITEM07379,4
1828,ITEM07597,6
4884,ITEM08652,8
3026,ITEM05096,2
1201,ITEM07206,5
2377,ITEM09307,7
974,ITEM06080,2
3033,ITEM06489,5
2538,ITEM05532,6
1263,ITEM09898,8
1144,ITEM09857,9
3910,ITEM05002,4
2976,ITEM08721,10
1445,ITEM08713,6
2695,ITEM07044,4
1237,ITEM08372,6
2443,ITEM06528,8
1698,ITEM08062,5
3514,ITEM07478,3
3672,ITEM06734,7
3496,ITEM08407,5
4914,ITEM08241,9
2108,ITEM07763,5
4424,ITEM09507,1
2576,ITEM08796,6
1044,ITEM09129,9
863,ITEM09638,2
2128,ITEM06595,5
3998,ITEM08872,1
4083,ITEM06557,2
4435,ITEM05782,8
3222,ITEM08728,10
1611,ITEM06380,9
1446,ITEM08437,5
4781,ITEM07920,2
719,ITEM07981,1
2493,ITEM09407,10
1044,ITEM05605,3
4630,ITEM09763,7
2981,ITEM07631,10
955,ITEM05666,4
1361,ITEM09867,9
479,ITEM09832,9
3231,ITEM07108,8
1602,ITEM06558,4
93,ITEM09485,6
415,ITEM08438,4
2816,ITEM05183,9
2359,ITEM06693,4
4873,ITEM09296,6
4976,ITEM07831,5
2413,ITEM07506,9
4951,ITEM08244,7
4654,ITEM07167,7
3746,ITEM09525,6
4482,ITEM05409,9
4158,ITEM08434,5
1260,ITEM08630,8
345,ITEM05695,9
4306,ITEM08741,6
4966,ITEM08314,5
2898,ITEM09688,9
4875,ITEM07467,4
1666,ITEM08197,1
4535,ITEM08019,8
4775,ITEM08190,7
4425,ITEM08298,5
2815,ITEM06390,4
2082,ITEM06256,4
231,ITEM07547,3
1952,ITEM05801,5
1579,ITEM06816,2
1701,ITEM09484,4
4759,ITEM06702,8
3161,ITEM06972,10
120,ITEM06380,5
3279,ITEM05389,6
956,ITEM05832,4
2796,ITEM07469,9
3686,ITEM06975,8
2339,ITEM05704,8
639,ITEM05916,2
3906,ITEM09956,8
135,ITEM05713,7
4548,ITEM08624,9
2130,ITEM09524,5
3624,ITEM09576,4
2597,ITEM06914,10
4277,ITEM06467,4
2489,ITEM08334,3
4958,ITEM08705,4
2336,ITEM07565,1
4392,ITEM07328,1
3749,ITEM06457,5
1824,ITEM07277,5
609,ITEM06083,1
3155,ITEM07004,2
2255,ITEM08403,8
330,ITEM05155,9
1196,ITEM09420,5
4184,ITEM09587,7
4159,ITEM06404,1
4601,ITEM09086,8
1389,ITEM08425,4
4421,ITEM07833,1
2278,ITEM09011,1
4548,ITEM06013,10
1314,ITEM08336,5
75,ITEM06977,2
3979,ITEM06686,9
3476,ITEM08849,10
2589,ITEM06098,2
3921,ITEM08206,9
4683,ITEM08392,3
1292,ITEM06939,5
1528,ITEM09658,3
4983,ITEM09992,3
2224,ITEM05022,5
428,ITEM09695,9
1875,ITEM05762,4
4901,ITEM06238,3
490,ITEM07954,6
4843,ITEM05891,3
2876,ITEM09170,4
3777,ITEM06014,7
3297,ITEM07171,5
2682,ITEM07650,4
2791,ITEM08122,4
142,ITEM05172,5
3316,ITEM09346,4
4907,ITEM05173,9
2421,ITEM06497,7
4347,ITEM08542,3
252,ITEM09916,9
1421,ITEM07091,4
4586,ITEM06626,10
3960,ITEM07905,8
3258,ITEM05578,9
1156,ITEM09785,1
3535,ITEM09728,4
1706,ITEM05484,5
1294,ITEM07749,4
1457,ITEM05454,9
1004,ITEM08307,4
2223,ITEM09694,1
3095,ITEM09453,3
2775,ITEM06417,2
1864,ITEM08067,1
3598,ITEM09210,4
132,ITEM07670,4
1746,ITEM09668,1
5000,ITEM06936,1
99,ITEM06186,6
1583,ITEM06854,8
2346,ITEM07796,9
4738,ITEM09131,1
1134,ITEM05426,8
426,ITEM08700,7
1181,ITEM06689,2
2379,ITEM08447,9
4477,ITEM06297,2
3147,ITEM08092,2
4492,ITEM07619,2
858,ITEM09853,4
3911,ITEM06259,4
338,ITEM09413,2
422,ITEM07610,10
764,ITEM07311,3
4744,ITEM07587,6
995,ITEM05118,1
4458,ITEM07687,6
4471,ITEM05244,5
1933,ITEM05250,9
9,ITEM08701,4
2870,ITEM08301,1
4537,ITEM09186,3
3991,ITEM06725,7
1324,ITEM06703,7
8,ITEM09316,9
3016,ITEM05285,9
4074,ITEM09887,4
2348,ITEM05752,3
622,ITEM07238,5
2614,ITEM06811,1
2162,ITEM05616,4
36,ITEM07382,1
3205,ITEM06293,5
3338,ITEM08415,5
452,ITEM08502,1
1675,ITEM05567,9
1359,ITEM05962,3
2446,ITEM05658,9
4381,ITEM09169,1
1929,ITEM07592,7
946,ITEM05356,9
3964,ITEM06898,6
4759,ITEM07628,1
3788,ITEM06703,10
294,ITEM07204,3
2680,ITEM08116,4
1859,ITEM06244,6
2086,ITEM08124,2
156,ITEM07391,3
4848,ITEM05782,9
3461,ITEM06835,10
724,ITEM05423,7
4179,ITEM09484,9
2373,ITEM06659,6
2761,ITEM06984,3
844,ITEM05939,6
2878,ITEM05206,3
1881,ITEM09584,2
4813,ITEM07788,2
1635,ITEM05428,3
3168,ITEM09856,9
970,ITEM05679,9
3054,ITEM05241,7
1938,ITEM09485,3
3681,ITEM08995,2
2653,ITEM06132,9
2123,ITEM06555,8
1602,ITEM08790,7
4122,ITEM06312,6
3520,ITEM06729,5
3764,ITEM06190,4
2824,ITEM07400,7
4794,ITEM06700,1
543,ITEM07052,10
3077,ITEM09880,3
4963,ITEM09839,10
22,ITEM08336,2
23,ITEM08769,1
1419,ITEM08026,4
1461,ITEM09946,5
4052,ITEM08991,5
816,ITEM08117,2
1000,ITEM05589,3
1470,ITEM06348,3
511,ITEM07550,9
2759,ITEM07036,10
3465,ITEM06541,4
2193,ITEM06778,7
3563,ITEM05740,9
2859,ITEM09722,6
1896,ITEM06606,1
1582,ITEM07937,6
915,ITEM05726,1
2276,ITEM05676,1
770,ITEM05397,1
1383,ITEM06620,4
4011,ITEM09249,8
763,ITEM06651,1
2246,ITEM09164,3
469,ITEM06093,2
4181,ITEM05777,6
2813,ITEM05894,6
2894,ITEM09074,8
4246,ITEM05170,5
4971,ITEM07210,1
3604,ITEM05053,10
4829,ITEM05362,6
3645,ITEM05629,3
2825,ITEM05153,5
4341,ITEM07528,6
4991,ITEM06803,1
4756,ITEM06994,10
2640,ITEM05800,8
2192,ITEM09490,3
381,ITEM05539,10
1015,ITEM08353,1
4898,ITEM09936,1
112,ITEM08332,10
1796,ITEM08517,8
3837,ITEM07176,5
1186,ITEM05431,10
1957,ITEM08267,2
4576,ITEM06373,10
4919,ITEM05017,10
1650,ITEM09764,1
41,ITEM07605,9
2449,ITEM06668,2
2506,ITEM08862,10
2669,ITEM07304,1
4990,ITEM09271,6
4223,ITEM08768,10
3304,ITEM05088,6
565,ITEM07027,9
4115,ITEM07648,3
970,ITEM09797,3
4258,ITEM09209,7
4676,ITEM06145,4
4926,ITEM08667,5
3773,ITEM07804,9
1972,ITEM07321,3
3069,ITEM07919,1
3021,ITEM06187,10
4248,ITEM08758,5
2316,ITEM05882,5
1951,ITEM06669,1
3111,ITEM07623,4
4939,ITEM08844,10
2383,ITEM06430,6
138,ITEM09584,6
2358,ITEM06684,9
2667,ITEM09812,10
377,ITEM06734,3
4061,ITEM08174,4
418,ITEM08032,1
1637,ITEM05302,8
4546,ITEM09791,1
2346,ITEM05259,7
2071,ITEM09285,1
945,ITEM07568,5
4256,ITEM06074,6
1213,ITEM09719,5
3849,ITEM05941,7
227,ITEM06566,8
254,ITEM07259,3
1688,ITEM07744,3
1924,ITEM06203,3
4045,ITEM08497,7
1938,ITEM09823,2
3458,ITEM06519,10
3721,ITEM09386,6
519,ITEM06173,9
1857,ITEM06241,4
230,ITEM06037,8
4847,ITEM05075,10
2602,ITEM08733,4
3402,ITEM09123,9
4309,ITEM08699,10
2202,ITEM06553,8
2832,ITEM09351,2
576,ITEM05907,8
755,ITEM06362,6
224,ITEM05199,2
3930,ITEM05551,5
2174,ITEM05704,2
3273,ITEM07595,6
4702,ITEM06195,7
233,ITEM09177,9
4905,ITEM08799,2
270,ITEM06361,6
211,ITEM06125,6
3843,ITEM05207,8
2728,ITEM07015,5
2356,ITEM05585,1
2240,ITEM07485,5
3766,ITEM07482,10
1673,ITEM05498,2
2534,ITEM08390,2
1830,ITEM09603,3
1753,ITEM07783,7
4631,ITEM09854,2
4254,ITEM08674,6
2403,ITEM05720,2
550,ITEM08317,9
1475,ITEM09014,4
2681,ITEM07153,7
1894,ITEM07640,6
1060,ITEM06118,7
4778,ITEM08139,4
720,ITEM08561,6
872,ITEM08722,3
83,ITEM06128,1
4247,ITEM09429,4
2528,ITEM08047,5
3285,ITEM09498,8
2937,ITEM09112,5
2372,ITEM08638,3
3217,ITEM05121,2
1688,ITEM05008,5
2855,ITEM05491,8
1076,ITEM07478,3
3903,ITEM06813,9
2491,ITEM08551,4
1747,ITEM05667,4
1319,ITEM05049,10
2714,ITEM06645,6
1249,ITEM08503,8
3434,ITEM08005,5
3909,ITEM09563,3
396,ITEM09910,9
4389,ITEM08190,10
4125,ITEM07068,10
859,ITEM05616,5
3533,ITEM05999,7
3565,ITEM07681,1
580,ITEM05944,10
4783,ITEM07371,4
4769,ITEM09196,3
2549,ITEM05314,7
1099,ITEM05269,9
534,ITEM05808,5
4006,ITEM06240,10
127,ITEM09099,1
329,ITEM05886,9
1356,ITEM05136,2
3073,ITEM09860,6
4984,ITEM08766,9
1515,ITEM09156,10
4816,ITEM05860,1
622,ITEM06762,2
2370,ITEM07453,3
299,ITEM05116,8
1563,ITEM08495,2
2009,ITEM06709,1
1978,ITEM07456,8
4896,ITEM06622,10
1807,ITEM09130,1
2615,ITEM08940,10
2521,ITEM05661,5
1043,ITEM08625,1
686,ITEM09195,8
1444,ITEM06148,2
1868,ITEM05300,2
724,ITEM08597,5
1197,ITEM09410,8
3748,ITEM05952,3
1790,ITEM05832,9
3583,ITEM07735,1
1840,ITEM05681,10
4165,ITEM08942,8
3929,ITEM06528,2
923,ITEM05672,2
4501,ITEM05078,8
1831,ITEM09919,5
3665,ITEM06116,5
1907,ITEM09114,5
1435,ITEM08562,10
4272,ITEM08278,8
436,ITEM06184,3
3637,ITEM05909,5
3917,ITEM06895,1
806,ITEM09187,9
919,ITEM09067,9
1068,ITEM06911,7
4953,ITEM07194,9
4595,ITEM08424,8
1608,ITEM06032,10
3384,ITEM05359,1
4850,ITEM09200,1
734,ITEM06074,6
1034,ITEM07670,10
3374,ITEM08762,10
4419,ITEM08505,8
2963,ITEM07614,3
4820,ITEM05531,8
4910,ITEM09848,9
4272,ITEM07138,1
1333,ITEM05146,7
861,ITEM09442,10
4159,ITEM06641,4
493,ITEM05526,4
1192,ITEM09185,9
1195,ITEM06187,4
2756,ITEM07464,2
2530,ITEM05644,2
382,ITEM09029,3
1752,ITEM07091,3
497,ITEM08392,2
4713,ITEM07133,6
1459,ITEM09931,4
4879,ITEM07612,10
2412,ITEM09471,8
4888,ITEM08603,1
2873,ITEM08448,4
190,ITEM07993,3
3828,ITEM08072,9
3034,ITEM09106,9
222,ITEM07349,4
2599,ITEM06929,7
260,ITEM08254,6
1445,ITEM08103,1
3828,ITEM07047,1
4762,ITEM08455,7
4724,ITEM06778,4
3710,ITEM06086,4
289,ITEM07940,6
489,ITEM05913,5
3014,ITEM06380,6
3358,ITEM05700,9
4200,ITEM07867,2
816,ITEM09552,5
591,ITEM05417,5
4241,ITEM07247,4
35,ITEM06715,4
3059,ITEM06141,4
3535,ITEM07968,9
3298,ITEM07049,9
402,ITEM05097,1
730,ITEM09805,3
3648,ITEM08435,2
676,ITEM09021,3
4789,ITEM08761,10
1983,ITEM09684,6
4150,ITEM07315,6
3934,ITEM08421,7
2240,ITEM06748,3
2692,ITEM06229,8
2903,ITEM07015,4
416,ITEM07672,9
920,ITEM08849,7
3867,ITEM09735,9
4412,ITEM09182,9
1638,ITEM07273,6
2407,ITEM08860,5
4379,ITEM09794,6
572,ITEM09051,9
4604,ITEM05014,2
2675,ITEM09689,1
2482,ITEM08721,7
4808,ITEM07021,7
4089,ITEM06100,5
2942,ITEM06563,7
3741,ITEM08637,9
711,ITEM06581,6
1912,ITEM07030,2
4374,ITEM05525,3
2184,ITEM09306,3
3421,ITEM05643,6
4145,ITEM05229,1
4541,ITEM08200,5
3611,ITEM07328,3
1119,ITEM08212,8
4694,ITEM08963,7
811,ITEM06582,2
280,ITEM05110,7
1862,ITEM09232,3
298,ITEM07071,2
705,ITEM09325,10
4581,ITEM05389,7
1185,ITEM07893,6
1766,ITEM08649,9
1376,ITEM06707,1
4721,ITEM05190,2
4810,ITEM07057,5
2458,ITEM07558,4
3965,ITEM06969,9
1236,ITEM08151,6
1382,ITEM08585,4
2537,ITEM06875,7
2793,ITEM07096,10
1814,ITEM08728,2
1617,ITEM09109,7
4894,ITEM06721,2
4968,ITEM07002,2
4464,ITEM09322,3
4846,ITEM09922,3
1329,ITEM07635,3
2421,ITEM07849,3
1479,ITEM05112,2
1293,ITEM08734,5
2385,ITEM06000,4
3287,ITEM05216,2
2216,ITEM07603,10
3018,ITEM09882,3
1202,ITEM07386,3
1202,ITEM06611,3
2225,ITEM09104,6
509,ITEM05904,2
91,ITEM05516,6
98,ITEM05991,5
1550,ITEM09607,9
4425,ITEM08569,2
1927,ITEM08369,4
1972,ITEM06222,10
402,ITEM05674,6
229,ITEM08828,2
2517,ITEM07598,3
2115,ITEM06952,8
2512,ITEM08989,10
364,ITEM09872,5
600,ITEM08386,2
4097,ITEM08098,6
2886,ITEM06357,3
197,ITEM07877,4
4455,ITEM08198,6
1285,ITEM06781,3
1812,ITEM09231,6
245,ITEM08470,8
3264,ITEM05782,7
3874,ITEM07657,9
3315,ITEM08516,3
648,ITEM08890,7
1822,ITEM07895,4
2660,ITEM05856,10
2962,ITEM09873,7
3484,ITEM05440,3
759,ITEM07629,6
1291,ITEM09800,8
1602,ITEM07224,4
1570,ITEM09697,6
3300,ITEM07900,9
3284,ITEM06855,4
1938,ITEM08862,10
1019,ITEM09464,3
204,ITEM08122,4
446,ITEM07915,2
2367,ITEM08132,5
3752,ITEM08340,10
4811,ITEM06588,10
2475,ITEM07950,8
2779,ITEM06436,10
1532,ITEM08777,7
3093,ITEM07864,9
2903,ITEM05727,7
2104,ITEM05642,8
2358,ITEM05497,2
2721,ITEM07529,2
1124,ITEM05939,3
2160,ITEM09419,7
759,ITEM09069,4
1206,ITEM05662,6
1444,ITEM07490,9
1523,ITEM08698,1
1267,ITEM07628,8
23,ITEM08533,3
3534,ITEM09419,8
2344,ITEM09128,2
231,ITEM09723,7
959,ITEM06142,8
528,ITEM05528,9
461,ITEM06644,9
801,ITEM07285,10
1617,ITEM06329,2
84,ITEM09089,3
2782,ITEM08459,10
3860,ITEM09217,6
3903,ITEM06732,6
214,ITEM05446,7
857,ITEM08798,7
1480,ITEM08535,3
761,ITEM06807,8
128,ITEM07293,6
4467,ITEM09418,4
3623,ITEM08355,7
3367,ITEM07450,9
2345,ITEM05558,8
844,ITEM08674,4
298,ITEM09754,1
611,ITEM08346,8
370,ITEM06952,5
1530,ITEM05122,10
1767,ITEM09246,4
3409,ITEM06098,10
3280,ITEM05766,4
2163,ITEM09560,6
3859,ITEM08886,6
2026,ITEM07197,10
1552,ITEM09182,9
2619,ITEM09791,1
4433,ITEM06477,2
1473,ITEM09776,2
2693,ITEM05924,1
2399,ITEM06204,4
2365,ITEM07031,7
1237,ITEM06663,4
3627,ITEM07720,6
1634,ITEM08479,3
270,ITEM05585,7
4702,ITEM05188,5
2864,ITEM08119,9
3814,ITEM05831,10
3944,ITEM08004,3
4209,ITEM07637,9
4877,ITEM07484,4
1923,ITEM06540,9
3133,ITEM06605,9
744,ITEM06001,9
3283,ITEM06571,2
1889,ITEM09047,4
3313,ITEM05594,8
1814,ITEM06221,9
3251,ITEM06007,10
3824,ITEM08711,1
4398,ITEM08607,2
3978,ITEM09086,6
2030,ITEM05244,6
2261,ITEM07089,1
2624,ITEM07480,3
4665,ITEM06740,10
1021,ITEM07829,1
1178,ITEM06280,4
2424,ITEM05745,4
2356,ITEM07639,8
4418,ITEM07708,5
3922,ITEM06201,6
709,ITEM09761,10
613,ITEM09591,5
3632,ITEM09364,1
3630,ITEM09160,6
1399,ITEM08663,9
1351,ITEM09495,7
2688,ITEM07626,1
1989,ITEM08190,6
4969,ITEM05118,7
3227,ITEM07278,3
4486,ITEM07370,3
3453,ITEM06888,8
3267,ITEM08383,4
2793,ITEM06438,4
1320,ITEM07609,5
1662,ITEM07820,6
2174,ITEM08371,1
778,ITEM05064,10
1670,ITEM09676,7
2068,ITEM09510,3
4916,ITEM06214,2
2225,ITEM08774,3
3944,ITEM09291,7
1292,ITEM08236,7
3927,ITEM05101,6
1149,ITEM07808,4
3464,ITEM05410,1
1197,ITEM08504,1
2397,ITEM06149,1
54,ITEM07130,4
4696,ITEM06129,6
3639,ITEM07011,2
1923,ITEM07086,9
2449,ITEM07428,4
39,ITEM06474,5
2600,ITEM05866,7
2367,ITEM05214,2
4039,ITEM09049,8
102,ITEM07086,9
4561,ITEM06570,4
3592,ITEM09183,3
754,ITEM08664,2
4464,ITEM09155,8
332,ITEM08708,8
1061,ITEM05080,3
1193,ITEM07358,1
467,ITEM06546,8
852,ITEM06862,7
3116,ITEM09158,6
4659,ITEM09904,7
324,ITEM09503,7
3210,ITEM07062,4
3662,ITEM08615,7
3412,ITEM05488,7
4374,ITEM08057,9
3019,ITEM07026,4
706,ITEM08607,1
1537,ITEM09373,4
447,ITEM08647,5
2269,ITEM08634,5
4690,ITEM08880,8
2414,ITEM09087,3
2091,ITEM08071,1
1266,ITEM05102,5
3452,ITEM05586,10
4719,ITEM06144,8
2039,ITEM08226,9
3307,ITEM08902,10
3589,ITEM09512,2
2379,ITEM08457,7
813,ITEM07142,1
4708,ITEM08898,3
1757,ITEM08215,3
2993,ITEM09965,5
608,ITEM06484,2
3501,ITEM09028,6
1521,ITEM07758,1
276,ITEM08987,7
375,ITEM05048,2
1821,ITEM06957,5
3242,ITEM08959,9
2776,ITEM08928,2
4140,ITEM06796,10
4219,ITEM09304,8
4484,ITEM06132,7
3766,ITEM07261,9
2742,ITEM07123,7
4977,ITEM09909,3
3268,ITEM06288,9
829,ITEM05336,8
4515,ITEM06392,1
3792,ITEM08605,7
2064,ITEM07606,8
1669,ITEM05981,6
1586,ITEM09094,5
876,ITEM06662,4
4056,ITEM07944,7
1302,ITEM05921,6
4594,ITEM08860,4
3016,ITEM10000,5
479,ITEM07739,8
1944,ITEM05836,6
2953,ITEM07256,5
4888,ITEM07329,8
3223,ITEM05361,1
4203,ITEM06399,1
730,ITEM09296,10
708,ITEM09513,7
292,ITEM05370,5
978,ITEM07713,3
432,ITEM07658,3
3749,ITEM06539,5
930,ITEM07898,6
591,ITEM07722,8
3173,ITEM06944,1
3553,ITEM07493,1
345,ITEM07188,4
4413,ITEM08361,1
665,ITEM07846,2
4061,ITEM07672,1
3675,ITEM05200,5
2863,ITEM05724,9
3085,ITEM07335,5
1334,ITEM08163,3
4367,ITEM07069,4
1777,ITEM05347,6
4809,ITEM06153,5
4246,ITEM07882,8
703,ITEM06529,4
515,ITEM07783,8
4243,ITEM09335,3
1741,ITEM05142,1
3119,ITEM06010,3
4864,ITEM09517,9
