BranchID,ItemID,IsAvailable
BR06796,ITEM03071,0
BR03434,ITEM07615,0
BR01986,ITEM07468,0
BR03018,ITEM08790,0
BR03149,ITEM03339,1
BR02654,ITEM07563,1
BR03876,ITEM02277,1
BR02235,ITEM00767,1
BR02576,ITEM00420,0
BR09046,ITEM02891,1
BR02142,ITEM01624,0
BR09244,ITEM03998,1
BR05904,ITEM09392,1
BR04439,ITEM02812,0
BR04576,ITEM03839,0
BR06514,ITEM05431,0
BR05777,ITEM04047,0
BR02304,ITEM08580,0
BR06219,ITEM00272,0
BR01541,ITEM02205,0
BR09405,ITEM02812,1
BR05418,ITEM04648,1
BR05676,ITEM09472,1
BR05643,ITEM08237,0
BR08124,ITEM06991,0
BR03777,ITEM01881,0
BR02037,ITEM09362,0
BR08730,ITEM04698,1
BR05449,ITEM08558,0
BR08393,ITEM07830,1
BR09297,ITEM00189,1
BR06866,ITEM04098,0
BR03928,ITEM04622,0
BR07976,ITEM07495,0
BR05700,ITEM09388,0
BR04095,ITEM08012,1
BR08262,ITEM07695,1
BR06491,ITEM08832,1
BR06619,ITEM04052,1
BR00242,ITEM08245,0
BR05084,ITEM07235,0
BR05920,ITEM02303,1
BR06387,ITEM06450,0
BR07335,ITEM00922,0
BR07865,ITEM03147,0
BR04267,ITEM01713,1
BR05053,ITEM08271,0
BR03235,ITEM07233,1
BR05986,ITEM04889,0
BR07134,ITEM00876,0
BR05116,ITEM06242,1
BR03485,ITEM00140,1
BR05427,ITEM01282,1
BR02443,ITEM01201,0
BR03770,ITEM06768,0
BR00471,ITEM03899,1
BR07655,ITEM09852,1
BR00375,ITEM04181,0
BR00500,ITEM00127,0
BR07695,ITEM06278,0
BR06046,ITEM06527,1
BR04332,ITEM03391,1
BR00112,ITEM09105,0
BR07021,ITEM01182,0
BR02471,ITEM01285,0
BR02055,ITEM01418,1
BR07872,ITEM00072,0
BR07055,ITEM05930,0
BR00801,ITEM09138,1
BR01040,ITEM01081,0
BR02231,ITEM03137,0
BR01118,ITEM09162,0
BR06300,ITEM09924,0
BR08262,ITEM00361,1
BR09166,ITEM00096,0
BR00699,ITEM07129,1
BR07247,ITEM01516,1
BR01210,ITEM06933,1
BR03864,ITEM04940,1
BR07146,ITEM00878,0
BR09227,ITEM08438,1
BR00588,ITEM08925,0
BR06518,ITEM08823,1
BR09384,ITEM08840,0
BR03696,ITEM01844,0
BR05227,ITEM04677,1
BR08440,ITEM07605,0
BR04874,ITEM09195,0
BR01203,ITEM00673,1
BR02486,ITEM08551,1
BR00330,ITEM04198,0
BR07798,ITEM08070,0
BR08542,ITEM04288,1
BR07805,ITEM09278,1
BR05978,ITEM06998,1
BR00795,ITEM04306,0
BR01266,ITEM03623,1
BR06244,ITEM02142,0
BR01247,ITEM02259,0
BR02134,ITEM03708,0
BR09620,ITEM06180,0
BR08133,ITEM01826,1
BR08545,ITEM01597,1
BR07571,ITEM01854,1
BR03718,ITEM04948,1
BR02043,ITEM07353,0
BR08436,ITEM05907,0
BR04683,ITEM05273,0
BR08025,ITEM05714,0
BR00132,ITEM05048,1
BR00858,ITEM02855,0
BR07428,ITEM04198,1
BR00295,ITEM07900,0
BR08911,ITEM00683,0
BR00811,ITEM06283,1
BR05473,ITEM07622,0
BR08783,ITEM09710,1
BR04983,ITEM02199,1
BR02642,ITEM04217,1
BR08763,ITEM01754,0
BR01539,ITEM01328,0
BR00391,ITEM01916,1
BR00638,ITEM08878,1
BR09925,ITEM04640,0
BR01730,ITEM04312,0
BR08271,ITEM09437,1
BR01204,ITEM04900,0
BR09721,ITEM05246,1
BR05847,ITEM06973,1
BR04636,ITEM07144,1
BR02574,ITEM09341,0
BR08280,ITEM08474,0
BR05938,ITEM05484,0
BR00407,ITEM01338,1
BR02320,ITEM04631,1
BR06596,ITEM06229,1
BR09767,ITEM06153,1
BR00796,ITEM05661,0
BR06405,ITEM01828,1
BR04350,ITEM05538,0
BR05383,ITEM01816,1
BR04627,ITEM05412,1
BR07168,ITEM01437,0
BR04853,ITEM02133,0
BR07150,ITEM00279,0
BR01277,ITEM05043,0
BR07552,ITEM03983,1
BR07261,ITEM02050,0
BR03830,ITEM01702,0
BR04578,ITEM06293,0
BR05326,ITEM08152,1
BR00771,ITEM01134,1
BR08932,ITEM07479,0
BR09038,ITEM05965,1
BR00229,ITEM00941,1
BR09632,ITEM08067,1
BR06388,ITEM05560,0
BR00200,ITEM06603,1
BR01311,ITEM03996,1
BR09163,ITEM04477,1
BR00668,ITEM06056,0
BR01152,ITEM01230,1
BR03635,ITEM07518,1
BR07756,ITEM06420,0
BR01644,ITEM05949,0
BR04300,ITEM01854,1
BR09826,ITEM04868,1
BR03739,ITEM03817,1
BR01733,ITEM00558,0
BR06011,ITEM06682,0
BR01183,ITEM03954,0
BR00862,ITEM08065,1
BR06169,ITEM05097,0
BR08040,ITEM05274,1
BR00447,ITEM04852,1
BR08171,ITEM03884,1
BR09185,ITEM07937,0
BR09258,ITEM08430,0
BR00047,ITEM00541,1
BR05001,ITEM00105,0
BR00115,ITEM06560,1
BR03549,ITEM09109,0
BR03990,ITEM01624,1
BR08342,ITEM00285,0
BR07257,ITEM06582,1
BR06284,ITEM00909,0
BR04004,ITEM09851,1
BR03610,ITEM04017,0
BR02669,ITEM06050,0
BR06393,ITEM08310,1
BR03271,ITEM06477,1
BR06463,ITEM08363,1
BR07326,ITEM06110,1
BR00790,ITEM09572,0
BR08747,ITEM07103,1
BR04756,ITEM06626,1
BR05275,ITEM07832,1
BR01481,ITEM02217,1
BR00937,ITEM09874,0
BR01294,ITEM01569,1
BR01706,ITEM00105,1
BR07583,ITEM00058,0
BR06923,ITEM02319,0
BR05636,ITEM06500,0
BR07293,ITEM09437,0
BR08341,ITEM04286,0
BR05966,ITEM09211,1
BR06139,ITEM03874,1
BR09003,ITEM01364,0
BR04057,ITEM04703,1
BR04145,ITEM05475,1
BR09967,ITEM01203,1
BR02991,ITEM03543,0
BR02165,ITEM08676,1
BR05198,ITEM06308,0
BR07469,ITEM08983,0
BR05206,ITEM00618,1
BR07977,ITEM02765,1
BR06785,ITEM04991,1
BR07260,ITEM00032,1
BR05722,ITEM05330,1
BR02216,ITEM07914,1
BR02288,ITEM01731,0
BR04028,ITEM00903,0
BR08530,ITEM05610,1
BR08927,ITEM01044,1
BR07607,ITEM06562,0
BR00213,ITEM04617,0
BR01305,ITEM01873,1
BR07432,ITEM09339,1
BR07930,ITEM01164,0
BR07237,ITEM09565,1
BR02727,ITEM08547,1
BR00390,ITEM02595,1
BR04476,ITEM04499,0
BR02574,ITEM05760,1
BR07937,ITEM01762,1
BR01415,ITEM08273,0
BR09141,ITEM03371,1
BR00074,ITEM04087,0
BR00849,ITEM03373,1
BR04390,ITEM00645,0
BR07425,ITEM03986,0
BR04506,ITEM02886,1
BR03588,ITEM07362,0
BR07529,ITEM02765,0
BR07173,ITEM07265,0
BR03580,ITEM00660,1
BR03454,ITEM00058,1
BR03241,ITEM00403,0
BR06203,ITEM07992,0
BR07333,ITEM03952,1
BR03818,ITEM02830,1
BR03094,ITEM04170,0
BR07963,ITEM09375,0
BR06805,ITEM07498,0
BR04522,ITEM08456,0
BR06100,ITEM03765,1
BR00793,ITEM09749,1
BR01924,ITEM06870,1
BR05268,ITEM01116,1
BR07258,ITEM04698,0
BR01142,ITEM01876,1
BR05794,ITEM07746,0
BR05955,ITEM08944,0
BR00991,ITEM08998,0
BR07477,ITEM04854,0
BR01271,ITEM00653,1
BR03095,ITEM06709,0
BR06332,ITEM02447,0
BR03204,ITEM03986,1
BR01839,ITEM02105,0
BR06749,ITEM06508,1
BR04129,ITEM06992,0
BR04181,ITEM04085,0
BR05357,ITEM01597,0
BR09195,ITEM02166,0
BR01595,ITEM07361,0
BR07223,ITEM07827,0
BR08172,ITEM03003,0
BR05585,ITEM07024,0
BR00299,ITEM01755,1
BR05463,ITEM08466,1
BR00804,ITEM03347,0
BR02330,ITEM08986,0
BR01583,ITEM00461,0
BR00639,ITEM09442,0
BR02401,ITEM04403,1
BR05709,ITEM06094,0
BR02538,ITEM02744,1
BR05143,ITEM05632,0
BR07548,ITEM03335,0
BR05999,ITEM02773,1
BR01037,ITEM06084,1
BR05547,ITEM07391,0
BR09536,ITEM09584,0
BR00799,ITEM00163,0
BR03136,ITEM03181,1
BR06988,ITEM05004,1
BR05514,ITEM05305,1
BR06056,ITEM04373,0
BR08351,ITEM05309,0
BR08036,ITEM04563,1
BR00097,ITEM04878,1
BR07745,ITEM06688,0
BR04947,ITEM06480,0
BR01875,ITEM05454,1
BR05619,ITEM00702,0
BR07849,ITEM07784,1
BR09891,ITEM03389,0
BR01547,ITEM03137,0
BR07130,ITEM03295,0
BR06697,ITEM09381,1
BR07318,ITEM06336,1
BR09354,ITEM00636,1
BR06123,ITEM00873,0
BR00633,ITEM07754,1
BR06031,ITEM01162,1
BR08918,ITEM06361,1
BR04978,ITEM02906,0
BR05046,ITEM00283,1
BR03859,ITEM05490,1
BR01185,ITEM02254,0
BR03643,ITEM04557,1
BR08724,ITEM03023,1
BR01057,ITEM01737,0
BR07256,ITEM06612,0
BR09078,ITEM09570,1
BR05805,ITEM01262,0
BR06980,ITEM01601,0
BR03251,ITEM04345,1
BR01726,ITEM08565,0
BR05090,ITEM06266,0
BR06492,ITEM08696,1
BR06136,ITEM04354,0
BR05562,ITEM01427,0
BR04189,ITEM09177,1
BR05363,ITEM03386,1
BR03685,ITEM00564,0
BR07155,ITEM00096,1
BR05938,ITEM01086,0
BR05310,ITEM08394,1
BR07760,ITEM04382,1
BR08756,ITEM07734,0
BR02665,ITEM09608,1
BR00242,ITEM01111,1
BR03949,ITEM08748,1
BR07534,ITEM08659,0
BR08810,ITEM07859,1
BR02803,ITEM02907,1
BR03617,ITEM00761,0
BR07933,ITEM04500,0
BR01831,ITEM02010,0
BR00237,ITEM00019,1
BR07440,ITEM06096,1
BR03354,ITEM00719,1
BR00115,ITEM09249,0
BR06329,ITEM06293,1
BR03176,ITEM05935,0
BR02886,ITEM07000,1
BR08093,ITEM05914,0
BR09590,ITEM09397,0
BR07679,ITEM02050,1
BR05829,ITEM00357,0
BR07358,ITEM05202,1
BR02249,ITEM00953,1
BR08107,ITEM09606,1
BR06898,ITEM03033,0
BR00711,ITEM05111,1
BR06178,ITEM09993,0
BR06682,ITEM09336,1
BR09354,ITEM00068,1
BR06783,ITEM07009,0
BR03728,ITEM08432,1
BR02772,ITEM06854,1
BR05973,ITEM04530,1
BR06481,ITEM03579,1
BR01667,ITEM03586,1
BR03706,ITEM06903,1
BR06903,ITEM02294,1
BR05518,ITEM07053,1
BR08411,ITEM07134,1
BR08831,ITEM04995,0
BR00458,ITEM09430,0
BR03770,ITEM03987,1
BR02689,ITEM01095,0
BR07867,ITEM01586,1
BR04764,ITEM03621,1
BR04144,ITEM04672,0
BR00721,ITEM03343,1
BR01314,ITEM06874,0
BR03576,ITEM06879,1
BR04945,ITEM04039,1
BR05139,ITEM01195,1
BR09569,ITEM07636,1
BR02820,ITEM09278,1
BR04294,ITEM06334,0
BR06441,ITEM02170,0
BR06050,ITEM05566,0
BR06528,ITEM09992,1
BR01353,ITEM02098,1
BR00384,ITEM04392,1
BR05845,ITEM09546,1
BR01814,ITEM02662,0
BR09327,ITEM07145,1
BR08047,ITEM07089,1
BR02919,ITEM09658,1
BR02964,ITEM03409,1
BR07933,ITEM08685,1
BR02581,ITEM09382,1
BR02633,ITEM01743,1
BR06559,ITEM05047,1
BR01100,ITEM09550,0
BR00544,ITEM08231,1
BR00238,ITEM07524,0
BR06617,ITEM09682,1
BR03425,ITEM07919,1
BR00286,ITEM08302,0
BR09485,ITEM06695,1
BR05416,ITEM03426,0
BR01906,ITEM04057,1
BR08390,ITEM09876,1
BR05654,ITEM03854,1
BR04805,ITEM04418,0
BR02494,ITEM01826,1
BR07785,ITEM09575,1
BR03611,ITEM09001,0
BR06780,ITEM04600,0
BR06077,ITEM02595,1
BR03814,ITEM00418,0
BR05032,ITEM08067,0
BR03107,ITEM07833,0
BR08926,ITEM01398,1
BR06666,ITEM07698,1
BR08510,ITEM01868,0
BR08520,ITEM08330,1
BR00040,ITEM02885,0
BR08906,ITEM05177,1
BR09722,ITEM09381,1
BR04982,ITEM08525,1
BR06281,ITEM01060,0
BR06879,ITEM02117,1
BR03231,ITEM05106,1
BR05539,ITEM06347,1
BR01928,ITEM09559,0
BR08258,ITEM07711,0
BR02062,ITEM07867,1
BR05969,ITEM00247,1
BR00661,ITEM05176,0
BR01426,ITEM06726,1
BR07134,ITEM03706,0
BR03020,ITEM02929,0
BR01206,ITEM07179,0
BR08833,ITEM02206,0
BR09212,ITEM02186,1
BR09941,ITEM03604,0
BR05239,ITEM07066,0
BR09899,ITEM02305,1
BR04131,ITEM07177,1
BR00286,ITEM07322,1
BR06964,ITEM01262,0
BR07176,ITEM07938,1
BR04460,ITEM00813,0
BR03777,ITEM02317,1
BR06634,ITEM06912,1
BR08149,ITEM06634,0
BR08129,ITEM02622,0
BR06459,ITEM06980,0
BR02591,ITEM03859,1
BR08458,ITEM04037,1
BR08230,ITEM03339,1
BR03618,ITEM08788,1
BR05702,ITEM07994,1
BR06728,ITEM00561,1
BR02761,ITEM08522,0
BR04044,ITEM02956,1
BR04795,ITEM06741,0
BR03462,ITEM02076,1
BR00045,ITEM04667,0
BR07856,ITEM02956,0
BR01203,ITEM03538,1
BR07551,ITEM03807,0
BR04201,ITEM00412,1
BR09991,ITEM08104,1
BR02589,ITEM00080,0
BR09486,ITEM07237,1
BR00397,ITEM04003,0
BR03632,ITEM06296,0
BR03647,ITEM02392,0
BR02872,ITEM04884,1
BR02138,ITEM08158,1
BR05292,ITEM00534,1
BR01277,ITEM06248,0
BR05394,ITEM04197,1
BR09640,ITEM03919,0
BR02557,ITEM01261,1
BR00323,ITEM07680,0
BR00306,ITEM05855,1
BR00696,ITEM08834,1
BR02291,ITEM09273,1
BR08852,ITEM03589,1
BR05503,ITEM00198,0
BR02416,ITEM08684,1
BR00176,ITEM00265,1
BR07692,ITEM04494,1
BR05420,ITEM09097,1
BR05798,ITEM02962,0
BR03855,ITEM06537,0
BR02477,ITEM05492,0
BR03662,ITEM02724,0
BR03201,ITEM08286,0
BR09744,ITEM04622,1
BR06473,ITEM01870,1
BR06095,ITEM00936,1
BR08009,ITEM01517,0
BR04957,ITEM02217,1
BR07750,ITEM04143,0
BR07249,ITEM03763,1
BR04281,ITEM07821,0
BR00879,ITEM08304,0
BR08624,ITEM01339,1
BR00008,ITEM02877,0
BR00306,ITEM05046,0
BR09190,ITEM06379,1
BR05398,ITEM01774,0
BR06740,ITEM05882,0
BR02429,ITEM02780,1
BR01076,ITEM08116,1
BR00386,ITEM09391,0
BR07858,ITEM03263,1
BR06277,ITEM02645,0
BR07412,ITEM01844,1
BR09523,ITEM00940,1
BR08311,ITEM09850,0
BR07762,ITEM07025,1
BR01962,ITEM00715,1
BR03114,ITEM09808,0
BR03892,ITEM02196,0
BR04368,ITEM09892,0
BR07103,ITEM00243,1
BR02264,ITEM09525,1
BR04460,ITEM02752,0
BR00403,ITEM09395,0
BR00400,ITEM07371,1
BR03692,ITEM02300,0
BR01511,ITEM03681,0
BR01973,ITEM04243,0
BR09278,ITEM02990,1
BR09036,ITEM01803,0
BR08471,ITEM07280,0
BR00114,ITEM06625,1
BR08199,ITEM09691,1
BR00115,ITEM05308,0
BR01844,ITEM02684,1
BR03189,ITEM04640,1
BR05636,ITEM01706,0
BR09689,ITEM00452,0
BR02968,ITEM04586,0
BR05071,ITEM03311,0
BR01466,ITEM00131,1
BR00566,ITEM07668,0
BR02239,ITEM05590,0
BR08785,ITEM06889,1
BR08066,ITEM00923,1
BR08537,ITEM02504,1
BR04898,ITEM08249,0
BR04648,ITEM03073,0
BR03994,ITEM01512,1
BR02812,ITEM01812,0
BR01780,ITEM00691,0
BR01628,ITEM00416,0
BR08119,ITEM06069,1
BR06232,ITEM05524,0
BR09094,ITEM09111,0
BR09300,ITEM01957,1
BR01344,ITEM02793,0
BR03035,ITEM05958,0
BR09757,ITEM02413,1
BR07043,ITEM03711,0
BR05187,ITEM00903,0
BR08282,ITEM00331,1
BR06251,ITEM04210,1
BR02720,ITEM04314,0
BR05682,ITEM00521,1
BR01765,ITEM04485,0
BR09775,ITEM09228,0
BR08475,ITEM01682,1
BR03790,ITEM00865,0
BR01575,ITEM00513,1
BR03938,ITEM00972,0
BR04367,ITEM03474,0
BR02751,ITEM09374,0
BR00756,ITEM07425,0
BR04109,ITEM07077,1
BR07373,ITEM04636,1
BR02309,ITEM01114,1
BR09319,ITEM04255,1
BR03536,ITEM01634,1
BR00091,ITEM09555,1
BR03311,ITEM08765,0
BR06127,ITEM01798,1
BR00744,ITEM03676,1
BR01585,ITEM07782,0
BR07362,ITEM08078,0
BR03461,ITEM02462,1
BR05988,ITEM04916,0
BR08633,ITEM09889,0
BR08726,ITEM01054,1
BR07779,ITEM07936,1
BR01485,ITEM06011,1
BR05268,ITEM06357,0
BR05938,ITEM02187,1
BR09356,ITEM06817,1
BR05543,ITEM07713,1
BR05990,ITEM08271,0
BR05905,ITEM07678,1
BR04465,ITEM05165,1
BR00074,ITEM07742,0
BR03770,ITEM01636,0
BR01595,ITEM03258,1
BR03977,ITEM01220,0
BR02298,ITEM06151,0
BR01484,ITEM09258,1
BR02626,ITEM01842,1
BR01007,ITEM04650,0
BR04895,ITEM01540,1
BR03155,ITEM01728,1
BR07186,ITEM01295,1
BR03444,ITEM03598,0
BR06648,ITEM06848,0
BR05626,ITEM06931,0
BR07063,ITEM08683,0
BR01765,ITEM02434,0
BR04396,ITEM01452,1
BR07610,ITEM06649,1
BR03066,ITEM01303,0
BR09917,ITEM09629,1
BR02466,ITEM07835,1
BR03749,ITEM04719,1
BR08634,ITEM05466,0
BR05163,ITEM08044,0
BR07916,ITEM00467,1
BR05479,ITEM01736,1
BR03104,ITEM04785,1
BR02641,ITEM09470,1
BR03939,ITEM09308,1
BR03937,ITEM02809,0
BR06562,ITEM07978,0
BR01353,ITEM00413,1
BR07624,ITEM08015,0
BR08257,ITEM09830,1
BR09337,ITEM07434,0
BR03921,ITEM08373,1
BR01928,ITEM00359,1
BR04686,ITEM02657,0
BR01981,ITEM07745,0
BR03939,ITEM03088,1
BR04391,ITEM06209,0
BR06154,ITEM05864,0
BR07986,ITEM02006,0
BR03149,ITEM03344,0
BR00764,ITEM02327,0
BR04446,ITEM01887,1
BR08656,ITEM07632,1
BR03400,ITEM01639,1
BR02431,ITEM04780,0
BR03502,ITEM01854,0
BR02592,ITEM01669,1
BR00161,ITEM07999,1
BR09726,ITEM07393,1
BR03912,ITEM03174,0
BR03933,ITEM00308,0
BR06248,ITEM06703,1
BR03036,ITEM01278,0
BR03270,ITEM03772,1
BR07245,ITEM04355,0
BR03108,ITEM09265,0
BR03523,ITEM09373,1
BR08304,ITEM09582,1
BR07999,ITEM08677,1
BR00250,ITEM05629,1
BR06932,ITEM04149,1
BR01560,ITEM03994,0
BR05588,ITEM05271,0
BR03450,ITEM02096,0
BR09806,ITEM07548,1
BR09393,ITEM05093,0
BR06424,ITEM04040,1
BR07169,ITEM02827,1
BR09133,ITEM07342,1
BR02239,ITEM00743,1
BR06819,ITEM04287,1
BR09559,ITEM05239,1
BR02165,ITEM00436,1
BR00524,ITEM04791,0
BR06390,ITEM09483,1
BR02444,ITEM00718,1
BR06787,ITEM07815,1
BR00412,ITEM09143,0
BR07022,ITEM07925,1
BR07851,ITEM07103,0
BR03118,ITEM09182,1
BR04864,ITEM03765,1
BR04357,ITEM02462,1
BR02926,ITEM05393,0
BR08935,ITEM07969,1
BR01825,ITEM00239,0
BR06664,ITEM02743,0
BR01218,ITEM03952,1
BR06296,ITEM09284,1
BR08949,ITEM03504,0
BR05541,ITEM03958,1
BR02935,ITEM04011,1
BR01103,ITEM09307,0
BR05653,ITEM09947,1
BR00236,ITEM06137,1
BR01939,ITEM08223,0
BR07002,ITEM07205,0
BR09978,ITEM04460,0
BR09358,ITEM01133,0
BR01788,ITEM04674,1
BR05100,ITEM07198,1
BR04589,ITEM02628,1
BR01849,ITEM05984,0
BR02908,ITEM02975,0
BR03823,ITEM01918,0
BR00735,ITEM09965,0
BR05981,ITEM06231,1
BR01143,ITEM05926,0
BR06302,ITEM08729,0
BR02190,ITEM04579,0
BR06975,ITEM00503,1
BR02086,ITEM04604,0
BR04773,ITEM02919,1
BR05454,ITEM07818,0
BR09189,ITEM06866,0
BR02407,ITEM02060,1
BR06933,ITEM06664,0
BR07555,ITEM03556,1
BR03605,ITEM08436,0
BR05410,ITEM02746,1
BR05015,ITEM00601,0
BR05602,ITEM08503,1
BR05444,ITEM00495,0
BR02652,ITEM06047,0
BR06548,ITEM08084,0
BR07621,ITEM01688,0
BR05969,ITEM03059,0
BR01257,ITEM01727,0
BR08671,ITEM00084,0
BR04014,ITEM03833,0
BR07984,ITEM00641,0
BR09614,ITEM07464,0
BR07063,ITEM03396,1
BR00829,ITEM08996,0
BR05843,ITEM08200,0
BR00353,ITEM04280,0
BR04967,ITEM00018,1
BR04356,ITEM09483,1
BR03489,ITEM05379,1
BR06043,ITEM09570,0
BR04095,ITEM00377,0
BR06611,ITEM05671,0
BR06558,ITEM03583,1
BR00053,ITEM09947,1
BR08222,ITEM06405,1
BR09535,ITEM06097,1
BR05820,ITEM06783,1
BR03224,ITEM03492,1
BR06318,ITEM04002,0
BR09600,ITEM02085,0
BR09594,ITEM00459,1
BR03180,ITEM03214,0
BR07126,ITEM02597,1
BR02764,ITEM03899,1
BR09883,ITEM09151,1
BR03587,ITEM03065,0
BR02919,ITEM01896,0
BR03020,ITEM07069,0
BR08276,ITEM08164,1
BR07832,ITEM03109,0
BR02325,ITEM07260,0
BR07503,ITEM00482,0
BR07226,ITEM06115,0
BR07606,ITEM06090,0
BR09867,ITEM02545,0
BR03110,ITEM00530,0
BR04111,ITEM07842,0
BR08273,ITEM00319,0
BR07019,ITEM00530,0
BR09861,ITEM06824,0
BR09284,ITEM03231,0
BR03814,ITEM09703,1
BR05814,ITEM09001,0
BR05940,ITEM07124,1
BR08307,ITEM06424,1
BR02492,ITEM01745,1
BR01448,ITEM01360,1
BR05652,ITEM03124,0
BR05155,ITEM08246,1
BR03308,ITEM01733,1
BR03296,ITEM03725,0
BR04903,ITEM07187,1
BR02658,ITEM04601,0
BR01397,ITEM01139,0
BR05525,ITEM04934,1
BR04941,ITEM05903,0
BR09415,ITEM08347,0
BR03500,ITEM07178,1
BR05538,ITEM00557,1
BR04683,ITEM02462,0
BR09724,ITEM04832,1
BR09228,ITEM09336,0
BR06922,ITEM08206,0
BR01004,ITEM08000,1
BR07289,ITEM07321,0
BR00996,ITEM06118,1
BR02106,ITEM02773,1
BR07246,ITEM08721,1
BR07539,ITEM03205,0
BR02516,ITEM01169,1
BR07887,ITEM06896,0
BR04296,ITEM05165,1
BR09605,ITEM09779,0
BR02871,ITEM06573,1
BR05684,ITEM04310,1
BR06050,ITEM06301,1
BR02424,ITEM00023,1
BR09468,ITEM04650,1
BR06486,ITEM03229,0
BR05589,ITEM08466,1
BR03898,ITEM02874,1
BR05484,ITEM03382,0
BR04845,ITEM06343,0
BR09674,ITEM09054,1
BR06038,ITEM04799,1
BR09836,ITEM07957,1
BR03159,ITEM01602,1
BR00725,ITEM01016,1
BR00731,ITEM05913,0
BR04519,ITEM01385,1
BR07302,ITEM02051,0
BR02241,ITEM08111,0
BR02464,ITEM09669,1
BR06645,ITEM04033,0
BR04575,ITEM07622,1
BR06707,ITEM05527,0
BR02514,ITEM07137,0
BR00887,ITEM03303,1
BR09429,ITEM00401,1
BR00894,ITEM09353,1
BR05139,ITEM06176,1
BR07243,ITEM04808,0
BR04974,ITEM05408,0
BR05099,ITEM00831,1
BR05766,ITEM00684,1
BR04323,ITEM05834,1
BR06864,ITEM01067,0
BR09257,ITEM06052,0
BR06488,ITEM07147,0
BR06991,ITEM09769,0
BR04552,ITEM08491,0
BR03108,ITEM09840,0
BR07904,ITEM06162,1
BR09623,ITEM05371,0
BR09371,ITEM05188,1
BR04886,ITEM05123,0
BR01922,ITEM09736,0
BR02725,ITEM02218,0
BR00930,ITEM04476,1
BR03391,ITEM07841,1
BR00223,ITEM07770,1
BR01507,ITEM03010,1
BR05193,ITEM08278,1
BR09135,ITEM07819,0
BR08031,ITEM03704,1
BR01559,ITEM03917,0
BR00636,ITEM06638,1
BR00492,ITEM00080,0
BR03947,ITEM07484,0
BR03259,ITEM00403,1
BR07623,ITEM06133,1
BR06575,ITEM09661,1
BR09303,ITEM08248,0
BR03168,ITEM01937,1
BR06653,ITEM05332,1
BR01374,ITEM04610,1
BR02391,ITEM08830,1
BR08308,ITEM03970,1
BR00658,ITEM03718,0
BR09245,ITEM02820,1
BR02180,ITEM07381,1
BR07217,ITEM02767,1
BR06323,ITEM00220,0
BR01213,ITEM04185,1
BR09050,ITEM05217,0
BR05243,ITEM00812,1
BR05692,ITEM04894,1
BR01464,ITEM09033,1
BR01961,ITEM08563,0
BR04881,ITEM01932,1
BR02723,ITEM03088,0
BR01313,ITEM08976,0
BR05020,ITEM04977,0
BR07319,ITEM05519,1
BR09671,ITEM01905,1
BR05503,ITEM08634,0
BR06112,ITEM07717,1
BR09647,ITEM06376,0
BR07419,ITEM02405,1
BR02255,ITEM00432,1
BR04609,ITEM01952,0
BR00167,ITEM02997,0
BR00179,ITEM06960,0
BR04453,ITEM07371,0
BR08351,ITEM06187,1
BR07928,ITEM09904,1
BR02429,ITEM00394,1
BR03011,ITEM02707,0
BR02909,ITEM03078,1
BR03284,ITEM01765,1
BR03103,ITEM00629,1
BR04391,ITEM06539,1
BR01680,ITEM02341,0
BR06580,ITEM07352,1
BR05507,ITEM08908,1
BR00447,ITEM02748,1
BR09531,ITEM05677,0
BR06557,ITEM00896,1
BR03564,ITEM01696,1
BR07408,ITEM09810,0
BR05471,ITEM00664,0
BR07270,ITEM08701,1
BR08737,ITEM02534,0
BR08333,ITEM06818,1
BR09365,ITEM01589,0
BR07153,ITEM01053,1
BR03634,ITEM07148,1
BR05726,ITEM00320,0
BR02424,ITEM08140,0
BR08097,ITEM09389,0
BR05554,ITEM08843,0
BR02936,ITEM01576,0
BR02183,ITEM07416,1
BR00684,ITEM08323,1
BR09300,ITEM06782,0
BR05685,ITEM02901,0
BR07674,ITEM05638,0
BR01916,ITEM09689,1
BR07038,ITEM03515,1
BR01025,ITEM01943,1
BR05246,ITEM03532,1
BR02379,ITEM00453,1
BR03118,ITEM06037,0
BR06379,ITEM09657,0
BR05758,ITEM02931,0
BR06675,ITEM09895,0
BR09695,ITEM03724,1
BR01227,ITEM05267,1
BR05709,ITEM08035,1
BR00796,ITEM04324,1
BR02178,ITEM04189,0
BR08908,ITEM01309,1
BR03719,ITEM00839,0
BR05573,ITEM07144,0
BR09118,ITEM07665,0
BR02649,ITEM03259,0
BR08728,ITEM05971,1
BR04897,ITEM05028,0
BR00039,ITEM07037,1
BR02530,ITEM04602,0
BR00947,ITEM01041,0
BR09693,ITEM09478,1
BR08864,ITEM09843,1
BR08576,ITEM06440,0
BR02248,ITEM05610,1
BR07896,ITEM09420,1
BR09403,ITEM06129,0
BR09837,ITEM04262,1
BR03818,ITEM00891,0
BR08273,ITEM08676,0
BR00197,ITEM01656,0
BR00781,ITEM04702,1
BR08156,ITEM03081,0
BR04078,ITEM03273,1
BR07740,ITEM02287,1
BR05540,ITEM07621,1
BR06195,ITEM00862,1
BR08576,ITEM04118,0
BR01875,ITEM03333,1
BR00334,ITEM02439,1
BR04203,ITEM06544,0
BR06803,ITEM02117,1
BR08869,ITEM01832,1
BR04229,ITEM06979,1
BR00091,ITEM01257,1
BR00997,ITEM09716,1
BR09157,ITEM02685,1
