HistoryID,CardID,StatusChangeDate,PreviousCardType,NewCardType,SpendingDuringPeriod
8768,CARD07614,2023-04-22,Silver,Membership,4659.69
8769,CARD05285,2023-06-12,Gold,Silver,5484.78
8770,CARD08424,2023-11-26,Membership,Silver,6117.51
8771,CARD08986,2024-09-09,Silver,Gold,177.64
8772,CARD06731,2024-01-16,Silver,Gold,2393.89
8773,CARD01094,2024-12-03,Silver,Gold,157.48
8774,CARD08360,2024-11-25,Silver,Membership,9362.24
8775,CARD07353,2024-07-18,Gold,Membership,7070.29
8776,CARD07461,2024-02-26,Gold,Silver,6514.47
8777,CARD04066,2023-01-11,Silver,Membership,9844.04
8778,CARD01124,2024-07-03,Silver,Membership,834.35
8779,CARD08258,2024-05-11,Silver,Membership,3536.13
8780,CARD01280,2024-03-17,Membership,Gold,7354.44
8781,CARD06694,2024-10-29,Gold,Membership,7218.42
8782,CARD07421,2023-11-08,Membership,Gold,9544.02
8783,CARD00826,2023-10-28,Gold,Silver,497.14
8784,CARD09435,2023-01-09,Silver,Gold,8222.75
8785,CARD03347,2023-01-25,Gold,Silver,6861.37
8786,CARD03718,2022-12-28,Membership,Silver,9487.44
8787,CARD03210,2024-11-03,Gold,Silver,3003.88
8788,CARD08046,2024-04-28,Silver,Membership,9620.1
8789,CARD06719,2023-12-11,Membership,Silver,8336.85
8790,CARD04967,2023-12-30,Membership,Silver,2964.5
8791,CARD00793,2023-03-24,Silver,Membership,4246.29
8792,CARD03750,2023-12-25,Silver,Gold,9275.64
8793,CARD06104,2024-05-06,Membership,Gold,4119.89
8794,CARD04320,2024-09-17,Membership,Silver,6283.63
8795,CARD00296,2023-05-13,Gold,Silver,4602.85
8796,CARD07987,2023-07-30,Gold,Silver,7162.3
8797,CARD03882,2024-10-22,Membership,Silver,708.83
8798,CARD06037,2024-02-06,Gold,Membership,7141.34
8799,CARD08448,2023-03-31,Gold,Silver,603.65
8800,CARD01130,2023-02-26,Gold,Silver,8895.68
8801,CARD00589,2023-10-06,Gold,Silver,4134.43
8802,CARD06378,2023-08-09,Silver,Gold,5321.13
8803,CARD05569,2023-04-17,Gold,Silver,8389.93
8804,CARD02051,2023-10-30,Gold,Membership,113.48
8805,CARD07302,2024-11-19,Silver,Gold,5750.92
8806,CARD02988,2024-04-02,Silver,Gold,9392.44
8807,CARD05940,2024-05-22,Membership,Gold,5085.79
8808,CARD01468,2023-06-08,Silver,Membership,837.85
8809,CARD09766,2023-02-22,Membership,Gold,8353.84
8810,CARD03485,2024-08-07,Gold,Silver,4444.63
8811,CARD01659,2024-08-06,Silver,Gold,9828.43
8812,CARD07337,2024-04-29,Membership,Gold,5044.35
8813,CARD05309,2023-02-23,Silver,Membership,7014.86
8814,CARD02967,2023-10-10,Silver,Gold,5783.27
8815,CARD03387,2024-09-15,Gold,Silver,4895.27
8816,CARD06211,2024-08-30,Silver,Gold,35.6
8817,CARD09117,2023-06-01,Membership,Silver,4235.72
8818,CARD09728,2024-02-29,Silver,Gold,4245.8
8819,CARD02742,2024-06-19,Silver,Gold,4666.59
8820,CARD00435,2024-06-22,Silver,Membership,1258.49
8821,CARD02723,2024-05-16,Gold,Membership,4869.74
8822,CARD03664,2023-03-10,Gold,Membership,2358.15
8823,CARD02091,2023-10-13,Gold,Membership,669.91
8824,CARD01087,2023-11-16,Gold,Membership,6683.7
8825,CARD03327,2024-06-29,Silver,Gold,1180.74
8826,CARD05910,2023-05-07,Membership,Gold,6789.91
8827,CARD04798,2024-09-07,Membership,Gold,2901.0
8828,CARD05900,2024-04-12,Gold,Silver,3328.93
8829,CARD07893,2023-04-09,Membership,Silver,1509.49
8830,CARD03106,2023-12-30,Membership,Silver,3743.1
8831,CARD08630,2023-12-04,Silver,Gold,7925.13
8832,CARD05706,2023-01-21,Gold,Silver,3007.01
8833,CARD00137,2024-08-02,Gold,Silver,1802.11
8834,CARD07349,2023-03-15,Gold,Membership,4104.88
8835,CARD01993,2023-11-19,Membership,Silver,9919.42
8836,CARD03419,2024-06-24,Gold,Membership,3523.5
8837,CARD00735,2023-05-27,Membership,Gold,3133.44
8838,CARD03372,2023-07-04,Membership,Silver,5829.94
8839,CARD08732,2024-02-22,Gold,Silver,4205.84
8840,CARD02301,2023-07-15,Membership,Gold,4787.89
8841,CARD05716,2024-04-04,Gold,Membership,9525.58
8842,CARD01600,2024-12-09,Gold,Silver,6764.63
8843,CARD06289,2024-05-24,Membership,Gold,8410.71
8844,CARD04744,2023-02-12,Gold,Silver,8803.34
8845,CARD05325,2023-07-07,Gold,Silver,2510.2
8846,CARD08405,2024-08-07,Membership,Silver,6694.3
8847,CARD08691,2024-09-29,Silver,Gold,4913.04
8848,CARD05562,2023-02-17,Silver,Gold,6785.24
8849,CARD04412,2023-06-25,Membership,Gold,3200.04
8850,CARD03725,2024-03-22,Gold,Silver,7756.45
8851,CARD07496,2023-06-16,Membership,Silver,4020.09
8852,CARD03056,2023-05-19,Membership,Gold,6823.59
8853,CARD03033,2023-08-23,Membership,Gold,6666.11
8854,CARD01005,2024-11-17,Gold,Silver,397.81
8855,CARD03836,2024-05-17,Silver,Gold,649.07
8856,CARD08046,2024-05-28,Membership,Silver,9175.42
8857,CARD01274,2024-11-02,Membership,Gold,5111.68
8858,CARD07198,2023-08-08,Membership,Silver,8266.03
8859,CARD03478,2024-04-11,Membership,Silver,4505.53
8860,CARD03842,2024-01-12,Membership,Gold,1538.2
8861,CARD06092,2024-11-14,Membership,Gold,1674.61
8862,CARD05244,2024-10-24,Gold,Silver,8122.18
8863,CARD01784,2024-06-15,Membership,Silver,9900.95
8864,CARD05823,2023-11-04,Gold,Membership,5358.72
8865,CARD01876,2024-08-02,Gold,Membership,5797.32
8866,CARD08131,2023-10-10,Membership,Gold,4690.25
8867,CARD00080,2023-01-16,Silver,Membership,7271.81
8868,CARD04426,2023-11-16,Gold,Membership,3946.12
8869,CARD01306,2023-03-07,Gold,Membership,5092.69
8870,CARD06894,2023-10-03,Gold,Silver,7828.83
8871,CARD04656,2024-01-14,Silver,Membership,3590.65
8872,CARD08109,2023-05-09,Gold,Silver,1660.29
8873,CARD04914,2023-01-31,Silver,Membership,6073.97
8874,CARD09844,2023-12-27,Silver,Gold,8076.93
8875,CARD00885,2024-11-13,Silver,Gold,8593.15
8876,CARD08211,2023-04-01,Gold,Membership,8198.03
8877,CARD04365,2023-11-12,Membership,Gold,6212.91
8878,CARD06765,2024-04-17,Silver,Membership,6915.4
8879,CARD00578,2023-06-08,Membership,Gold,5521.08
8880,CARD02150,2023-06-01,Silver,Membership,6574.24
8881,CARD09126,2024-08-10,Membership,Silver,9003.27
8882,CARD06159,2023-03-09,Gold,Silver,9521.92
8883,CARD08350,2024-04-23,Silver,Gold,3179.19
8884,CARD06347,2024-09-10,Silver,Membership,46.9
8885,CARD03938,2023-07-12,Membership,Silver,3693.96
8886,CARD06379,2023-09-04,Silver,Gold,9606.48
8887,CARD03689,2022-12-29,Membership,Gold,5937.17
8888,CARD07445,2023-09-15,Silver,Gold,760.98
8889,CARD08477,2023-07-16,Silver,Membership,7726.86
8890,CARD00422,2023-07-17,Gold,Membership,2329.35
8891,CARD01091,2024-02-13,Gold,Silver,3198.17
8892,CARD08774,2024-07-05,Gold,Membership,1081.95
8893,CARD07265,2024-05-25,Silver,Membership,5774.28
8894,CARD04817,2023-04-23,Gold,Membership,6185.64
8895,CARD01497,2024-02-03,Gold,Silver,1929.61
8896,CARD05975,2023-03-03,Membership,Gold,7002.49
8897,CARD09756,2023-05-20,Membership,Gold,4426.28
8898,CARD09847,2024-09-13,Silver,Gold,1134.33
8899,CARD08356,2024-01-28,Membership,Gold,3143.84
8900,CARD02699,2023-09-08,Silver,Membership,9728.95
8901,CARD05536,2023-10-16,Gold,Membership,2014.56
8902,CARD08525,2023-02-13,Membership,Gold,4514.49
8903,CARD01025,2023-04-28,Membership,Silver,8305.53
8904,CARD07020,2024-06-12,Gold,Silver,4197.51
8905,CARD08358,2023-10-23,Silver,Gold,650.98
8906,CARD07767,2023-04-30,Membership,Gold,9729.49
8907,CARD03838,2023-08-08,Silver,Gold,1578.17
8908,CARD02992,2023-05-29,Silver,Gold,4847.17
8909,CARD05421,2023-06-13,Membership,Silver,3615.9
8910,CARD08426,2024-09-25,Membership,Gold,7703.68
8911,CARD02195,2024-05-28,Gold,Membership,6624.27
8912,CARD09270,2024-09-05,Membership,Silver,1746.73
8913,CARD03600,2024-12-04,Membership,Silver,4732.38
8914,CARD02205,2024-09-13,Gold,Silver,4010.72
8915,CARD08713,2024-01-13,Membership,Silver,9447.36
8916,CARD01189,2024-07-07,Silver,Membership,2731.26
8917,CARD02889,2023-07-22,Silver,Gold,2171.68
8918,CARD04859,2024-12-03,Membership,Silver,3880.15
8919,CARD06511,2023-06-19,Gold,Silver,6975.78
8920,CARD04472,2024-05-16,Gold,Membership,6332.88
8921,CARD08396,2023-12-06,Gold,Membership,2066.69
8922,CARD06256,2024-02-03,Silver,Gold,8676.73
8923,CARD05582,2023-03-27,Silver,Gold,8777.66
8924,CARD07655,2024-03-26,Membership,Gold,4891.32
8925,CARD09234,2023-07-04,Membership,Gold,3581.62
8926,CARD01017,2024-09-28,Gold,Silver,7502.59
8927,CARD06815,2023-08-08,Gold,Silver,1524.0
8928,CARD08768,2024-08-11,Gold,Membership,5686.21
8929,CARD02601,2023-01-13,Silver,Gold,3039.22
8930,CARD00730,2023-06-07,Gold,Membership,1528.27
8931,CARD07150,2023-03-02,Silver,Gold,2576.73
8932,CARD01496,2024-06-13,Membership,Gold,5655.44
8933,CARD07385,2024-06-29,Gold,Silver,9507.39
8934,CARD05651,2024-05-03,Gold,Silver,8743.17
8935,CARD02293,2024-05-08,Gold,Silver,6419.02
8936,CARD04672,2024-06-17,Silver,Membership,582.0
8937,CARD07043,2024-10-31,Gold,Membership,4427.0
8938,CARD04797,2023-12-27,Gold,Silver,3470.87
8939,CARD00610,2024-06-06,Silver,Gold,1093.81
8940,CARD06438,2023-08-21,Gold,Silver,8841.9
8941,CARD00458,2023-12-08,Gold,Membership,4863.73
8942,CARD09360,2023-04-02,Gold,Membership,4961.58
8943,CARD04916,2024-08-07,Membership,Gold,1683.91
8944,CARD01285,2024-01-03,Silver,Membership,3476.28
8945,CARD09291,2023-11-02,Silver,Membership,6905.41
8946,CARD01571,2023-06-29,Silver,Membership,8781.53
8947,CARD02677,2022-12-24,Silver,Membership,916.08
8948,CARD07518,2024-05-20,Silver,Gold,4359.26
8949,CARD03905,2024-06-20,Silver,Membership,9329.27
8950,CARD01630,2024-08-17,Gold,Membership,3690.36
8951,CARD09688,2024-03-10,Membership,Gold,1520.8
8952,CARD01232,2024-08-09,Gold,Membership,9800.24
8953,CARD03864,2024-12-11,Gold,Membership,8153.92
8954,CARD00044,2024-03-07,Silver,Membership,5947.29
8955,CARD09146,2022-12-28,Silver,Membership,7884.42
8956,CARD07212,2023-06-07,Membership,Silver,4524.68
8957,CARD01818,2023-03-16,Silver,Gold,6783.05
8958,CARD02464,2024-07-29,Membership,Silver,6912.91
8959,CARD05237,2023-04-10,Gold,Membership,2487.24
8960,CARD08251,2022-12-25,Membership,Gold,6145.05
8961,CARD04098,2024-11-04,Membership,Silver,7900.27
8962,CARD06894,2024-01-10,Gold,Silver,4587.09
8963,CARD08681,2023-10-16,Gold,Silver,6374.02
8964,CARD02855,2024-06-19,Gold,Silver,5541.77
8965,CARD02509,2024-07-10,Membership,Silver,4692.67
8966,CARD05959,2023-02-20,Silver,Membership,2440.58
8967,CARD04491,2024-01-29,Membership,Gold,9221.09
8968,CARD05506,2023-05-28,Membership,Gold,3064.69
8969,CARD04528,2023-07-24,Membership,Gold,4930.67
8970,CARD00674,2023-07-23,Gold,Silver,3421.45
8971,CARD03206,2024-02-07,Silver,Membership,7197.81
8972,CARD04741,2024-05-11,Silver,Membership,7167.94
8973,CARD00530,2024-03-27,Membership,Silver,5037.14
8974,CARD03682,2023-03-27,Silver,Membership,4853.01
8975,CARD05268,2024-06-08,Gold,Silver,9564.4
8976,CARD05988,2022-12-27,Gold,Membership,2701.92
8977,CARD08843,2023-12-10,Gold,Silver,444.02
8978,CARD05088,2023-09-18,Membership,Gold,5658.97
8979,CARD06584,2022-12-30,Membership,Gold,1932.64
8980,CARD05315,2024-08-27,Silver,Membership,6148.03
8981,CARD06474,2023-03-24,Gold,Membership,1284.06
8982,CARD06437,2022-12-25,Membership,Silver,2995.56
8983,CARD08577,2024-11-27,Gold,Membership,4676.58
8984,CARD04613,2023-12-05,Silver,Gold,3274.14
8985,CARD05057,2024-02-28,Gold,Membership,2039.24
8986,CARD00818,2023-04-19,Silver,Gold,1761.69
8987,CARD02085,2023-07-16,Membership,Silver,3722.21
8988,CARD02776,2024-06-25,Membership,Gold,7607.51
8989,CARD04342,2022-12-22,Silver,Membership,6618.02
8990,CARD03020,2024-05-23,Membership,Silver,5283.93
8991,CARD04471,2024-04-05,Gold,Silver,3660.55
8992,CARD02656,2023-02-11,Membership,Silver,9280.18
8993,CARD08472,2024-11-17,Membership,Silver,7227.37
8994,CARD06897,2023-03-12,Membership,Silver,4865.34
8995,CARD01578,2023-06-19,Membership,Silver,4323.88
8996,CARD05349,2023-03-30,Membership,Gold,7871.23
8997,CARD02082,2024-02-15,Membership,Gold,6251.61
8998,CARD01792,2023-09-13,Gold,Silver,6607.29
8999,CARD00421,2024-04-29,Membership,Silver,8231.77
9000,CARD09920,2024-01-17,Gold,Membership,93.69
9001,CARD00892,2023-06-02,Gold,Silver,6225.13
9002,CARD07086,2022-12-21,Gold,Membership,5704.51
9003,CARD03721,2024-02-08,Gold,Silver,3051.3
9004,CARD02955,2024-02-08,Gold,Silver,81.2
9005,CARD04840,2023-12-10,Gold,Membership,7116.77
9006,CARD06309,2024-08-12,Silver,Membership,3563.98
9007,CARD06164,2023-04-15,Silver,Gold,3617.02
9008,CARD09339,2024-04-04,Membership,Silver,5903.94
9009,CARD02624,2023-02-18,Membership,Silver,8628.61
9010,CARD07301,2024-08-13,Silver,Membership,7273.58
9011,CARD07804,2023-05-07,Silver,Gold,664.35
9012,CARD05110,2023-01-11,Silver,Membership,2391.29
9013,CARD03359,2024-03-02,Silver,Membership,792.76
9014,CARD09689,2024-04-22,Membership,Silver,6223.44
9015,CARD06345,2024-01-09,Gold,Silver,6208.86
9016,CARD03604,2024-04-11,Silver,Membership,1579.73
9017,CARD04845,2024-03-14,Gold,Silver,860.84
9018,CARD08558,2023-01-25,Silver,Gold,1363.91
9019,CARD07067,2024-01-29,Membership,Gold,3684.73
9020,CARD04991,2023-05-28,Membership,Gold,1804.39
9021,CARD09105,2023-06-07,Silver,Gold,384.1
9022,CARD04808,2024-08-27,Silver,Gold,5465.29
9023,CARD07940,2023-07-12,Silver,Gold,747.56
9024,CARD08083,2023-01-14,Silver,Gold,2150.39
9025,CARD06007,2023-04-20,Membership,Silver,2030.4
9026,CARD02973,2023-10-24,Membership,Gold,4042.17
9027,CARD01577,2023-06-25,Gold,Membership,3209.88
9028,CARD01228,2023-07-09,Silver,Membership,4617.87
9029,CARD02137,2024-02-27,Gold,Silver,5915.35
9030,CARD08932,2023-04-27,Membership,Gold,1634.99
9031,CARD01134,2024-06-21,Membership,Gold,7114.14
9032,CARD02660,2024-05-12,Gold,Silver,8692.58
9033,CARD00377,2024-03-22,Membership,Gold,5760.12
9034,CARD08209,2024-05-30,Silver,Gold,4509.23
9035,CARD09266,2024-04-07,Membership,Gold,2573.41
9036,CARD06006,2024-06-27,Gold,Membership,6605.04
9037,CARD01945,2023-12-06,Gold,Silver,8552.29
9038,CARD08030,2024-06-01,Silver,Membership,3414.62
9039,CARD04548,2023-11-25,Gold,Silver,9090.33
9040,CARD09044,2024-11-05,Membership,Silver,7335.32
9041,CARD07822,2024-03-02,Gold,Membership,7745.87
9042,CARD03175,2024-12-16,Membership,Silver,9325.64
9043,CARD09605,2023-09-19,Membership,Gold,4759.4
9044,CARD02063,2024-06-07,Membership,Silver,2911.97
9045,CARD03899,2024-10-26,Silver,Membership,8454.83
9046,CARD08614,2023-06-23,Gold,Membership,1128.95
9047,CARD03209,2024-08-10,Membership,Silver,2311.0
9048,CARD06099,2024-04-09,Silver,Membership,2343.32
9049,CARD01810,2023-07-26,Gold,Silver,4048.11
9050,CARD05059,2024-06-29,Gold,Membership,3980.29
9051,CARD01893,2023-07-22,Gold,Silver,3799.56
9052,CARD04506,2023-10-29,Membership,Silver,4368.2
9053,CARD05324,2023-11-22,Silver,Gold,526.27
9054,CARD08923,2024-04-14,Silver,Membership,9030.49
9055,CARD06284,2024-10-12,Silver,Membership,3484.24
9056,CARD02202,2023-12-10,Silver,Membership,3241.78
9057,CARD09908,2023-02-11,Silver,Gold,5602.71
9058,CARD09859,2023-01-17,Membership,Silver,1352.85
9059,CARD01312,2023-07-23,Membership,Silver,6968.67
9060,CARD09626,2024-09-01,Gold,Membership,2713.58
9061,CARD04819,2024-11-29,Silver,Membership,695.17
9062,CARD00758,2024-05-07,Gold,Silver,9981.86
9063,CARD04730,2024-08-21,Silver,Gold,3008.91
9064,CARD04252,2024-10-07,Gold,Membership,9653.82
9065,CARD04775,2023-11-17,Gold,Membership,6249.03
9066,CARD05959,2024-12-02,Silver,Membership,8549.28
9067,CARD06150,2024-04-21,Membership,Silver,3046.58
9068,CARD09365,2023-07-13,Membership,Gold,8234.58
9069,CARD02267,2024-12-10,Gold,Silver,4648.85
9070,CARD01840,2023-05-04,Membership,Gold,2549.9
9071,CARD05398,2023-06-23,Membership,Silver,1631.5
9072,CARD06779,2023-07-30,Membership,Gold,6324.97
9073,CARD06367,2024-08-03,Gold,Membership,285.49
9074,CARD00823,2024-11-08,Membership,Gold,1435.78
9075,CARD02945,2022-12-24,Silver,Gold,541.95
9076,CARD02163,2023-12-12,Silver,Membership,8319.7
9077,CARD08316,2024-10-30,Gold,Membership,4904.19
9078,CARD09364,2023-09-06,Gold,Membership,2604.39
9079,CARD06795,2024-11-11,Membership,Gold,1952.59
9080,CARD00228,2024-02-29,Membership,Silver,9371.85
9081,CARD08256,2024-02-11,Gold,Membership,4241.06
9082,CARD06121,2024-04-26,Silver,Gold,4849.92
9083,CARD03556,2023-07-19,Membership,Gold,4184.75
9084,CARD07430,2023-07-11,Gold,Membership,5569.32
9085,CARD03293,2022-12-29,Gold,Membership,3918.91
9086,CARD05412,2024-09-21,Gold,Membership,6417.56
9087,CARD03856,2023-06-23,Silver,Gold,5088.09
9088,CARD06998,2024-02-16,Membership,Gold,7339.57
9089,CARD03793,2024-07-05,Membership,Gold,4010.68
9090,CARD04382,2023-05-14,Silver,Gold,6428.71
9091,CARD01501,2023-09-23,Silver,Gold,9165.23
9092,CARD05032,2023-04-20,Membership,Silver,72.88
9093,CARD01787,2023-10-02,Membership,Silver,5626.0
9094,CARD04101,2024-02-01,Membership,Silver,5246.57
9095,CARD07017,2024-10-10,Gold,Silver,6354.71
9096,CARD05438,2023-07-27,Gold,Membership,6906.21
9097,CARD05753,2023-09-09,Gold,Silver,362.89
9098,CARD05167,2024-03-05,Membership,Gold,8471.92
9099,CARD03987,2023-05-09,Silver,Gold,2788.7
9100,CARD05905,2024-08-20,Silver,Gold,6445.22
9101,CARD08867,2024-03-29,Gold,Membership,3045.13
9102,CARD06373,2024-07-31,Silver,Membership,6023.62
9103,CARD03471,2023-11-26,Membership,Silver,7889.38
9104,CARD01000,2023-08-02,Gold,Membership,9978.43
9105,CARD04449,2023-04-07,Gold,Membership,9296.34
9106,CARD07649,2023-07-11,Silver,Gold,9243.43
9107,CARD07848,2024-05-29,Gold,Membership,9733.1
9108,CARD08555,2023-07-31,Membership,Gold,2707.9
9109,CARD06456,2023-10-08,Silver,Gold,7476.16
9110,CARD00876,2024-09-05,Membership,Gold,6202.36
9111,CARD08671,2023-12-26,Membership,Gold,9074.34
9112,CARD05363,2023-11-06,Gold,Silver,6368.51
9113,CARD04292,2024-02-06,Membership,Silver,7752.7
9114,CARD07429,2024-12-02,Membership,Gold,8267.67
9115,CARD09254,2023-07-08,Membership,Silver,9526.93
9116,CARD07504,2024-10-03,Silver,Membership,8526.68
9117,CARD00786,2023-01-16,Gold,Silver,5185.72
9118,CARD03727,2024-07-01,Membership,Gold,8769.24
9119,CARD06012,2023-12-29,Silver,Gold,570.4
9120,CARD06528,2023-01-24,Membership,Silver,3718.54
9121,CARD00375,2023-11-06,Membership,Silver,4811.28
9122,CARD01844,2024-06-07,Membership,Gold,2867.3
9123,CARD04056,2024-06-04,Membership,Gold,4860.66
9124,CARD02300,2023-04-01,Membership,Gold,5782.64
9125,CARD02065,2024-07-01,Gold,Membership,572.87
9126,CARD03012,2023-04-11,Gold,Membership,2937.91
9127,CARD01039,2023-03-19,Gold,Membership,2576.23
9128,CARD09620,2023-12-02,Gold,Membership,5992.53
9129,CARD01130,2024-07-26,Silver,Gold,8838.63
9130,CARD03931,2024-11-28,Membership,Silver,292.95
9131,CARD09614,2024-01-16,Silver,Gold,3927.72
9132,CARD04288,2024-04-05,Gold,Membership,5681.57
9133,CARD07590,2024-08-20,Membership,Silver,170.31
9134,CARD00231,2024-11-06,Gold,Silver,7927.48
9135,CARD09555,2023-05-12,Gold,Silver,5301.16
9136,CARD00190,2023-09-06,Gold,Silver,5930.48
9137,CARD05401,2024-10-22,Silver,Membership,4625.61
9138,CARD07045,2024-01-14,Membership,Silver,3066.39
9139,CARD07513,2023-08-29,Membership,Gold,0.25
9140,CARD05313,2023-08-03,Gold,Membership,5216.81
9141,CARD06421,2024-05-19,Membership,Gold,2811.93
9142,CARD04112,2024-09-02,Silver,Membership,9551.85
9143,CARD04691,2024-09-22,Silver,Gold,50.29
9144,CARD00574,2023-05-08,Gold,Silver,6523.21
9145,CARD02230,2023-08-27,Membership,Silver,6280.43
9146,CARD00885,2023-11-24,Membership,Silver,9316.06
9147,CARD07779,2023-09-17,Gold,Silver,1337.27
9148,CARD07043,2024-05-04,Gold,Silver,6771.85
9149,CARD07187,2024-06-19,Silver,Gold,6894.81
9150,CARD08848,2023-11-11,Silver,Gold,8915.44
9151,CARD09090,2024-10-09,Membership,Silver,1276.72
9152,CARD03561,2023-11-27,Silver,Membership,1731.51
9153,CARD02765,2023-07-22,Silver,Gold,7783.35
9154,CARD08015,2024-11-24,Membership,Silver,4779.06
9155,CARD05737,2024-06-09,Silver,Gold,2977.86
9156,CARD05732,2023-09-18,Membership,Silver,990.59
9157,CARD03646,2023-03-18,Silver,Membership,4437.48
9158,CARD00657,2023-12-26,Silver,Membership,2262.25
9159,CARD01203,2024-09-07,Silver,Membership,5217.35
9160,CARD02408,2024-04-17,Silver,Gold,6820.76
9161,CARD00934,2024-07-16,Gold,Membership,3840.49
9162,CARD00254,2023-02-19,Gold,Membership,1428.2
9163,CARD01182,2024-08-03,Gold,Silver,8789.57
9164,CARD04344,2023-09-02,Silver,Gold,5648.04
9165,CARD07205,2023-03-17,Gold,Silver,1813.05
9166,CARD05659,2023-04-01,Gold,Membership,7628.01
9167,CARD03733,2023-10-21,Membership,Gold,8405.99
9168,CARD03907,2024-12-03,Silver,Membership,8816.76
9169,CARD08063,2024-06-07,Membership,Silver,9883.27
9170,CARD00823,2024-07-22,Gold,Silver,9569.07
9171,CARD04578,2023-06-26,Silver,Membership,9268.83
9172,CARD05081,2023-01-03,Gold,Membership,4842.53
9173,CARD07130,2024-02-04,Silver,Membership,9449.78
9174,CARD01317,2024-06-30,Gold,Silver,7514.03
9175,CARD02767,2023-03-28,Membership,Gold,6287.33
9176,CARD00427,2023-07-30,Gold,Membership,8161.56
9177,CARD06286,2022-12-22,Membership,Gold,2058.93
9178,CARD02753,2024-07-26,Gold,Silver,5113.39
9179,CARD09796,2024-05-31,Gold,Membership,9185.34
9180,CARD06035,2024-10-29,Gold,Silver,8197.91
9181,CARD01585,2024-10-21,Silver,Membership,5975.0
9182,CARD04551,2023-05-30,Silver,Membership,2535.58
9183,CARD06720,2024-03-24,Gold,Silver,9197.95
9184,CARD02591,2023-12-12,Gold,Membership,6395.73
9185,CARD09627,2024-02-11,Membership,Silver,7294.56
9186,CARD04230,2024-11-27,Silver,Membership,1416.18
9187,CARD06491,2024-10-23,Gold,Silver,8446.36
9188,CARD02865,2024-08-05,Membership,Silver,6943.62
9189,CARD02722,2023-04-13,Membership,Silver,288.16
9190,CARD03411,2024-10-25,Gold,Membership,1104.81
9191,CARD02723,2023-01-05,Gold,Membership,1525.68
9192,CARD03217,2024-07-30,Silver,Membership,6313.42
9193,CARD02559,2024-03-28,Membership,Gold,2809.5
9194,CARD01745,2023-10-24,Membership,Silver,9570.73
9195,CARD03696,2024-01-25,Silver,Gold,2401.99
9196,CARD07206,2023-07-30,Gold,Silver,8104.2
9197,CARD07906,2024-06-10,Gold,Silver,9270.69
9198,CARD03135,2023-11-24,Gold,Silver,8148.73
9199,CARD06083,2024-08-31,Membership,Silver,5693.26
9200,CARD02714,2023-01-20,Gold,Membership,5471.29
9201,CARD00856,2024-11-24,Membership,Silver,4774.57
9202,CARD03432,2024-06-22,Membership,Silver,8741.47
9203,CARD05944,2023-10-14,Gold,Membership,8548.08
9204,CARD06604,2024-11-18,Silver,Membership,4297.34
9205,CARD01668,2023-04-02,Silver,Gold,6798.6
9206,CARD01929,2023-10-27,Membership,Gold,1276.22
9207,CARD06239,2024-11-21,Membership,Gold,3957.93
9208,CARD02946,2024-01-07,Membership,Silver,215.68
9209,CARD05482,2023-02-23,Gold,Silver,4985.83
9210,CARD04351,2024-08-26,Membership,Silver,8606.01
9211,CARD04850,2023-11-12,Silver,Membership,2961.81
9212,CARD07143,2024-11-23,Gold,Silver,9096.53
9213,CARD06896,2024-01-07,Silver,Membership,8033.52
9214,CARD05378,2023-03-24,Gold,Silver,1727.6
9215,CARD03529,2023-10-04,Gold,Silver,6323.5
9216,CARD00091,2023-04-22,Membership,Gold,6318.07
9217,CARD06475,2024-05-04,Membership,Gold,7828.65
9218,CARD02199,2024-05-21,Membership,Gold,6233.71
9219,CARD03422,2023-06-26,Silver,Gold,9799.17
9220,CARD09039,2023-10-12,Silver,Membership,2314.81
9221,CARD03645,2023-08-28,Membership,Gold,7606.71
9222,CARD01296,2024-05-28,Membership,Silver,7521.29
9223,CARD07419,2023-10-31,Membership,Gold,1163.41
9224,CARD05617,2023-05-16,Gold,Silver,8313.56
9225,CARD08316,2024-11-19,Gold,Silver,4405.77
9226,CARD01224,2023-08-23,Membership,Silver,3007.49
9227,CARD00469,2023-02-13,Gold,Silver,5114.08
9228,CARD03136,2024-02-15,Gold,Membership,7257.96
9229,CARD03255,2023-04-11,Membership,Gold,5885.66
9230,CARD04724,2024-06-16,Membership,Gold,1448.45
9231,CARD06366,2024-11-22,Silver,Membership,6721.37
9232,CARD08671,2024-09-07,Silver,Membership,9438.02
9233,CARD01739,2023-10-10,Membership,Gold,3614.75
9234,CARD08825,2024-01-07,Membership,Gold,8570.92
9235,CARD01182,2024-09-29,Membership,Gold,765.2
9236,CARD05350,2023-10-01,Silver,Gold,1958.53
9237,CARD08952,2022-12-18,Gold,Membership,4845.14
9238,CARD01640,2024-10-13,Silver,Gold,8076.4
9239,CARD08396,2023-08-03,Gold,Silver,9860.64
9240,CARD02012,2023-12-02,Gold,Silver,1077.88
9241,CARD08360,2023-12-23,Silver,Gold,8914.72
9242,CARD04761,2023-06-10,Membership,Silver,6830.98
9243,CARD07591,2024-09-06,Membership,Silver,3576.11
9244,CARD06682,2023-10-26,Gold,Silver,9006.55
9245,CARD08183,2023-09-25,Silver,Membership,6870.32
9246,CARD01061,2023-05-31,Gold,Silver,5513.79
9247,CARD07355,2023-08-02,Gold,Silver,1158.95
9248,CARD00637,2024-09-07,Gold,Membership,6552.5
9249,CARD03064,2023-06-23,Silver,Membership,1565.02
