OrderID,OrderDate,StaffID,TableNumber,BranchID,CustomerID
ORD07779,2024-08-16,ST00439,39,BR00365,CUST06698
ORD07780,2024-02-17,ST00154,45,BR00262,CUST00561
ORD07781,2024-06-29,ST00557,47,BR00860,CUST08709
ORD07782,2024-09-29,ST00878,6,BR00843,CUST06986
ORD07783,2023-12-18,ST00336,20,BR00194,CUST01886
ORD07784,2024-04-09,ST00914,6,BR00790,CUST00330
ORD07785,2024-09-05,ST00311,41,BR00167,CUST06556
ORD07786,2024-11-04,ST00744,11,BR00730,CUST03663
ORD07787,2024-04-14,ST00543,47,BR00588,CUST09080
ORD07788,2024-12-15,ST00601,3,BR00193,CUST04423
ORD07789,2024-10-03,ST00009,48,BR00449,CUST09689
ORD07790,2024-07-16,ST00630,34,BR00866,CUST06958
ORD07791,2024-06-16,ST00620,22,BR00371,CUST00096
ORD07792,2024-07-10,ST00988,6,BR00519,CUST03375
ORD07793,2023-12-24,ST00774,20,BR00945,CUST09093
ORD07794,2024-11-01,ST00463,45,BR00078,CUST01694
ORD07795,2024-11-08,ST00528,44,BR00545,CUST05084
ORD07796,2024-07-16,ST00151,3,BR00695,CUST04448
ORD07797,2024-08-26,ST00487,32,BR00293,CUST02896
ORD07798,2024-01-26,ST00694,5,BR00805,CUST00830
ORD07799,2024-08-26,ST00923,41,BR00145,CUST06737
ORD07800,2023-12-26,ST00041,47,BR00779,CUST08379
ORD07801,2024-11-08,ST00190,18,BR00705,CUST07031
ORD07802,2024-04-04,ST00154,12,BR00643,CUST02790
ORD07803,2024-06-06,ST00318,48,BR00172,CUST04840
ORD07804,2024-07-27,ST00532,32,BR00192,CUST07146
ORD07805,2024-08-04,ST00635,10,BR00670,CUST01903
ORD07806,2024-12-17,ST00882,5,BR00300,CUST04443
ORD07807,2024-05-19,ST00941,11,BR00602,CUST02115
ORD07808,2024-11-03,ST00818,6,BR00467,CUST08404
ORD07809,2024-05-30,ST00442,32,BR00558,CUST03404
ORD07810,2024-07-02,ST00027,24,BR00651,CUST08270
ORD07811,2024-04-15,ST00795,3,BR00819,CUST09593
ORD07812,2024-02-14,ST00805,16,BR00524,CUST05940
ORD07813,2024-06-29,ST00488,1,BR00526,CUST00295
ORD07814,2024-03-26,ST00308,4,BR00791,CUST06704
ORD07815,2024-04-24,ST00175,15,BR00944,CUST03345
ORD07816,2024-01-19,ST00871,35,BR00883,CUST03770
ORD07817,2024-03-23,ST00089,5,BR00922,CUST09913
ORD07818,2024-09-19,ST00213,46,BR00262,CUST06623
ORD07819,2024-11-04,ST00234,24,BR00441,CUST08475
ORD07820,2024-10-11,ST00383,25,BR00930,CUST05167
ORD07821,2024-07-17,ST00805,39,BR00545,CUST04675
ORD07822,2024-08-21,ST00696,32,BR00215,CUST04748
ORD07823,2024-01-05,ST00051,13,BR00980,CUST02584
ORD07824,2024-01-12,ST00777,43,BR00370,CUST08501
ORD07825,2024-07-14,ST00951,37,BR00420,CUST05097
ORD07826,2024-05-09,ST00305,31,BR00003,CUST05293
ORD07827,2024-10-19,ST00681,48,BR00862,CUST04059
ORD07828,2024-01-01,ST00268,35,BR00055,CUST08170
ORD07829,2024-05-21,ST00418,33,BR00639,CUST01500
ORD07830,2024-11-22,ST00220,2,BR00874,CUST03952
ORD07831,2024-02-07,ST00163,10,BR00647,CUST01792
ORD07832,2024-02-04,ST00450,12,BR00846,CUST09739
ORD07833,2024-10-27,ST00341,44,BR00075,CUST01974
ORD07834,2024-07-08,ST00447,16,BR00646,CUST09961
ORD07835,2024-09-19,ST00898,42,BR00730,CUST02119
ORD07836,2024-07-30,ST00332,9,BR00374,CUST01998
ORD07837,2024-08-29,ST00325,22,BR00051,CUST06400
ORD07838,2024-10-15,ST00437,24,BR00806,CUST02254
ORD07839,2024-02-07,ST00730,31,BR00227,CUST08372
ORD07840,2024-06-19,ST00183,14,BR00553,CUST04683
ORD07841,2024-10-29,ST00034,4,BR00212,CUST00340
ORD07842,2024-01-04,ST00782,19,BR00363,CUST06415
ORD07843,2024-12-05,ST00537,10,BR00330,CUST08900
ORD07844,2024-04-15,ST00499,25,BR00364,CUST05822
ORD07845,2024-06-02,ST00432,26,BR00623,CUST07954
ORD07846,2024-01-03,ST00846,48,BR00816,CUST04295
ORD07847,2024-02-02,ST00935,37,BR00306,CUST06820
ORD07848,2024-08-18,ST00950,10,BR00983,CUST07742
ORD07849,2024-10-25,ST00611,40,BR00414,CUST01367
ORD07850,2024-04-18,ST00919,2,BR00333,CUST05557
ORD07851,2024-09-28,ST00873,27,BR00843,CUST05510
ORD07852,2024-10-21,ST00612,31,BR00526,CUST08441
ORD07853,2024-01-20,ST00556,19,BR00509,CUST09667
ORD07854,2024-11-14,ST00242,20,BR00294,CUST09979
ORD07855,2024-03-20,ST00876,2,BR00942,CUST03711
ORD07856,2024-07-11,ST00432,45,BR00504,CUST03222
ORD07857,2024-01-30,ST00261,14,BR00732,CUST04991
ORD07858,2024-06-04,ST00628,17,BR00313,CUST01916
ORD07859,2024-10-27,ST00165,42,BR00677,CUST08902
ORD07860,2024-04-08,ST00541,6,BR00733,CUST08241
ORD07861,2024-07-26,ST00649,4,BR00898,CUST08228
ORD07862,2024-04-06,ST00112,32,BR00975,CUST09392
ORD07863,2024-08-05,ST00055,12,BR00280,CUST00952
ORD07864,2024-06-30,ST00573,3,BR00478,CUST09272
ORD07865,2024-11-01,ST00240,16,BR00194,CUST04191
ORD07866,2024-02-13,ST00777,29,BR00196,CUST03355
ORD07867,2024-06-13,ST00621,14,BR00632,CUST07456
ORD07868,2024-09-07,ST00482,30,BR00209,CUST00311
ORD07869,2024-04-25,ST00455,27,BR00446,CUST09080
ORD07870,2024-09-20,ST00129,9,BR00195,CUST07559
ORD07871,2024-01-27,ST00506,25,BR00746,CUST03392
ORD07872,2024-09-11,ST00480,49,BR00786,CUST03381
ORD07873,2024-08-16,ST00605,49,BR00323,CUST02412
ORD07874,2024-04-12,ST00143,24,BR00297,CUST05765
ORD07875,2024-09-08,ST00354,35,BR00176,CUST00904
ORD07876,2024-12-03,ST00828,20,BR00228,CUST02951
ORD07877,2024-03-30,ST00466,20,BR00095,CUST05863
ORD07878,2024-02-16,ST00443,41,BR00382,CUST08350
ORD07879,2024-06-30,ST00760,1,BR00607,CUST06574
ORD07880,2024-01-20,ST00939,42,BR00879,CUST06228
ORD07881,2024-08-31,ST00290,18,BR00429,CUST05171
ORD07882,2024-01-06,ST00810,27,BR00280,CUST05883
ORD07883,2024-09-16,ST00993,24,BR00976,CUST02857
ORD07884,2024-07-22,ST00507,6,BR00499,CUST04239
ORD07885,2024-08-26,ST00522,22,BR00418,CUST02274
ORD07886,2024-11-08,ST00328,17,BR00426,CUST06386
ORD07887,2024-06-04,ST00869,36,BR00161,CUST08508
ORD07888,2024-10-05,ST00617,14,BR00850,CUST01077
ORD07889,2024-06-28,ST00283,46,BR00562,CUST09173
ORD07890,2024-02-04,ST00942,4,BR00978,CUST06810
ORD07891,2024-12-06,ST00948,49,BR00077,CUST05734
ORD07892,2024-10-27,ST00117,38,BR00609,CUST07210
ORD07893,2024-09-19,ST00417,7,BR00387,CUST09264
ORD07894,2024-01-07,ST00078,44,BR00144,CUST08117
ORD07895,2024-10-08,ST00682,23,BR00852,CUST02983
ORD07896,2024-08-18,ST00579,29,BR00991,CUST00521
ORD07897,2024-08-23,ST00400,21,BR00014,CUST07934
ORD07898,2024-07-20,ST00586,33,BR00836,CUST01075
ORD07899,2024-11-30,ST00064,40,BR00975,CUST01435
ORD07900,2024-01-25,ST00234,11,BR00383,CUST02202
ORD07901,2024-01-31,ST00848,49,BR00730,CUST05198
ORD07902,2024-02-12,ST00783,29,BR00595,CUST02301
ORD07903,2024-06-03,ST00665,3,BR00856,CUST05004
ORD07904,2024-04-18,ST00197,28,BR00045,CUST06787
ORD07905,2024-06-07,ST00714,2,BR00824,CUST05274
ORD07906,2024-01-26,ST00942,8,BR00878,CUST06409
ORD07907,2024-10-04,ST00300,30,BR00229,CUST08078
ORD07908,2024-08-24,ST00897,21,BR00544,CUST05093
ORD07909,2024-11-24,ST00633,30,BR00372,CUST07522
ORD07910,2024-09-18,ST00442,26,BR00529,CUST00956
ORD07911,2024-03-27,ST00292,22,BR00325,CUST00436
ORD07912,2024-06-14,ST00017,22,BR00469,CUST01200
ORD07913,2024-01-18,ST00190,10,BR00649,CUST06954
ORD07914,2024-05-26,ST00266,42,BR00107,CUST02667
ORD07915,2024-03-20,ST00699,2,BR00523,CUST01382
ORD07916,2024-07-31,ST00186,10,BR00610,CUST07459
ORD07917,2024-06-16,ST00779,36,BR00626,CUST08744
ORD07918,2024-10-11,ST00925,9,BR00357,CUST06566
ORD07919,2024-03-02,ST00164,26,BR00425,CUST08527
ORD07920,2024-06-21,ST00644,18,BR00096,CUST07786
ORD07921,2024-12-17,ST00508,37,BR00214,CUST09238
ORD07922,2024-02-18,ST00695,35,BR00142,CUST08378
ORD07923,2024-05-16,ST00446,39,BR00723,CUST02478
ORD07924,2024-08-07,ST00510,6,BR00153,CUST04148
ORD07925,2024-09-19,ST00598,32,BR00579,CUST07368
ORD07926,2024-02-10,ST00431,26,BR00541,CUST00789
ORD07927,2024-11-01,ST00211,5,BR00538,CUST01181
ORD07928,2024-01-13,ST00419,17,BR00210,CUST02461
ORD07929,2024-09-13,ST00434,9,BR00150,CUST03220
ORD07930,2024-06-22,ST00868,21,BR00568,CUST09026
ORD07931,2024-03-13,ST00799,35,BR00761,CUST07564
ORD07932,2024-05-13,ST00300,2,BR00719,CUST07869
ORD07933,2024-10-17,ST00972,5,BR00932,CUST01621
ORD07934,2024-09-29,ST00187,3,BR00869,CUST03266
ORD07935,2024-01-11,ST00300,33,BR00428,CUST05047
ORD07936,2024-03-29,ST00533,3,BR00237,CUST09828
ORD07937,2024-03-17,ST00352,7,BR00396,CUST08213
ORD07938,2024-01-17,ST00826,32,BR00479,CUST00730
ORD07939,2024-06-21,ST00437,31,BR00400,CUST09840
ORD07940,2024-11-21,ST00314,3,BR00956,CUST03834
ORD07941,2024-03-09,ST00281,47,BR00281,CUST01262
ORD07942,2023-12-23,ST00008,2,BR00068,CUST06728
ORD07943,2024-04-09,ST00563,21,BR00639,CUST04322
ORD07944,2024-07-17,ST00011,10,BR00952,CUST02291
ORD07945,2024-08-25,ST00563,29,BR00735,CUST02864
ORD07946,2024-02-17,ST00479,29,BR00342,CUST08132
ORD07947,2024-04-16,ST00968,41,BR00014,CUST04374
ORD07948,2024-08-24,ST00901,30,BR00961,CUST06693
ORD07949,2024-12-16,ST00873,43,BR00719,CUST07494
ORD07950,2024-05-18,ST00557,32,BR00091,CUST00350
ORD07951,2024-04-06,ST00612,48,BR00803,CUST01706
ORD07952,2024-06-07,ST00171,7,BR00861,CUST06893
ORD07953,2024-09-14,ST00143,44,BR00600,CUST08599
ORD07954,2024-11-22,ST00619,34,BR00958,CUST00108
ORD07955,2024-02-17,ST00921,24,BR00779,CUST00350
ORD07956,2024-08-21,ST00277,31,BR00198,CUST07481
ORD07957,2024-03-06,ST00969,41,BR00998,CUST04127
ORD07958,2024-09-01,ST00905,11,BR00724,CUST00662
ORD07959,2024-08-24,ST00036,19,BR00625,CUST05578
ORD07960,2024-11-07,ST00035,31,BR00718,CUST06932
ORD07961,2024-03-13,ST00065,14,BR00020,CUST03708
ORD07962,2024-01-31,ST00109,13,BR00234,CUST05090
ORD07963,2023-12-28,ST00940,16,BR00519,CUST02958
ORD07964,2024-01-05,ST00580,3,BR00391,CUST06298
ORD07965,2024-09-27,ST00540,25,BR00111,CUST03167
ORD07966,2024-09-17,ST00969,7,BR00581,CUST07959
ORD07967,2024-06-12,ST00444,33,BR00420,CUST02682
ORD07968,2024-04-01,ST00438,14,BR00101,CUST08844
ORD07969,2024-06-29,ST00130,25,BR00549,CUST03819
ORD07970,2024-01-22,ST00252,35,BR00689,CUST06363
ORD07971,2024-06-28,ST00213,2,BR00636,CUST09703
ORD07972,2024-10-21,ST00923,44,BR00477,CUST00993
ORD07973,2024-05-02,ST00185,1,BR00246,CUST00641
ORD07974,2024-03-18,ST00927,23,BR00031,CUST08824
ORD07975,2024-10-16,ST00974,33,BR00045,CUST03585
ORD07976,2024-05-04,ST00422,42,BR00315,CUST00321
ORD07977,2024-05-18,ST00293,43,BR00834,CUST00763
ORD07978,2024-06-29,ST00385,26,BR00584,CUST07867
ORD07979,2024-11-29,ST00497,27,BR00628,CUST07200
ORD07980,2024-10-27,ST00472,31,BR00117,CUST07578
ORD07981,2024-03-03,ST00594,50,BR00427,CUST02046
ORD07982,2024-06-21,ST00541,4,BR00005,CUST05212
ORD07983,2024-11-18,ST00181,22,BR00415,CUST03801
ORD07984,2024-06-08,ST00869,35,BR00023,CUST09809
ORD07985,2024-09-18,ST00436,41,BR00569,CUST02538
ORD07986,2024-10-08,ST00185,32,BR00890,CUST05446
ORD07987,2024-08-03,ST00133,17,BR00761,CUST05108
ORD07988,2024-10-13,ST00596,24,BR00551,CUST07268
ORD07989,2024-01-06,ST00406,17,BR00550,CUST01831
ORD07990,2024-11-20,ST00968,46,BR00869,CUST07382
ORD07991,2024-02-05,ST00777,19,BR00409,CUST03299
ORD07992,2024-10-15,ST00664,39,BR00160,CUST01344
ORD07993,2024-11-26,ST00310,18,BR00682,CUST02030
ORD07994,2024-05-05,ST00071,3,BR00221,CUST07805
ORD07995,2024-08-11,ST00325,3,BR00768,CUST07296
ORD07996,2024-10-14,ST00899,35,BR00483,CUST08000
ORD07997,2024-03-09,ST00836,44,BR00503,CUST09585
ORD07998,2024-07-08,ST00996,9,BR00603,CUST04983
ORD07999,2024-07-05,ST00449,48,BR00011,CUST06889
ORD08000,2024-07-03,ST00736,22,BR00820,CUST04511
ORD08001,2024-08-11,ST00074,33,BR00886,CUST08844
ORD08002,2024-12-03,ST00231,29,BR00219,CUST09571
ORD08003,2024-05-21,ST00991,15,BR00955,CUST08552
ORD08004,2024-08-26,ST00435,7,BR00173,CUST04971
ORD08005,2024-11-12,ST00303,21,BR00537,CUST00027
ORD08006,2024-08-30,ST00530,30,BR00493,CUST00515
ORD08007,2024-04-16,ST00902,46,BR00647,CUST00709
ORD08008,2024-07-08,ST00986,16,BR00025,CUST09212
ORD08009,2024-01-25,ST00940,39,BR00064,CUST04194
ORD08010,2024-09-17,ST00358,17,BR00381,CUST01723
ORD08011,2024-07-02,ST00725,13,BR00773,CUST00861
ORD08012,2024-01-25,ST00598,44,BR00910,CUST05941
ORD08013,2024-09-09,ST00089,1,BR00705,CUST05095
ORD08014,2024-11-24,ST00709,13,BR00912,CUST00830
ORD08015,2024-04-23,ST00928,43,BR00001,CUST02222
ORD08016,2024-10-19,ST00315,23,BR00365,CUST08579
ORD08017,2024-03-11,ST00219,43,BR00651,CUST01584
ORD08018,2024-03-15,ST00496,42,BR00181,CUST01837
ORD08019,2024-04-18,ST00988,38,BR00651,CUST00689
ORD08020,2024-11-05,ST00824,25,BR00426,CUST08308
ORD08021,2024-09-09,ST00346,20,BR00448,CUST06771
ORD08022,2024-10-01,ST00205,49,BR00521,CUST03534
ORD08023,2024-03-01,ST00896,40,BR00097,CUST00466
ORD08024,2024-02-25,ST00858,23,BR00751,CUST06992
ORD08025,2024-04-21,ST00070,24,BR00750,CUST06290
ORD08026,2024-01-16,ST00835,27,BR00995,CUST06042
ORD08027,2024-04-25,ST00813,35,BR00524,CUST03359
ORD08028,2024-11-08,ST00359,34,BR00035,CUST08714
ORD08029,2024-05-07,ST00598,45,BR00707,CUST06763
ORD08030,2024-09-22,ST00996,6,BR00902,CUST01134
ORD08031,2024-11-14,ST00407,26,BR00003,CUST08821
ORD08032,2024-04-17,ST00049,32,BR00975,CUST06536
ORD08033,2024-03-10,ST00446,39,BR00271,CUST00440
ORD08034,2024-08-23,ST00412,30,BR00566,CUST06654
ORD08035,2024-06-27,ST00743,19,BR00439,CUST05760
ORD08036,2024-08-22,ST00262,26,BR00674,CUST01386
ORD08037,2024-08-19,ST00967,15,BR00550,CUST02500
ORD08038,2024-07-15,ST00708,33,BR00845,CUST07288
ORD08039,2024-06-25,ST00934,39,BR00321,CUST09696
ORD08040,2024-08-24,ST00044,2,BR00964,CUST09183
ORD08041,2024-03-01,ST00698,49,BR00775,CUST06860
ORD08042,2024-05-08,ST00984,29,BR00442,CUST01343
ORD08043,2023-12-27,ST00075,41,BR00939,CUST06943
ORD08044,2024-01-11,ST00268,12,BR00457,CUST01767
ORD08045,2024-12-13,ST00107,39,BR00901,CUST08394
ORD08046,2024-10-28,ST00702,9,BR00819,CUST03178
ORD08047,2024-01-27,ST00588,15,BR00340,CUST05828
ORD08048,2024-06-04,ST00535,23,BR00058,CUST04125
ORD08049,2024-06-06,ST00129,34,BR00877,CUST08078
ORD08050,2024-02-17,ST00218,44,BR00855,CUST09807
ORD08051,2024-10-08,ST00746,21,BR00165,CUST05656
ORD08052,2024-04-05,ST00857,48,BR00529,CUST09833
ORD08053,2024-09-16,ST00186,22,BR00285,CUST08485
ORD08054,2024-02-18,ST00164,19,BR00652,CUST04324
ORD08055,2024-03-02,ST00167,4,BR00817,CUST08394
ORD08056,2024-01-06,ST01000,9,BR00970,CUST09495
ORD08057,2024-03-13,ST00877,46,BR00330,CUST08110
ORD08058,2024-09-03,ST00772,22,BR00237,CUST06861
ORD08059,2024-06-28,ST00588,16,BR00628,CUST04256
ORD08060,2024-05-05,ST00824,24,BR00558,CUST03496
ORD08061,2024-02-17,ST00891,49,BR00142,CUST06274
ORD08062,2024-08-04,ST00663,23,BR00060,CUST09670
ORD08063,2024-07-20,ST00107,19,BR00786,CUST01310
ORD08064,2024-05-31,ST00428,19,BR00186,CUST09389
ORD08065,2024-12-05,ST00319,6,BR00094,CUST00012
ORD08066,2024-10-13,ST00777,49,BR00210,CUST03546
ORD08067,2024-03-09,ST00275,10,BR00411,CUST04065
ORD08068,2024-07-04,ST00442,19,BR00165,CUST07629
ORD08069,2024-09-10,ST00725,31,BR00797,CUST00207
ORD08070,2024-03-13,ST00945,26,BR00112,CUST07134
ORD08071,2024-09-22,ST00215,26,BR00802,CUST06751
ORD08072,2024-08-26,ST00054,32,BR00412,CUST08554
ORD08073,2024-01-28,ST00330,26,BR00667,CUST03779
ORD08074,2024-02-19,ST00080,24,BR00670,CUST06682
ORD08075,2024-09-02,ST00437,3,BR00451,CUST00142
ORD08076,2024-03-24,ST00483,2,BR00551,CUST00265
ORD08077,2024-06-29,ST00937,5,BR00241,CUST06071
ORD08078,2024-07-12,ST00763,16,BR00178,CUST03156
ORD08079,2024-05-30,ST00113,45,BR00393,CUST09140
ORD08080,2024-09-24,ST00736,8,BR00256,CUST08838
ORD08081,2024-04-24,ST00936,42,BR00588,CUST05746
ORD08082,2024-04-21,ST00061,41,BR00730,CUST04640
ORD08083,2024-10-02,ST00069,4,BR00055,CUST05734
ORD08084,2024-01-15,ST00650,1,BR00391,CUST04796
ORD08085,2024-11-27,ST00421,13,BR00955,CUST06135
ORD08086,2024-05-10,ST00726,28,BR00335,CUST00979
ORD08087,2024-05-29,ST00912,11,BR00579,CUST03902
ORD08088,2024-11-23,ST00914,40,BR00312,CUST06208
ORD08089,2024-01-26,ST00386,7,BR00934,CUST01005
ORD08090,2024-11-11,ST00803,7,BR00716,CUST05147
ORD08091,2024-11-27,ST00881,3,BR00875,CUST00964
ORD08092,2023-12-24,ST00707,31,BR00779,CUST00525
ORD08093,2024-01-15,ST00758,9,BR00414,CUST00362
ORD08094,2024-02-23,ST00328,21,BR00886,CUST03317
ORD08095,2024-03-07,ST00877,14,BR00448,CUST04942
ORD08096,2024-07-30,ST00138,44,BR00327,CUST00829
ORD08097,2023-12-29,ST00078,15,BR00198,CUST03063
ORD08098,2024-09-22,ST00506,45,BR00299,CUST09461
ORD08099,2023-12-29,ST00647,5,BR00185,CUST04467
ORD08100,2024-11-24,ST00441,17,BR00703,CUST06765
ORD08101,2024-06-04,ST00999,44,BR00689,CUST02568
ORD08102,2024-05-04,ST00693,27,BR00501,CUST05200
ORD08103,2024-10-13,ST00636,46,BR00735,CUST03561
ORD08104,2024-12-06,ST00227,21,BR00955,CUST04962
ORD08105,2024-05-07,ST00341,31,BR00666,CUST09141
ORD08106,2024-02-27,ST00954,36,BR00492,CUST04735
ORD08107,2024-05-10,ST00591,17,BR00298,CUST09813
ORD08108,2024-07-23,ST00120,32,BR00619,CUST06933
ORD08109,2024-04-08,ST00979,31,BR00411,CUST01928
ORD08110,2024-09-08,ST00015,3,BR00326,CUST08948
ORD08111,2024-09-20,ST00398,21,BR00086,CUST07102
ORD08112,2024-04-09,ST00127,5,BR00164,CUST08012
ORD08113,2024-09-07,ST00918,19,BR00867,CUST06604
ORD08114,2024-10-21,ST00007,49,BR00106,CUST06701
ORD08115,2024-07-27,ST00122,34,BR00636,CUST01723
ORD08116,2024-02-21,ST00954,5,BR00802,CUST05667
ORD08117,2024-07-09,ST00399,1,BR00384,CUST05935
ORD08118,2024-11-29,ST00070,26,BR00213,CUST09341
ORD08119,2024-06-02,ST00539,25,BR00045,CUST05547
ORD08120,2024-10-19,ST00188,12,BR00479,CUST06326
ORD08121,2024-09-16,ST00727,10,BR00735,CUST02987
ORD08122,2024-05-11,ST00468,14,BR00179,CUST09502
ORD08123,2024-07-26,ST00986,39,BR00563,CUST07290
ORD08124,2024-02-06,ST00091,24,BR00843,CUST05603
ORD08125,2023-12-24,ST00216,16,BR00716,CUST05227
ORD08126,2024-05-21,ST00048,2,BR00490,CUST08672
ORD08127,2024-11-14,ST00515,48,BR00683,CUST07116
ORD08128,2024-05-30,ST00201,2,BR00953,CUST02022
ORD08129,2024-10-01,ST00605,35,BR00229,CUST08392
ORD08130,2024-05-05,ST00769,25,BR00913,CUST06796
ORD08131,2024-04-03,ST00160,20,BR00809,CUST02202
ORD08132,2024-07-22,ST00179,23,BR00544,CUST00309
ORD08133,2024-09-03,ST00499,13,BR00858,CUST09577
ORD08134,2024-05-24,ST00654,32,BR00968,CUST08968
ORD08135,2024-10-14,ST00083,45,BR00082,CUST06636
ORD08136,2024-07-25,ST00051,11,BR00071,CUST03153
ORD08137,2024-03-17,ST00093,50,BR00047,CUST05632
ORD08138,2024-12-01,ST00971,30,BR00380,CUST06029
ORD08139,2024-08-23,ST00382,35,BR00668,CUST03364
ORD08140,2024-01-30,ST00380,14,BR00500,CUST07925
ORD08141,2024-10-18,ST00072,25,BR00027,CUST06729
ORD08142,2024-06-16,ST00516,39,BR00618,CUST02107
ORD08143,2024-07-19,ST00292,5,BR00197,CUST05921
ORD08144,2024-10-25,ST00600,24,BR00127,CUST08270
ORD08145,2024-07-09,ST00490,31,BR00487,CUST00422
ORD08146,2024-05-11,ST00524,30,BR00205,CUST01492
ORD08147,2024-01-22,ST00790,44,BR00897,CUST06129
ORD08148,2024-02-25,ST00294,28,BR00609,CUST09102
ORD08149,2024-03-01,ST00127,15,BR00160,CUST08214
ORD08150,2024-08-07,ST00550,29,BR00461,CUST05468
ORD08151,2024-04-08,ST00112,37,BR00962,CUST05530
ORD08152,2024-05-15,ST00359,10,BR00797,CUST09250
ORD08153,2024-08-27,ST00133,4,BR00943,CUST09768
ORD08154,2024-01-13,ST00780,22,BR00567,CUST07043
ORD08155,2024-10-08,ST00039,1,BR00878,CUST05972
ORD08156,2024-03-23,ST00694,16,BR00878,CUST03822
ORD08157,2024-01-24,ST00228,15,BR00651,CUST08187
ORD08158,2024-02-24,ST00063,41,BR00125,CUST00745
ORD08159,2024-07-11,ST00212,32,BR00466,CUST02071
ORD08160,2023-12-24,ST00812,45,BR00252,CUST09651
ORD08161,2024-10-11,ST00980,45,BR00468,CUST02681
ORD08162,2024-05-19,ST00861,5,BR00108,CUST01292
ORD08163,2024-03-01,ST00157,46,BR00907,CUST06753
ORD08164,2024-01-24,ST00044,39,BR00685,CUST06503
ORD08165,2024-05-31,ST00327,31,BR00103,CUST06466
ORD08166,2024-05-07,ST00571,42,BR00638,CUST02364
ORD08167,2024-06-29,ST00541,27,BR00908,CUST04669
ORD08168,2024-06-15,ST00580,5,BR01000,CUST00085
ORD08169,2024-06-20,ST00873,19,BR00497,CUST03276
ORD08170,2024-11-15,ST00557,37,BR00715,CUST09002
ORD08171,2024-07-31,ST00796,23,BR00914,CUST09857
ORD08172,2024-01-14,ST00027,15,BR00853,CUST03364
ORD08173,2024-11-25,ST00870,48,BR00939,CUST02219
ORD08174,2024-05-14,ST00837,26,BR00247,CUST08599
ORD08175,2024-06-29,ST00099,47,BR00173,CUST02001
ORD08176,2024-02-06,ST00511,11,BR00400,CUST04374
ORD08177,2024-12-12,ST00075,26,BR00276,CUST03082
ORD08178,2024-09-26,ST00789,37,BR00735,CUST05791
ORD08179,2024-08-01,ST00526,10,BR00095,CUST03393
ORD08180,2024-09-15,ST00571,19,BR00912,CUST00417
ORD08181,2024-08-11,ST00613,8,BR00893,CUST00702
ORD08182,2024-08-22,ST00882,35,BR00534,CUST05667
ORD08183,2024-08-25,ST00036,47,BR00999,CUST08145
ORD08184,2024-03-07,ST00828,17,BR00405,CUST00934
ORD08185,2024-02-06,ST00170,4,BR00368,CUST02832
ORD08186,2024-07-08,ST00681,35,BR00141,CUST08616
ORD08187,2024-10-14,ST00515,16,BR00820,CUST09609
ORD08188,2024-01-15,ST00139,35,BR00171,CUST03405
ORD08189,2024-01-23,ST00628,46,BR00614,CUST06472
ORD08190,2024-06-25,ST00473,31,BR00226,CUST03270
ORD08191,2024-11-28,ST00871,30,BR00097,CUST01209
ORD08192,2024-02-28,ST00391,1,BR00808,CUST02019
ORD08193,2024-01-18,ST00460,24,BR00921,CUST05606
ORD08194,2024-01-31,ST00942,7,BR00059,CUST00322
ORD08195,2024-08-25,ST00763,20,BR00100,CUST03536
ORD08196,2024-05-21,ST00269,14,BR00652,CUST03108
ORD08197,2024-04-05,ST00549,2,BR00075,CUST01133
ORD08198,2024-11-12,ST00267,16,BR00184,CUST04360
ORD08199,2024-09-15,ST00840,17,BR00231,CUST03582
ORD08200,2024-07-28,ST00188,16,BR00999,CUST07056
ORD08201,2024-04-30,ST00602,42,BR00468,CUST01189
ORD08202,2024-05-13,ST00179,24,BR00659,CUST03770
ORD08203,2024-05-01,ST00913,11,BR00527,CUST07900
ORD08204,2024-05-18,ST00342,21,BR00364,CUST09241
ORD08205,2024-08-12,ST00229,22,BR00222,CUST02814
ORD08206,2024-01-29,ST00787,32,BR00975,CUST02225
ORD08207,2024-08-13,ST00011,22,BR00589,CUST09891
ORD08208,2024-01-31,ST00491,40,BR00377,CUST01185
ORD08209,2023-12-20,ST00811,5,BR00626,CUST01735
ORD08210,2024-01-09,ST00901,25,BR00268,CUST02871
ORD08211,2024-05-28,ST00723,16,BR00569,CUST08700
ORD08212,2024-07-25,ST00723,16,BR00190,CUST05166
ORD08213,2024-01-31,ST00740,23,BR00744,CUST09096
ORD08214,2024-01-11,ST00827,32,BR00881,CUST04032
ORD08215,2024-09-11,ST00948,36,BR00962,CUST01546
ORD08216,2024-01-21,ST00056,29,BR00144,CUST02840
ORD08217,2024-10-09,ST00379,31,BR00028,CUST04494
ORD08218,2024-07-19,ST00563,31,BR00001,CUST01769
ORD08219,2024-06-12,ST00649,22,BR00757,CUST08505
ORD08220,2024-03-06,ST00149,45,BR00764,CUST04236
ORD08221,2024-05-01,ST00521,13,BR00095,CUST04267
ORD08222,2024-12-04,ST00619,29,BR00936,CUST06095
ORD08223,2024-09-01,ST00502,30,BR00684,CUST05177
ORD08224,2024-02-23,ST00513,13,BR00963,CUST03660
ORD08225,2024-12-06,ST00365,8,BR00695,CUST07056
ORD08226,2024-06-25,ST00724,6,BR00083,CUST01305
ORD08227,2024-10-03,ST00967,36,BR00123,CUST04079
ORD08228,2024-08-09,ST00955,29,BR00351,CUST02835
