HistoryID,CardID,StatusChangeDate,PreviousCardType,NewCardType,SpendingDuringPeriod
15095,CARD_8e5d6b97,2023-07-21,MEMBERSHIP,GOLD,8565740.9
15096,CARD_8e5d6b97,2023-10-19,GOLD,SILVER,1848036.67
15097,CARD_3657bb11,2023-07-30,MEMBERSHIP,SILVER,6198639.49
15098,CARD_3657bb11,2023-10-28,SILVER,GOLD,8324541.59
15099,CARD_886777fe,2023-12-08,MEMBERSHIP,SILVER,7745035.47
15100,CARD_886777fe,2024-03-07,SILVER,GOLD,6389136.36
15101,CARD_a77c30b4,2024-10-27,MEMBERSHIP,SILVER,3635464.94
15102,CARD_bcf1e00d,2023-06-12,MEMBERSHIP,SILVER,5056207.31
15103,CARD_bcf1e00d,2023-09-10,SILVER,GOLD,3777118.84
15104,CARD_74c711b0,2023-11-23,MEMBERSHIP,SILVER,2145508.65
15105,CARD_22f11b90,2023-08-28,MEMBERSHIP,GOLD,8460003.82
15106,CARD_10516127,2023-11-28,MEMBERSHIP,SILVER,3662571.09
15107,CARD_e1ebb1c3,2023-11-19,MEMBERSHIP,GOLD,10968854.07
15108,CARD_af2e3378,2024-03-30,MEMBERSHIP,SILVER,4450760.02
15109,CARD_af2e3378,2024-09-26,SILVER,GOLD,1356679.68
15110,CARD_c54861dd,2024-06-03,MEMBERSHIP,SILVER,5556125.02
15111,CARD_0fb9bfc5,2024-03-22,MEMBERSHIP,SILVER,9658516.1
15112,CARD_0fb9bfc5,2024-06-20,SILVER,GOLD,8253734.06
15113,CARD_3aaae222,2023-03-18,MEMBERSHIP,SILVER,5662571.96
15114,CARD_3aaae222,2023-06-16,SILVER,GOLD,7533102.67
15115,CARD_3aaae222,2023-09-14,GOLD,SILVER,4064339.76
15116,CARD_3aaae222,2023-12-13,SILVER,GOLD,2191612.37
15117,CARD_0596fee7,2023-07-15,MEMBERSHIP,SILVER,8068571.78
15118,CARD_0596fee7,2023-10-13,SILVER,GOLD,9146412.65
15119,CARD_725a5098,2024-04-28,MEMBERSHIP,SILVER,3618248.24
15120,CARD_3504f2ff,2023-04-16,MEMBERSHIP,SILVER,2135877.5
15121,CARD_3504f2ff,2023-07-15,SILVER,GOLD,5434147.9
15122,CARD_9ad31624,2023-09-25,MEMBERSHIP,SILVER,3814525.96
15123,CARD_9ad31624,2024-03-23,SILVER,GOLD,3555476.96
15124,CARD_a789ae76,2023-11-03,MEMBERSHIP,SILVER,5521466.93
15125,CARD_a789ae76,2024-02-01,SILVER,GOLD,8891985.41
15126,CARD_a789ae76,2024-05-01,GOLD,SILVER,3111591.11
15127,CARD_77e9177f,2024-03-22,MEMBERSHIP,SILVER,2308752.95
15128,CARD_ba17fc78,2023-05-15,MEMBERSHIP,SILVER,6114071.42
15129,CARD_ba17fc78,2023-08-13,SILVER,GOLD,5231068.36
15130,CARD_ba17fc78,2023-11-11,GOLD,SILVER,5489044.77
15131,CARD_ba17fc78,2024-02-09,SILVER,GOLD,3985330.55
15132,CARD_c5b85385,2023-11-23,MEMBERSHIP,SILVER,3030274.56
15133,CARD_c5b85385,2024-05-21,SILVER,GOLD,4563929.02
15134,CARD_13d80240,2023-06-13,MEMBERSHIP,GOLD,10608983.15
15135,CARD_13d80240,2024-03-09,GOLD,SILVER,4307684.41
15136,CARD_edb5b0cf,2023-12-13,MEMBERSHIP,SILVER,1091136.71
15137,CARD_b60da99b,2024-03-12,MEMBERSHIP,GOLD,10142370.23
15138,CARD_0b5fafea,2023-12-03,MEMBERSHIP,SILVER,2389468.72
15139,CARD_0c711fca,2024-02-29,MEMBERSHIP,SILVER,3752834.74
15140,CARD_20594ba5,2024-08-05,MEMBERSHIP,SILVER,774679.28
15141,CARD_ccb03efe,2023-09-20,MEMBERSHIP,SILVER,6360114.61
15142,CARD_ccb03efe,2023-12-19,SILVER,GOLD,3498816.65
15143,CARD_a1e474e3,2024-02-06,MEMBERSHIP,SILVER,4092291.95
15144,CARD_b9097004,2024-07-19,MEMBERSHIP,SILVER,8438371.02
15145,CARD_b9097004,2024-10-17,SILVER,GOLD,1707430.98
15146,CARD_706a6352,2023-12-16,MEMBERSHIP,SILVER,2537837.31
15147,CARD_99d612ed,2024-09-16,MEMBERSHIP,SILVER,3566639.52
15148,CARD_eedf1085,2023-06-28,MEMBERSHIP,SILVER,7259067.6
15149,CARD_eedf1085,2023-09-26,SILVER,GOLD,5056254.05
15150,CARD_eedf1085,2023-12-25,GOLD,SILVER,7165406.7
15151,CARD_eedf1085,2024-03-24,SILVER,GOLD,4288680.82
15152,CARD_4eef1f1e,2023-08-05,MEMBERSHIP,SILVER,1307875.96
15153,CARD_4eef1f1e,2024-02-01,SILVER,GOLD,6097496.45
15154,CARD_6511838a,2023-10-27,MEMBERSHIP,GOLD,8941251.7
15155,CARD_6511838a,2024-01-25,GOLD,SILVER,4660614.35
15156,CARD_e6679428,2024-03-19,MEMBERSHIP,SILVER,4836708.06
15157,CARD_e6679428,2024-06-17,SILVER,GOLD,7381176.79
15158,CARD_e6679428,2024-09-15,GOLD,SILVER,374878.79
15159,CARD_9705c14f,2023-01-18,MEMBERSHIP,SILVER,7493903.31
15160,CARD_9705c14f,2023-04-18,SILVER,GOLD,8569859.18
15161,CARD_9705c14f,2023-07-17,GOLD,SILVER,5970485.58
15162,CARD_9705c14f,2023-10-15,SILVER,GOLD,8177693.75
15163,CARD_043564fe,2024-03-25,MEMBERSHIP,SILVER,8468850.59
15164,CARD_043564fe,2024-06-23,SILVER,GOLD,5300722.01
15165,CARD_411a8f20,2024-08-20,MEMBERSHIP,SILVER,5131064.24
15166,CARD_411a8f20,2024-11-18,SILVER,GOLD,6146628.83
15167,CARD_49de22c8,2024-04-26,MEMBERSHIP,SILVER,3257532.18
15168,CARD_49de22c8,2024-10-23,SILVER,GOLD,2056041.66
15169,CARD_306a13ed,2024-07-02,MEMBERSHIP,SILVER,4953274.64
15170,CARD_306a13ed,2024-12-29,SILVER,GOLD,8471576.75
15171,CARD_b6b94f8c,2024-04-30,MEMBERSHIP,SILVER,5199932.25
15172,CARD_b6b94f8c,2024-10-27,SILVER,GOLD,5773927.7
15173,CARD_92d5b485,2023-07-07,MEMBERSHIP,SILVER,2344818.71
15174,CARD_a4a5a9a3,2023-09-29,MEMBERSHIP,SILVER,3789451.3
15175,CARD_a4a5a9a3,2024-03-27,SILVER,GOLD,1314314.4
15176,CARD_147c513c,2023-05-30,MEMBERSHIP,SILVER,1684355.81
15177,CARD_147c513c,2023-11-26,SILVER,GOLD,4789948.14
15178,CARD_adda07f7,2024-07-28,MEMBERSHIP,SILVER,5099441.27
15179,CARD_2a127ffa,2023-01-06,MEMBERSHIP,SILVER,7666230.21
15180,CARD_2a127ffa,2023-04-06,SILVER,GOLD,2469671.55
15181,CARD_2a127ffa,2023-10-03,GOLD,SILVER,4921140.87
15182,CARD_ebefaaf9,2024-02-09,MEMBERSHIP,SILVER,4726496.48
15183,CARD_ebefaaf9,2024-08-07,SILVER,GOLD,5928104.48
15184,CARD_cbc76d93,2024-12-09,MEMBERSHIP,SILVER,5851433.53
15185,CARD_ef524858,2024-01-06,MEMBERSHIP,SILVER,1940455.43
15186,CARD_d2739136,2023-04-19,MEMBERSHIP,SILVER,3377364.78
15187,CARD_e2d9735e,2024-05-14,MEMBERSHIP,SILVER,1076518.07
15188,CARD_6a6f093c,2024-02-25,MEMBERSHIP,SILVER,3560604.79
15189,CARD_6a6f093c,2024-05-25,SILVER,GOLD,3099996.07
15190,CARD_9928c849,2023-09-28,MEMBERSHIP,SILVER,4251371.91
15191,CARD_81cab227,2023-09-09,MEMBERSHIP,SILVER,2082917.12
15192,CARD_5263dd78,2023-09-03,MEMBERSHIP,SILVER,2916937.84
15193,CARD_b47fca73,2024-06-22,MEMBERSHIP,SILVER,6508625.73
15194,CARD_b47fca73,2024-09-20,SILVER,GOLD,4466486.04
15195,CARD_c174792a,2023-09-11,MEMBERSHIP,SILVER,4826878.46
15196,CARD_c174792a,2024-03-09,SILVER,GOLD,3274733.86
15197,CARD_35a74e5f,2024-07-15,MEMBERSHIP,SILVER,2604737.9
15198,CARD_3ed4812e,2025-01-02,MEMBERSHIP,SILVER,2303464.51
15199,CARD_00079dc4,2023-05-23,MEMBERSHIP,SILVER,5014632.95
15200,CARD_aebea881,2023-06-27,MEMBERSHIP,GOLD,8895492.62
15201,CARD_aebea881,2023-12-24,GOLD,SILVER,5986036.31
15202,CARD_a0f49058,2024-05-31,MEMBERSHIP,SILVER,6590169.25
15203,CARD_8034e7ad,2023-02-20,MEMBERSHIP,SILVER,9859140.98
15204,CARD_8034e7ad,2023-05-21,SILVER,GOLD,3620187.14
15205,CARD_6912bf9b,2023-04-18,MEMBERSHIP,SILVER,6966085.63
15206,CARD_6912bf9b,2023-10-15,SILVER,GOLD,7145348.96
15207,CARD_4d4b030e,2024-03-30,MEMBERSHIP,SILVER,2845626.99
15208,CARD_a8d308ec,2024-05-04,MEMBERSHIP,SILVER,7319274.59
15209,CARD_a8d308ec,2024-08-02,SILVER,GOLD,4798360.3
15210,CARD_a8d308ec,2024-10-31,GOLD,SILVER,4183527.2
15211,CARD_486949d4,2023-04-09,MEMBERSHIP,SILVER,4543194.23
15212,CARD_486949d4,2023-07-08,SILVER,GOLD,4613570.07
15213,CARD_6b76c8d6,2023-08-18,MEMBERSHIP,SILVER,1598395.26
15214,CARD_6b76c8d6,2023-11-16,SILVER,GOLD,5476967.96
15215,CARD_f106107b,2024-08-11,MEMBERSHIP,SILVER,4696248.77
15216,CARD_13b70cbd,2024-04-25,MEMBERSHIP,SILVER,3315263.51
15217,CARD_13b70cbd,2024-07-24,SILVER,GOLD,3126881.92
15218,CARD_7be196a5,2023-04-08,MEMBERSHIP,SILVER,9146878.67
15219,CARD_7be196a5,2023-10-05,SILVER,GOLD,984886.92
15220,CARD_30baf162,2024-07-20,MEMBERSHIP,SILVER,6318194.68
15221,CARD_b3274a7a,2023-05-16,MEMBERSHIP,SILVER,6263182.4
15222,CARD_b3274a7a,2023-08-14,SILVER,GOLD,3820624.43
15223,CARD_b3274a7a,2024-02-10,GOLD,SILVER,4968556.46
15224,CARD_014cca52,2024-06-21,MEMBERSHIP,SILVER,4334532.93
15225,CARD_014cca52,2024-12-18,SILVER,GOLD,532261.2
15226,CARD_16a10972,2024-10-10,MEMBERSHIP,SILVER,2327923.6
15227,CARD_d2bc6438,2024-01-18,MEMBERSHIP,SILVER,2007457.66
15228,CARD_d2bc6438,2024-07-16,SILVER,GOLD,6059709.82
15229,CARD_e5308486,2024-03-14,MEMBERSHIP,SILVER,3432003.77
15230,CARD_29dde92b,2023-06-07,MEMBERSHIP,SILVER,5757771.72
15231,CARD_29dde92b,2023-09-05,SILVER,GOLD,7553311.22
15232,CARD_d47eeaf6,2024-01-15,MEMBERSHIP,SILVER,9317515.16
15233,CARD_d47eeaf6,2024-04-14,SILVER,GOLD,2792525.81
15234,CARD_1fb87004,2024-12-06,MEMBERSHIP,GOLD,6769172.75
15235,CARD_d8402709,2024-07-27,MEMBERSHIP,SILVER,4499670.89
15236,CARD_d8402709,2024-10-25,SILVER,GOLD,5569713.6
15237,CARD_09b3f8fa,2024-11-15,MEMBERSHIP,SILVER,1505590.69
15238,CARD_08a78388,2023-06-08,MEMBERSHIP,SILVER,6264518.42
15239,CARD_08a78388,2023-12-05,SILVER,GOLD,7535175.88
15240,CARD_a5538701,2023-10-04,MEMBERSHIP,SILVER,3818645.08
15241,CARD_de20f72f,2023-04-21,MEMBERSHIP,SILVER,7624982.19
15242,CARD_de20f72f,2023-10-18,SILVER,GOLD,1556335.64
15243,CARD_0f02f1eb,2023-07-23,MEMBERSHIP,GOLD,7827431.31
15244,CARD_77f984d1,2023-11-21,MEMBERSHIP,SILVER,6081972.44
15245,CARD_77f984d1,2024-02-19,SILVER,GOLD,6748536.8
15246,CARD_638b5269,2023-11-03,MEMBERSHIP,SILVER,858766.43
15247,CARD_638b5269,2024-02-01,SILVER,GOLD,5071751.76
15248,CARD_5b668589,2024-10-27,MEMBERSHIP,SILVER,7096068.74
15249,CARD_78f880f5,2024-04-08,MEMBERSHIP,SILVER,1287170.56
15250,CARD_78f880f5,2024-10-05,SILVER,GOLD,4683561.98
15251,CARD_3bee2cf8,2023-10-30,MEMBERSHIP,SILVER,5377205.07
15252,CARD_3bee2cf8,2024-04-27,SILVER,GOLD,3728073.33
15253,CARD_debc8de1,2024-10-12,MEMBERSHIP,SILVER,4986426.87
15254,CARD_a26b9e9e,2024-06-11,MEMBERSHIP,SILVER,5326467.42
15255,CARD_a26b9e9e,2024-09-09,SILVER,GOLD,4423751.13
15256,CARD_f8211fda,2023-07-15,MEMBERSHIP,SILVER,3713234.27
15257,CARD_f8211fda,2023-10-13,SILVER,GOLD,3565963.98
15258,CARD_a9f8e8eb,2023-08-11,MEMBERSHIP,SILVER,8348879.28
15259,CARD_a9f8e8eb,2024-02-07,SILVER,GOLD,5190255.65
15260,CARD_18462385,2023-08-29,MEMBERSHIP,SILVER,4547585.38
15261,CARD_18462385,2024-02-25,SILVER,GOLD,2949612.1
15262,CARD_b70fedb4,2023-02-08,MEMBERSHIP,SILVER,5054071.5
15263,CARD_b70fedb4,2023-08-07,SILVER,GOLD,2294333.47
15264,CARD_b70fedb4,2023-11-05,GOLD,SILVER,32759.72
15265,CARD_426b5497,2023-12-02,MEMBERSHIP,SILVER,2260041.27
15266,CARD_b3c87fe1,2023-08-23,MEMBERSHIP,SILVER,8186761.88
15267,CARD_b3c87fe1,2023-11-21,SILVER,GOLD,2959181.62
15268,CARD_e9c14fe9,2024-06-23,MEMBERSHIP,SILVER,3865520.91
15269,CARD_e9c14fe9,2024-12-20,SILVER,GOLD,1421253.87
15270,CARD_1b2a2864,2024-03-08,MEMBERSHIP,SILVER,4410962.55
15271,CARD_ddce9bd6,2024-01-06,MEMBERSHIP,SILVER,5075320.41
15272,CARD_0ea14bae,2024-04-05,MEMBERSHIP,SILVER,1611662.23
15273,CARD_4168d410,2023-09-30,MEMBERSHIP,GOLD,10057336.16
15274,CARD_4168d410,2023-12-29,GOLD,SILVER,6870045.33
15275,CARD_4168d410,2024-03-28,SILVER,GOLD,1216350.17
15276,CARD_4168d410,2024-06-26,GOLD,SILVER,5079134.51
15277,CARD_27f215fb,2023-08-12,MEMBERSHIP,SILVER,2263694.15
15278,CARD_ab958bc3,2024-06-16,MEMBERSHIP,SILVER,8572860.48
15279,CARD_ab958bc3,2024-09-14,SILVER,GOLD,8589036.66
15280,CARD_ab958bc3,2024-12-13,GOLD,SILVER,8208640.91
15281,CARD_afc5c3bd,2024-01-30,MEMBERSHIP,SILVER,2415088.77
15282,CARD_90c586e7,2023-11-30,MEMBERSHIP,SILVER,2118425.55
15283,CARD_90c586e7,2024-05-28,SILVER,GOLD,5368938.07
15284,CARD_e69a7aae,2024-11-01,MEMBERSHIP,SILVER,932311.09
15285,CARD_f010d8e5,2024-10-27,MEMBERSHIP,SILVER,1505060.07
15286,CARD_a3214844,2024-07-13,MEMBERSHIP,SILVER,3128261.18
15287,CARD_431db702,2024-06-22,MEMBERSHIP,SILVER,5229438.5
15288,CARD_431db702,2024-09-20,SILVER,GOLD,1890400.31
15289,CARD_e699c90b,2023-08-24,MEMBERSHIP,SILVER,6288459.38
15290,CARD_e699c90b,2024-02-20,SILVER,GOLD,5498432.35
15291,CARD_3d4b4ef0,2024-07-21,MEMBERSHIP,SILVER,5640277.16
15292,CARD_7f36a866,2024-05-29,MEMBERSHIP,SILVER,3990007.39
15293,CARD_7f36a866,2024-11-25,SILVER,GOLD,1696279.98
15294,CARD_ca3adf94,2023-10-31,MEMBERSHIP,SILVER,3493354.4
15295,CARD_ca3adf94,2024-01-29,SILVER,GOLD,5988859.59
15296,CARD_0a5cccd8,2024-06-12,MEMBERSHIP,SILVER,3101814.18
15297,CARD_2505553b,2023-12-18,MEMBERSHIP,SILVER,8050960.29
15298,CARD_2505553b,2024-03-17,SILVER,GOLD,2277915.66
15299,CARD_38ce623a,2024-08-02,MEMBERSHIP,SILVER,6606756.38
15300,CARD_d6d7f49f,2024-06-02,MEMBERSHIP,SILVER,7100950.33
15301,CARD_ea00d570,2024-03-07,MEMBERSHIP,SILVER,5718874.23
15302,CARD_ea00d570,2024-06-05,SILVER,GOLD,6377768.16
15303,CARD_1d168ca4,2023-12-28,MEMBERSHIP,SILVER,5495554.97
15304,CARD_1d168ca4,2024-09-23,SILVER,GOLD,2596845.19
15305,CARD_9d167b93,2023-05-23,MEMBERSHIP,SILVER,2533207.12
15306,CARD_9d167b93,2023-11-19,SILVER,GOLD,2254853.02
15307,CARD_2eb9b7cc,2024-06-25,MEMBERSHIP,SILVER,1309537.57
15308,CARD_c4de2948,2024-10-28,MEMBERSHIP,SILVER,7390453.18
15309,CARD_7c3fe1af,2024-12-14,MEMBERSHIP,SILVER,3628789.72
15310,CARD_0a706f33,2024-04-30,MEMBERSHIP,SILVER,4567340.54
15311,CARD_244dbb2a,2023-12-22,MEMBERSHIP,SILVER,2093113.53
15312,CARD_de58ab6c,2024-11-27,MEMBERSHIP,SILVER,2271090.32
15313,CARD_54c56e01,2024-10-04,MEMBERSHIP,SILVER,2226704.74
15314,CARD_54c56e01,2025-01-02,SILVER,GOLD,7220883.77
15315,CARD_ebafb5f8,2023-12-03,MEMBERSHIP,SILVER,2605025.96
15316,CARD_fa8401e1,2024-07-12,MEMBERSHIP,SILVER,6300685.51
15317,CARD_846eeefe,2023-11-15,MEMBERSHIP,SILVER,5529511.08
15318,CARD_9b9e135a,2023-11-20,MEMBERSHIP,SILVER,2191426.79
15319,CARD_e5729988,2023-12-09,MEMBERSHIP,SILVER,8014577.54
15320,CARD_e5729988,2024-06-06,SILVER,GOLD,10590709.55
15321,CARD_e5729988,2024-09-04,GOLD,SILVER,10414988.49
15322,CARD_bc654408,2023-06-08,MEMBERSHIP,SILVER,4856060.78
15323,CARD_bc654408,2023-09-06,SILVER,GOLD,2449876.06
15324,CARD_bc654408,2023-12-05,GOLD,SILVER,7963548.09
15325,CARD_68c0a4ee,2023-10-04,MEMBERSHIP,SILVER,2070331.16
15326,CARD_b716fb8b,2023-05-05,MEMBERSHIP,GOLD,10731860.86
15327,CARD_16e01399,2023-04-26,MEMBERSHIP,SILVER,2508591.36
15328,CARD_f855c5c5,2023-06-10,MEMBERSHIP,SILVER,5328740.66
15329,CARD_f855c5c5,2023-09-08,SILVER,GOLD,4994375.65
15330,CARD_f855c5c5,2023-12-07,GOLD,SILVER,1875359.33
15331,CARD_e8a7ef52,2023-10-14,MEMBERSHIP,SILVER,5425280.99
15332,CARD_e8a7ef52,2024-07-10,SILVER,GOLD,5608589.93
15333,CARD_3d100f3b,2023-02-02,MEMBERSHIP,SILVER,7607391.35
15334,CARD_3d100f3b,2023-05-03,SILVER,GOLD,4540708.12
15335,CARD_ea5a5e7d,2023-06-20,MEMBERSHIP,GOLD,9721987.47
15336,CARD_154b2fba,2024-10-16,MEMBERSHIP,SILVER,8774627.04
15337,CARD_9f07d7a0,2024-03-24,MEMBERSHIP,SILVER,4775460.18
15338,CARD_9f07d7a0,2024-06-22,SILVER,GOLD,6006444.3
15339,CARD_b664fb88,2024-07-02,MEMBERSHIP,SILVER,10296031.98
15340,CARD_b664fb88,2024-09-30,SILVER,GOLD,2209783.51
15341,CARD_014e5c3b,2024-08-30,MEMBERSHIP,SILVER,2627649.13
15342,CARD_f3f4d61f,2024-02-28,MEMBERSHIP,SILVER,5039493.44
15343,CARD_f3f4d61f,2024-08-26,SILVER,GOLD,4776027.17
15344,CARD_25d702c3,2024-08-09,MEMBERSHIP,SILVER,7545064.81
15345,CARD_25d702c3,2024-11-07,SILVER,GOLD,2920865.13
15346,CARD_03751d0d,2024-03-25,MEMBERSHIP,SILVER,3591852.92
15347,CARD_03751d0d,2024-06-23,SILVER,GOLD,6640130.33
15348,CARD_03751d0d,2024-09-21,GOLD,SILVER,5865477.96
15349,CARD_b5e16552,2024-12-31,MEMBERSHIP,SILVER,5726575.08
15350,CARD_6564621c,2024-04-27,MEMBERSHIP,SILVER,3513032.27
15351,CARD_6564621c,2024-07-26,SILVER,GOLD,9229364.31
15352,CARD_6564621c,2024-10-24,GOLD,SILVER,8729107.02
15353,CARD_d8ba22fb,2023-10-13,MEMBERSHIP,SILVER,2005052.27
15354,CARD_52a34140,2024-07-05,MEMBERSHIP,GOLD,8162980.99
15355,CARD_eccdd9ab,2024-01-05,MEMBERSHIP,SILVER,5199116.21
15356,CARD_d8fdce34,2023-05-08,MEMBERSHIP,SILVER,3132387.94
15357,CARD_71c1775d,2024-07-09,MEMBERSHIP,SILVER,2064503.96
15358,CARD_418cea3e,2023-08-07,MEMBERSHIP,SILVER,6780764.66
15359,CARD_418cea3e,2024-02-03,SILVER,GOLD,9176027.6
15360,CARD_6c2d728a,2023-09-19,MEMBERSHIP,SILVER,6019464.6
15361,CARD_6c2d728a,2023-12-18,SILVER,GOLD,3066411.29
15362,CARD_8428058d,2024-11-25,MEMBERSHIP,SILVER,9676810.41
15363,CARD_3b4857ab,2024-11-10,MEMBERSHIP,SILVER,7079404.69
15364,CARD_97c699c5,2024-05-30,MEMBERSHIP,SILVER,2971364.54
15365,CARD_02827656,2024-07-27,MEMBERSHIP,SILVER,4363812.78
15366,CARD_b01d0e7d,2024-03-16,MEMBERSHIP,SILVER,2281891.29
15367,CARD_b23401ee,2024-08-01,MEMBERSHIP,GOLD,7817846.96
15368,CARD_9a694a36,2023-10-24,MEMBERSHIP,SILVER,6136643.08
15369,CARD_9a694a36,2024-01-22,SILVER,GOLD,4503443.2
15370,CARD_8d9224b0,2024-02-12,MEMBERSHIP,SILVER,1798277.55
15371,CARD_55ea2938,2024-02-11,MEMBERSHIP,SILVER,4077339.95
15372,CARD_a76ddbe4,2024-08-29,MEMBERSHIP,SILVER,3090270.79
15373,CARD_a76ddbe4,2024-11-27,SILVER,GOLD,4252674.66
15374,CARD_eeefa32b,2024-02-02,MEMBERSHIP,SILVER,2391163.53
15375,CARD_b2f99bed,2023-12-30,MEMBERSHIP,SILVER,9777920.23
15376,CARD_b2f99bed,2024-03-29,SILVER,GOLD,934565.83
15377,CARD_6bee909d,2023-12-20,MEMBERSHIP,SILVER,7073103.33
15378,CARD_6bee909d,2024-09-15,SILVER,GOLD,3488905.63
15379,CARD_87e2af25,2024-10-04,MEMBERSHIP,SILVER,3789184.61
15380,CARD_46d17f3a,2024-02-27,MEMBERSHIP,SILVER,6024143.85
15381,CARD_46d17f3a,2024-08-25,SILVER,GOLD,8883396.47
15382,CARD_d129d5c6,2024-05-27,MEMBERSHIP,SILVER,7515893.13
15383,CARD_d129d5c6,2024-08-25,SILVER,GOLD,7709934.99
15384,CARD_50559c9a,2024-05-29,MEMBERSHIP,SILVER,3256427.77
15385,CARD_50559c9a,2024-11-25,SILVER,GOLD,472478.59
15386,CARD_a2a6ebfc,2024-12-09,MEMBERSHIP,SILVER,8342320.94
15387,CARD_e6387a6e,2024-03-17,MEMBERSHIP,SILVER,5956834.79
15388,CARD_e6387a6e,2024-06-15,SILVER,GOLD,6020242.37
15389,CARD_7ac17603,2023-04-16,MEMBERSHIP,SILVER,4323024.44
15390,CARD_7ac17603,2023-10-13,SILVER,GOLD,1883812.0
15391,CARD_dc4702ca,2024-06-17,MEMBERSHIP,SILVER,2108234.24
15392,CARD_ffa26322,2024-10-17,MEMBERSHIP,SILVER,3137814.1
15393,CARD_f7fc815a,2024-05-26,MEMBERSHIP,SILVER,5185228.13
15394,CARD_f7fc815a,2024-08-24,SILVER,GOLD,4778864.57
15395,CARD_f7fc815a,2024-11-22,GOLD,SILVER,5734124.9
15396,CARD_0f659894,2024-06-19,MEMBERSHIP,SILVER,7924499.59
15397,CARD_0f659894,2024-09-17,SILVER,GOLD,4611492.67
15398,CARD_89383f77,2023-05-18,MEMBERSHIP,SILVER,7082967.76
15399,CARD_89383f77,2023-08-16,SILVER,GOLD,7001083.13
15400,CARD_04c5dee5,2024-02-29,MEMBERSHIP,GOLD,8288725.43
15401,CARD_04c5dee5,2024-05-29,GOLD,SILVER,8116364.28
15402,CARD_65f982a3,2024-05-30,MEMBERSHIP,SILVER,4456662.16
15403,CARD_b73afd70,2024-07-19,MEMBERSHIP,SILVER,2593331.72
15404,CARD_c46d24d8,2024-06-27,MEMBERSHIP,GOLD,8720942.14
15405,CARD_7fb365ad,2024-04-16,MEMBERSHIP,SILVER,1621838.2
15406,CARD_7fb365ad,2024-10-13,SILVER,GOLD,5371700.74
15407,CARD_f07da238,2024-07-12,MEMBERSHIP,SILVER,7244024.96
15408,CARD_8ac204f0,2023-12-22,MEMBERSHIP,SILVER,2124479.88
15409,CARD_9789d7a5,2024-02-06,MEMBERSHIP,SILVER,2014804.12
15410,CARD_1bfaadc8,2024-01-03,MEMBERSHIP,SILVER,6021809.2
15411,CARD_1bfaadc8,2024-04-02,SILVER,GOLD,6451751.26
15412,CARD_30320873,2024-10-31,MEMBERSHIP,SILVER,2346228.28
15413,CARD_024dbdd5,2024-08-19,MEMBERSHIP,SILVER,7538975.15
15414,CARD_024dbdd5,2024-11-17,SILVER,GOLD,3643382.36
15415,CARD_be7a2813,2024-03-23,MEMBERSHIP,SILVER,570100.25
15416,CARD_bf94a498,2023-11-11,MEMBERSHIP,SILVER,2186228.33
15417,CARD_d28a9568,2024-06-12,MEMBERSHIP,SILVER,5445963.84
15418,CARD_44e77983,2023-11-26,MEMBERSHIP,SILVER,8837997.88
15419,CARD_44e77983,2024-02-24,SILVER,GOLD,1413130.98
15420,CARD_bc7f38d2,2024-07-13,MEMBERSHIP,SILVER,2094474.27
15421,CARD_dadfa98d,2023-11-14,MEMBERSHIP,SILVER,4966876.65
15422,CARD_dadfa98d,2024-02-12,SILVER,GOLD,2991328.15
15423,CARD_869e3736,2024-10-24,MEMBERSHIP,SILVER,7466844.27
15424,CARD_1a737f45,2023-09-05,MEMBERSHIP,SILVER,4430421.87
15425,CARD_c9341997,2023-10-25,MEMBERSHIP,SILVER,2692767.3
15426,CARD_dbe6baff,2024-06-29,MEMBERSHIP,SILVER,3348673.89
15427,CARD_dbe6baff,2024-12-26,SILVER,GOLD,3317525.61
15428,CARD_58dcd9b9,2023-08-15,MEMBERSHIP,SILVER,1096756.64
15429,CARD_f55b8be3,2023-11-05,MEMBERSHIP,SILVER,2892127.46
15430,CARD_ed481b32,2023-12-14,MEMBERSHIP,SILVER,8047648.01
15431,CARD_ed481b32,2024-03-13,SILVER,GOLD,6451428.42
15432,CARD_ed481b32,2024-06-11,GOLD,SILVER,1287810.24
15433,CARD_f04aa8d1,2024-10-28,MEMBERSHIP,SILVER,6642141.89
15434,CARD_826bdceb,2023-06-20,MEMBERSHIP,SILVER,6930750.84
15435,CARD_826bdceb,2024-03-16,SILVER,GOLD,1531641.02
15436,CARD_f0ab189f,2024-07-14,MEMBERSHIP,SILVER,6878369.17
15437,CARD_19847c52,2024-05-07,MEMBERSHIP,SILVER,5433837.14
15438,CARD_34037261,2023-10-21,MEMBERSHIP,SILVER,3753189.75
15439,CARD_34037261,2024-01-19,SILVER,GOLD,9140921.98
15440,CARD_ceb41409,2023-11-01,MEMBERSHIP,SILVER,3352119.73
15441,CARD_07775898,2024-10-27,MEMBERSHIP,GOLD,10893265.47
15442,CARD_3b62f19d,2023-12-12,MEMBERSHIP,SILVER,2610603.69
15443,CARD_81e2a1af,2024-02-23,MEMBERSHIP,SILVER,969294.95
15444,CARD_7c9abb02,2024-10-26,MEMBERSHIP,SILVER,1345584.46
15445,CARD_2dda7d8b,2024-04-11,MEMBERSHIP,SILVER,4042688.9
15446,CARD_02a24de3,2023-02-27,MEMBERSHIP,SILVER,6311330.49
15447,CARD_02a24de3,2023-11-24,SILVER,GOLD,2930856.89
